Time,Dis_Dmp_LF,Dis_Dmp_LR,Dis_Dmp_RF,Dis_Dmp_RR,WFT_Fx_LF,WFT_Fx_LR,WFT_Fx_RF,WFT_Fx_RR,WFT_Fy_LF,WFT_Fy_LR,WFT_Fy_RF,WFT_Fy_RR,WFT_Fz_LF,WFT_Fz_LR,WFT_Fz_RF,WFT_Fz_RR,WFT_Mx_LF,WFT_Mx_LR,WFT_Mx_RF,WFT_Mx_RR,WFT_My_LF,WFT_My_LR,WFT_My_RF,WFT_My_RR,WFT_Mz_LF,WFT_Mz_LR,WFT_Mz_RF,WFT_Mz_RR
2.6777,-3753076.3950,-2857948.6592,-1814149.4696,-1111610.5645,119072786.7001,87677666.5047,159924818.9034,76698376.1030,157451803.4362,100442285.0705,94093315.0838,97325559.2418,241054583.5094,142040451.8348,69653624.1361,39006016.8689,71977986.7005,45430756.2180,18659776.8099,29963419.9094,-9164257.5549,-134319.2100,-9136236.7302,41135.2000,-4830091.8670,-5348040.8548,19714787.9164,9379851.3868
2.6797,-3755834.0367,-2860055.1921,-1815484.5406,-1112427.8584,119160276.7025,87742035.0124,160042444.7764,76754891.9212,157567371.1001,100516231.2673,94162620.4425,97397116.9169,241231484.3720,142144934.4223,69704769.9031,39034606.2766,72030793.4538,45464173.8063,18673522.6369,29985434.6676,-9171020.3554,-134419.2812,-9142969.4408,41165.0437,-4833623.9838,-5351947.1225,19729302.3415,9386779.6041
2.6816,-3758591.6785,-2862161.7249,-1816819.6116,-1113245.1524,119247766.7049,87806403.5202,160160070.6493,76811407.7395,157682938.7639,100590177.4640,94231925.8011,97468674.5919,241408385.2347,142249417.0098,69755915.6700,39063195.6843,72083600.2072,45497591.3947,18687268.4639,30007449.4259,-9177783.1560,-134519.3524,-9149702.1514,41194.8874,-4837156.1006,-5355853.3903,19743816.7666,9393707.8214
2.6836,-3761349.3202,-2864268.2577,-1818154.6826,-1114062.4464,119335256.7072,87870772.0279,160277696.5222,76867923.5577,157798506.4277,100664123.6607,94301231.1598,97540232.2670,241585286.0973,142353899.5973,69807061.4369,39091785.0920,72136406.9606,45531008.9830,18701014.2910,30029464.1842,-9184545.9565,-134619.4236,-9156434.8620,41224.7311,-4840688.2173,-5359759.6581,19758331.1917,9400636.0388
2.6855,-3764106.9619,-2866374.7906,-1819489.7536,-1114879.7403,119422746.7096,87935140.5357,160395322.3951,76924439.3759,157914074.0915,100738069.8575,94370536.5184,97611789.9420,241762186.9600,142458382.1848,69858207.2039,39120374.4996,72189213.7139,45564426.5714,18714760.1180,30051478.9425,-9191308.7570,-134719.4948,-9163167.5726,41254.5748,-4844220.3341,-5363665.9258,19772845.6167,9407564.2561
2.6875,-3766864.6037,-2868481.3234,-1820824.8246,-1115697.0343,119510236.7119,87999509.0434,160512948.2680,76980955.1942,158029641.7554,100812016.0542,94439841.8771,97683347.6171,241939087.8226,142562864.7723,69909352.9708,39148963.9073,72242020.4673,45597844.1597,18728505.9450,30073493.7007,-9198071.5575,-134819.5660,-9169900.2832,41284.4186,-4847752.4508,-5367572.1936,19787360.0418,9414492.4734
2.6895,-3769622.2454,-2870587.8562,-1822159.8956,-1116514.3283,119597726.7143,88063877.5512,160630574.1409,77037471.0124,158145209.4192,100885962.2510,94509147.2357,97754905.2922,242115988.6853,142667347.3598,69960498.7378,39177553.3150,72294827.2207,45631261.7480,18742251.7721,30095508.4590,-9204834.3581,-134919.6371,-9176632.9938,41314.2623,-4851284.5676,-5371478.4613,19801874.4669,9421420.6908
2.6914,-3772379.8871,-2872694.3890,-1823494.9666,-1117331.6222,119685216.7167,88128246.0589,160748200.0139,77093986.8307,158260777.0830,100959908.4477,94578452.5944,97826462.9672,242292889.5479,142771829.9473,70011644.5047,39206142.7227,72347633.9740,45664679.3364,18755997.5991,30117523.2173,-9211597.1586,-135019.7083,-9183365.7044,41344.1060,-4854816.6844,-5375384.7291,19816388.8920,9428348.9081
2.6934,-3775137.5289,-2874800.9219,-1824830.0376,-1118148.9162,119772706.7190,88192614.5667,160865825.8868,77150502.6489,158376344.7469,101033854.6444,94647757.9531,97898020.6423,242469790.4106,142876312.5348,70062790.2716,39234732.1304,72400440.7274,45698096.9247,18769743.4261,30139537.9756,-9218359.9591,-135119.7795,-9190098.4150,41373.9497,-4858348.8011,-5379290.9969,19830903.3170,9435277.1255
2.6953,-3777895.1706,-2876907.4547,-1826165.1086,-1118966.2102,119860196.7214,88256983.0744,160983451.7597,77207018.4672,158491912.4107,101107800.8412,94717063.3117,97969578.3174,242646691.2733,142980795.1223,70113936.0386,39263321.5381,72453247.4808,45731514.5131,18783489.2531,30161552.7338,-9225122.7596,-135219.8507,-9196831.1256,41403.7934,-4861880.9179,-5383197.2646,19845417.7421,9442205.3428
2.6973,-3780652.8123,-2879013.9875,-1827500.1796,-1119783.5041,119947686.7238,88321351.5822,161101077.6326,77263534.2854,158607480.0745,101181747.0379,94786368.6704,98041135.9924,242823592.1359,143085277.7098,70165081.8055,39291910.9458,72506054.2341,45764932.1014,18797235.0802,30183567.4921,-9231885.5601,-135319.9219,-9203563.8362,41433.6371,-4865413.0347,-5387103.5324,19859932.1672,9449133.5601
2.6992,-3783410.4541,-2881120.5204,-1828835.2506,-1120600.7981,120035176.7261,88385720.0899,161218703.5055,77320050.1036,158723047.7384,101255693.2347,94855674.0290,98112693.6675,243000492.9986,143189760.2973,70216227.5725,39320500.3534,72558860.9875,45798349.6898,18810980.9072,30205582.2504,-9238648.3607,-135419.9931,-9210296.5468,41463.4808,-4868945.1514,-5391009.8001,19874446.5923,9456061.7775
2.7012,-3786168.0958,-2883227.0532,-1830170.3216,-1121418.0921,120122666.7285,88450088.5977,161336329.3785,77376565.9219,158838615.4022,101329639.4314,94924979.3877,98184251.3426,243177393.8612,143294242.8848,70267373.3394,39349089.7611,72611667.7409,45831767.2781,18824726.7342,30227597.0087,-9245411.1612,-135520.0643,-9217029.2574,41493.3245,-4872477.2682,-5394916.0679,19888961.0174,9462989.9948
2.7031,-3788925.7375,-2885333.5860,-1831505.3926,-1122235.3860,120210156.7309,88514457.1054,161453955.2514,77433081.7401,158954183.0660,101403585.6281,94994284.7464,98255809.0176,243354294.7239,143398725.4723,70318519.1063,39377679.1688,72664474.4942,45865184.8664,18838472.5613,30249611.7669,-9252173.9617,-135620.1355,-9223761.9680,41523.1682,-4876009.3850,-5398822.3357,19903475.4424,9469918.2121
2.7051,-3791683.3793,-2887440.1189,-1832840.4636,-1123052.6800,120297646.7332,88578825.6131,161571581.1243,77489597.5584,159069750.7299,101477531.8249,95063590.1050,98327366.6927,243531195.5865,143503208.0598,70369664.8733,39406268.5765,72717281.2476,45898602.4548,18852218.3883,30271626.5252,-9258936.7622,-135720.2066,-9230494.6786,41553.0119,-4879541.5017,-5402728.6034,19917989.8675,9476846.4295
2.7070,-3794441.0210,-2889546.6517,-1834175.5346,-1123869.9739,120385136.7356,88643194.1209,161689206.9972,77546113.3766,159185318.3937,101551478.0216,95132895.4637,98398924.3677,243708096.4492,143607690.6473,70420810.6402,39434857.9842,72770088.0010,45932020.0431,18865964.2153,30293641.2835,-9265699.5627,-135820.2778,-9237227.3892,41582.8556,-4883073.6185,-5406634.8712,19932504.2926,9483774.6468
2.7090,-3797198.6627,-2891653.1845,-1835510.6056,-1124687.2679,120472626.7379,88707562.6286,161806832.8701,77602629.1949,159300886.0575,101625424.2184,95202200.8223,98470482.0428,243884997.3118,143712173.2348,70471956.4072,39463447.3919,72822894.7543,45965437.6315,18879710.0424,30315656.0417,-9272462.3633,-135920.3490,-9243960.0998,41612.6993,-4886605.7353,-5410541.1390,19947018.7177,9490702.8641
2.7109,-3799956.3045,-2893759.7173,-1836845.6766,-1125504.5619,120560116.7403,88771931.1364,161924458.7430,77659145.0131,159416453.7213,101699370.4151,95271506.1810,98542039.7179,244061898.1745,143816655.8223,70523102.1741,39492036.7995,72875701.5077,45998855.2198,18893455.8694,30337670.8000,-9279225.1638,-136020.4202,-9250692.8104,41642.5430,-4890137.8520,-5414447.4067,19961533.1427,9497631.0815
2.7129,-3802713.9462,-2895866.2502,-1838180.7476,-1126321.8558,120647606.7427,88836299.6441,162042084.6160,77715660.8314,159532021.3852,101773316.6118,95340811.5397,98613597.3929,244238799.0372,143921138.4098,70574247.9411,39520626.2072,72928508.2611,46032272.8081,18907201.6964,30359685.5583,-9285987.9643,-136120.4914,-9257425.5210,41672.3867,-4893669.9688,-5418353.6745,19976047.5678,9504559.2988
2.7148,-3805471.5879,-2897972.7830,-1839515.8187,-1127139.1498,120735096.7450,88900668.1519,162159710.4889,77772176.6496,159647589.0490,101847262.8086,95410116.8983,98685155.0680,244415699.8998,144025620.9972,70625393.7080,39549215.6149,72981315.0144,46065690.3965,18920947.5234,30381700.3166,-9292750.7648,-136220.5626,-9264158.2316,41702.2304,-4897202.0856,-5422259.9422,19990561.9929,9511487.5162
2.7168,-3808229.2297,-2900079.3158,-1840850.8897,-1127956.4438,120822586.7474,88965036.6596,162277336.3618,77828692.4678,159763156.7128,101921209.0053,95479422.2570,98756712.7431,244592600.7625,144130103.5847,70676539.4749,39577805.0226,73034121.7678,46099107.9848,18934693.3505,30403715.0748,-9299513.5654,-136320.6338,-9270890.9422,41732.0741,-4900734.2023,-5426166.2100,20005076.4180,9518415.7335
2.7188,-3810986.8714,-2902185.8487,-1842185.9607,-1128773.7377,120910076.7498,89029405.1674,162394962.2347,77885208.2861,159878724.3767,101995155.2021,95548727.6156,98828270.4181,244769501.6251,144234586.1722,70727685.2419,39606394.4303,73086928.5212,46132525.5732,18948439.1775,30425729.8331,-9306276.3659,-136420.7050,-9277623.6528,41761.9178,-4904266.3191,-5430072.4778,20019590.8430,9525343.9508
2.7207,-3813744.5131,-2904292.3815,-1843521.0317,-1129591.0317,120997566.7521,89093773.6751,162512588.1076,77941724.1043,159994292.0405,102069101.3988,95618032.9743,98899828.0932,244946402.4878,144339068.7597,70778831.0088,39634983.8380,73139735.2745,46165943.1615,18962185.0045,30447744.5914,-9313039.1664,-136520.7761,-9284356.3634,41791.7615,-4907798.4359,-5433978.7455,20034105.2681,9532272.1682
2.7227,-3816502.1549,-2906398.9143,-1844856.1027,-1130408.3257,121085056.7545,89158142.1829,162630213.9805,77998239.9226,160109859.7043,102143047.5956,95687338.3329,98971385.7682,245123303.3504,144443551.3472,70829976.7758,39663573.2456,73192542.0279,46199360.7498,18975930.8316,30469759.3497,-9319801.9669,-136620.8473,-9291089.0740,41821.6052,-4911330.5526,-5437885.0133,20048619.6932,9539200.3855
2.7246,-3819259.7966,-2908505.4471,-1846191.1737,-1131225.6196,121172546.7568,89222510.6906,162747839.8535,78054755.7408,160225427.3682,102216993.7923,95756643.6916,99042943.4433,245300204.2131,144548033.9347,70881122.5427,39692162.6533,73245348.7813,46232778.3382,18989676.6586,30491774.1079,-9326564.7674,-136720.9185,-9297821.7846,41851.4489,-4914862.6694,-5441791.2811,20063134.1183,9546128.6028
2.7266,-3822017.4383,-2910611.9800,-1847526.2447,-1132042.9136,121260036.7592,89286879.1984,162865465.7264,78111271.5591,160340995.0320,102290939.9890,95825949.0503,99114501.1184,245477105.0757,144652516.5222,70932268.3096,39720752.0610,73298155.5346,46266195.9265,19003422.4856,30513788.8662,-9333327.5680,-136820.9897,-9304554.4952,41881.2926,-4918394.7862,-5445697.5488,20077648.5434,9553056.8202
2.7285,-3824775.0801,-2912718.5128,-1848861.3157,-1132860.2076,121347526.7616,89351247.7061,162983091.5993,78167787.3773,160456562.6958,102364886.1858,95895254.4089,99186058.7934,245654005.9384,144756999.1097,70983414.0766,39749341.4687,73350962.2880,46299613.5149,19017168.3126,30535803.6245,-9340090.3685,-136921.0609,-9311287.2058,41911.1363,-4921926.9029,-5449603.8166,20092162.9684,9559985.0375
2.7305,-3827532.7218,-2914825.0456,-1850196.3867,-1133677.5015,121435016.7639,89415616.2139,163100717.4722,78224303.1955,160572130.3596,102438832.3825,95964559.7676,99257616.4685,245830906.8011,144861481.6972,71034559.8435,39777930.8764,73403769.0414,46333031.1032,19030914.1397,30557818.3828,-9346853.1690,-137021.1321,-9318019.9164,41940.9800,-4925459.0197,-5453510.0843,20106677.3935,9566913.2548
2.7324,-3830290.3635,-2916931.5785,-1851531.4577,-1134494.7955,121522506.7663,89479984.7216,163218343.3451,78280819.0138,160687698.0235,102512778.5793,96033865.1262,99329174.1436,246007807.6637,144965964.2847,71085705.6105,39806520.2841,73456575.7947,46366448.6916,19044659.9667,30579833.1410,-9353615.9695,-137121.2033,-9324752.6270,41970.8237,-4928991.1365,-5457416.3521,20121191.8186,9573841.4722
2.7344,-3833048.0053,-2919038.1113,-1852866.5287,-1135312.0895,121609996.7687,89544353.2294,163335969.2180,78337334.8320,160803265.6873,102586724.7760,96103170.4849,99400731.8186,246184708.5264,145070446.8722,71136851.3774,39835109.6918,73509382.5481,46399866.2799,19058405.7937,30601847.8993,-9360378.7700,-137221.2745,-9331485.3376,42000.6674,-4932523.2532,-5461322.6199,20135706.2437,9580769.6895
2.7363,-3835805.6470,-2921144.6441,-1854201.5997,-1136129.3834,121697486.7710,89608721.7371,163453595.0910,78393850.6503,160918833.3511,102660670.9727,96172475.8436,99472289.4937,246361609.3890,145174929.4597,71187997.1443,39863699.0994,73562189.3015,46433283.8682,19072151.6208,30623862.6576,-9367141.5706,-137321.3456,-9338218.0482,42030.5111,-4936055.3700,-5465228.8876,20150220.6687,9587697.9068
2.7383,-3838563.2887,-2923251.1770,-1855536.6707,-1136946.6774,121784976.7734,89673090.2449,163571220.9639,78450366.4685,161034401.0150,102734617.1695,96241781.2022,99543847.1688,246538510.2517,145279412.0472,71239142.9113,39892288.5071,73614996.0548,46466701.4566,19085897.4478,30645877.4159,-9373904.3711,-137421.4168,-9344950.7588,42060.3548,-4939587.4868,-5469135.1554,20164735.0938,9594626.1242
2.7402,-3841320.9305,-2925357.7098,-1856871.7417,-1137763.9714,121872466.7757,89737458.7526,163688846.8368,78506882.2868,161149968.6788,102808563.3662,96311086.5609,99615404.8438,246715411.1143,145383894.6347,71290288.6782,39920877.9148,73667802.8082,46500119.0449,19099643.2748,30667892.1741,-9380667.1716,-137521.4880,-9351683.4694,42090.1985,-4943119.6035,-5473041.4231,20179249.5189,9601554.3415
2.7422,-3844078.5722,-2927464.2426,-1858206.8127,-1138581.2653,121959956.7781,89801827.2604,163806472.7097,78563398.1050,161265536.3426,102882509.5630,96380391.9195,99686962.5189,246892311.9770,145488377.2222,71341434.4452,39949467.3225,73720609.5616,46533536.6333,19113389.1018,30689906.9324,-9387429.9721,-137621.5592,-9358416.1800,42120.0422,-4946651.7203,-5476947.6909,20193763.9440,9608482.5589
2.7441,-3846836.2139,-2929570.7754,-1859541.8837,-1139398.5593,122047446.7805,89866195.7681,163924098.5826,78619913.9232,161381104.0065,102956455.7597,96449697.2782,99758520.1939,247069212.8396,145592859.8097,71392580.2121,39978056.7302,73773416.3149,46566954.2216,19127134.9289,30711921.6907,-9394192.7726,-137721.6304,-9365148.8906,42149.8859,-4950183.8371,-5480853.9587,20208278.3690,9615410.7762
2.7461,-3849593.8557,-2931677.3083,-1860876.9547,-1140215.8533,122134936.7828,89930564.2759,164041724.4556,78676429.7415,161496671.6703,103030401.9564,96519002.6368,99830077.8690,247246113.7023,145697342.3972,71443725.9790,40006646.1379,73826223.0683,46600371.8099,19140880.7559,30733936.4489,-9400955.5732,-137821.7016,-9371881.6012,42179.7296,-4953715.9538,-5484760.2264,20222792.7941,9622338.9935
2.7480,-3852351.4974,-2933783.8411,-1862212.0257,-1141033.1472,122222426.7852,89994932.7836,164159350.3285,78732945.5597,161612239.3341,103104348.1532,96588307.9955,99901635.5441,247423014.5650,145801824.9847,71494871.7460,40035235.5455,73879029.8217,46633789.3983,19154626.5829,30755951.2072,-9407718.3737,-137921.7728,-9378614.3118,42209.5733,-4957248.0706,-5488666.4942,20237307.2192,9629267.2109
2.7500,-3855109.1391,-2935890.3739,-1863547.0967,-1141850.4412,122309916.7876,90059301.2914,164276976.2014,78789461.3780,161727806.9980,103178294.3499,96657613.3542,99973193.2191,247599915.4276,145906307.5722,71546017.5129,40063824.9532,73931836.5751,46667206.9866,19168372.4100,30777965.9655,-9414481.1742,-138021.8440,-9385347.0224,42239.4171,-4960780.1873,-5492572.7620,20251821.6443,9636195.4282
2.7520,-3857866.7809,-2937996.9068,-1864882.1677,-1142667.7352,122397406.7899,90123669.7991,164394602.0743,78845977.1962,161843374.6618,103252240.5467,96726918.7128,100044750.8942,247776816.2903,146010790.1597,71597163.2799,40092414.3609,73984643.3284,46700624.5750,19182118.2370,30799980.7238,-9421243.9747,-138121.9151,-9392079.7330,42269.2608,-4964312.3041,-5496479.0297,20266336.0694,9643123.6455
2.7539,-3860624.4226,-2940103.4396,-1866217.2387,-1143485.0291,122484896.7923,90188038.3069,164512227.9472,78902493.0145,161958942.3256,103326186.7434,96796224.0715,100116308.5693,247953717.1529,146115272.7472,71648309.0468,40121003.7686,74037450.0818,46734042.1633,19195864.0640,30821995.4820,-9428006.7753,-138221.9863,-9398812.4436,42299.1045,-4967844.4209,-5500385.2975,20280850.4944,9650051.8629
2.7559,-3863382.0643,-2942209.9724,-1867552.3097,-1144302.3231,122572386.7946,90252406.8146,164629853.8201,78959008.8327,162074509.9894,103400132.9401,96865529.4301,100187866.2443,248130618.0156,146219755.3347,71699454.8138,40149593.1763,74090256.8352,46767459.7516,19209609.8910,30844010.2403,-9434769.5758,-138322.0575,-9405545.1542,42328.9482,-4971376.5376,-5504291.5652,20295364.9195,9656980.0802
2.7578,-3866139.7061,-2944316.5052,-1868887.3807,-1145119.6171,122659876.7970,90316775.3224,164747479.6931,79015524.6509,162190077.6533,103474079.1369,96934834.7888,100259423.9194,248307518.8782,146324237.9222,71750600.5807,40178182.5840,74143063.5885,46800877.3400,19223355.7181,30866024.9986,-9441532.3763,-138422.1287,-9412277.8648,42358.7919,-4974908.6544,-5508197.8330,20309879.3446,9663908.2975
2.7598,-3868897.3478,-2946423.0381,-1870222.4517,-1145936.9110,122747366.7994,90381143.8301,164865105.5660,79072040.4692,162305645.3171,103548025.3336,97004140.1475,100330981.5944,248484419.7409,146428720.5097,71801746.3476,40206771.9917,74195870.3419,46834294.9283,19237101.5451,30888039.7569,-9448295.1768,-138522.1999,-9419010.5754,42388.6356,-4978440.7712,-5512104.1008,20324393.7697,9670836.5149
2.7617,-3871654.9895,-2948529.5709,-1871557.5227,-1146754.2050,122834856.8017,90445512.3379,164982731.4389,79128556.2874,162421212.9809,103621971.5304,97073445.5061,100402539.2695,248661320.6035,146533203.0972,71852892.1146,40235361.3993,74248677.0953,46867712.5167,19250847.3721,30910054.5151,-9455057.9773,-138622.2711,-9425743.2860,42418.4793,-4981972.8879,-5516010.3685,20338908.1947,9677764.7322
2.7637,-3874412.6313,-2950636.1037,-1872892.5937,-1147571.4990,122922346.8041,90509880.8456,165100357.3118,79185072.1057,162536780.6448,103695917.7271,97142750.8648,100474096.9446,248838221.4662,146637685.6847,71904037.8815,40263950.8070,74301483.8486,46901130.1050,19264593.1992,30932069.2734,-9461820.7779,-138722.3423,-9432475.9966,42448.3230,-4985505.0047,-5519916.6363,20353422.6198,9684692.9496
2.7656,-3877170.2730,-2952742.6366,-1874227.6647,-1148388.7929,123009836.8065,90574249.3533,165217983.1847,79241587.9239,162652348.3086,103769863.9238,97212056.2234,100545654.6196,249015122.3289,146742168.2722,71955183.6485,40292540.2147,74354290.6020,46934547.6934,19278339.0262,30954084.0317,-9468583.5784,-138822.4134,-9439208.7072,42478.1667,-4989037.1215,-5523822.9041,20367937.0449,9691621.1669
2.7676,-3879927.9147,-2954849.1694,-1875562.7357,-1149206.0869,123097326.8088,90638617.8611,165335609.0576,79298103.7422,162767915.9724,103843810.1206,97281361.5821,100617212.2947,249192023.1915,146846650.8597,72006329.4154,40321129.6224,74407097.3554,46967965.2817,19292084.8532,30976098.7900,-9475346.3789,-138922.4846,-9445941.4178,42508.0104,-4992569.2382,-5527729.1718,20382451.4700,9698549.3842
2.7695,-3882685.5565,-2956955.7022,-1876897.8067,-1150023.3808,123184816.8112,90702986.3688,165453234.9306,79354619.5604,162883483.6363,103917756.3173,97350666.9408,100688769.9698,249368924.0542,146951133.4472,72057475.1823,40349719.0301,74459904.1087,47001382.8700,19305830.6803,30998113.5482,-9482109.1794,-139022.5558,-9452674.1284,42537.8541,-4996101.3550,-5531635.4396,20396965.8950,9705477.6016
2.7715,-3885443.1982,-2959062.2351,-1878232.8777,-1150840.6748,123272306.8135,90767354.8766,165570860.8035,79411135.3786,162999051.3001,103991702.5141,97419972.2994,100760327.6448,249545824.9168,147055616.0347,72108620.9493,40378308.4378,74512710.8621,47034800.4584,19319576.5073,31020128.3065,-9488871.9799,-139122.6270,-9459406.8390,42567.6978,-4999633.4718,-5535541.7073,20411480.3201,9712405.8189
2.7734,-3888200.8399,-2961168.7679,-1879567.9487,-1151657.9688,123359796.8159,90831723.3843,165688486.6764,79467651.1969,163114618.9639,104065648.7108,97489277.6581,100831885.3199,249722725.7795,147160098.6222,72159766.7162,40406897.8454,74565517.6155,47068218.0467,19333322.3343,31042143.0648,-9495634.7805,-139222.6982,-9466139.5496,42597.5415,-5003165.5885,-5539447.9751,20425994.7452,9719334.0362
2.7754,-3890958.4817,-2963275.3007,-1880903.0197,-1152475.2627,123447286.8183,90896091.8921,165806112.5493,79524167.0151,163230186.6277,104139594.9076,97558583.0167,100903442.9950,249899626.6421,147264581.2097,72210912.4832,40435487.2531,74618324.3688,47101635.6351,19347068.1613,31064157.8231,-9502397.5810,-139322.7694,-9472872.2602,42627.3852,-5006697.7053,-5543354.2429,20440509.1703,9726262.2536
2.7773,-3893716.1234,-2965381.8335,-1882238.0907,-1153292.5567,123534776.8206,90960460.3998,165923738.4222,79580682.8334,163345754.2916,104213541.1043,97627888.3754,100975000.6700,250076527.5048,147369063.7972,72262058.2501,40464076.6608,74671131.1222,47135053.2234,19360813.9884,31086172.5813,-9509160.3815,-139422.8406,-9479604.9708,42657.2289,-5010229.8221,-5547260.5106,20455023.5953,9733190.4709
2.7793,-3896473.7651,-2967488.3664,-1883573.1617,-1154109.8507,123622266.8230,91024828.9076,166041364.2952,79637198.6516,163461321.9554,104287487.3010,97697193.7340,101046558.3451,250253428.3674,147473546.3847,72313204.0170,40492666.0685,74723937.8756,47168470.8117,19374559.8154,31108187.3396,-9515923.1820,-139522.9118,-9486337.6814,42687.0726,-5013761.9388,-5551166.7784,20469538.0204,9740118.6882
2.7812,-3899231.4069,-2969594.8992,-1884908.2327,-1154927.1446,123709756.8254,91089197.4153,166158990.1681,79693714.4699,163576889.6192,104361433.4978,97766499.0927,101118116.0201,250430329.2301,147578028.9722,72364349.7840,40521255.4762,74776744.6289,47201888.4001,19388305.6424,31130202.0979,-9522685.9825,-139622.9829,-9493070.3920,42716.9163,-5017294.0556,-5555073.0461,20484052.4455,9747046.9056
2.7832,-3901989.0486,-2971701.4320,-1886243.3037,-1155744.4386,123797246.8277,91153565.9231,166276616.0410,79750230.2881,163692457.2831,104435379.6945,97835804.4514,101189673.6952,250607230.0928,147682511.5597,72415495.5509,40549844.8839,74829551.3823,47235305.9884,19402051.4695,31152216.8561,-9529448.7831,-139723.0541,-9499803.1026,42746.7600,-5020826.1724,-5558979.3139,20498566.8706,9753975.1229
2.7852,-3904746.6903,-2973807.9649,-1887578.3747,-1156561.7326,123884736.8301,91217934.4308,166394241.9139,79806746.1064,163808024.9469,104509325.8913,97905109.8100,101261231.3703,250784130.9554,147786994.1472,72466641.3179,40578434.2916,74882358.1357,47268723.5768,19415797.2965,31174231.6144,-9536211.5836,-139823.1253,-9506535.8132,42776.6037,-5024358.2891,-5562885.5817,20513081.2957,9760903.3403
2.7871,-3907504.3321,-2975914.4977,-1888913.4457,-1157379.0265,123972226.8324,91282302.9386,166511867.7868,79863261.9246,163923592.6107,104583272.0880,97974415.1687,101332789.0453,250961031.8181,147891476.7347,72517787.0848,40607023.6992,74935164.8890,47302141.1651,19429543.1235,31196246.3727,-9542974.3841,-139923.1965,-9513268.5238,42806.4474,-5027890.4059,-5566791.8494,20527595.7207,9767831.5576
2.7891,-3910261.9738,-2978021.0305,-1890248.5167,-1158196.3205,124059716.8348,91346671.4463,166629493.6597,79919777.7428,164039160.2746,104657218.2847,98043720.5273,101404346.7204,251137932.6807,147995959.3222,72568932.8517,40635613.1069,74987971.6424,47335558.7534,19443288.9505,31218261.1310,-9549737.1846,-140023.2677,-9520001.2344,42836.2911,-5031422.5227,-5570698.1172,20542110.1458,9774759.7749
2.7910,-3913019.6155,-2980127.5634,-1891583.5878,-1159013.6145,124147206.8372,91411039.9541,166747119.5327,79976293.5611,164154727.9384,104731164.4815,98113025.8860,101475904.3955,251314833.5434,148100441.9097,72620078.6187,40664202.5146,75040778.3958,47368976.3418,19457034.7776,31240275.8892,-9556499.9852,-140123.3389,-9526733.9450,42866.1348,-5034954.6394,-5574604.3850,20556624.5709,9781687.9923
2.7930,-3915777.2573,-2982234.0962,-1892918.6588,-1159830.9084,124234696.8395,91475408.4618,166864745.4056,80032809.3793,164270295.6022,104805110.6782,98182331.2447,101547462.0705,251491734.4060,148204924.4972,72671224.3856,40692791.9223,75093585.1491,47402393.9301,19470780.6046,31262290.6475,-9563262.7857,-140223.4101,-9533466.6556,42895.9785,-5038486.7562,-5578510.6527,20571138.9960,9788616.2096
2.7949,-3918534.8990,-2984340.6290,-1894253.7298,-1160648.2024,124322186.8419,91539776.9696,166982371.2785,80089325.1976,164385863.2661,104879056.8750,98251636.6033,101619019.7456,251668635.2687,148309407.0847,72722370.1526,40721381.3300,75146391.9025,47435811.5185,19484526.4316,31284305.4058,-9570025.5862,-140323.4813,-9540199.3662,42925.8222,-5042018.8730,-5582416.9205,20585653.4210,9795544.4269
2.7969,-3921292.5407,-2986447.1618,-1895588.8008,-1161465.4964,124409676.8443,91604145.4773,167099997.1514,80145841.0158,164501430.9299,104953003.0717,98320941.9620,101690577.4206,251845536.1313,148413889.6722,72773515.9195,40749970.7377,75199198.6559,47469229.1068,19498272.2587,31306320.1641,-9576788.3867,-140423.5524,-9546932.0768,42955.6659,-5045550.9897,-5586323.1882,20600167.8461,9802472.6443
2.7988,-3924050.1825,-2988553.6947,-1896923.8718,-1162282.7903,124497166.8466,91668513.9851,167217623.0243,80202356.8341,164616998.5937,105026949.2684,98390247.3206,101762135.0957,252022436.9940,148518372.2597,72824661.6865,40778560.1453,75252005.4092,47502646.6952,19512018.0857,31328334.9223,-9583551.1872,-140523.6236,-9553664.7874,42985.5096,-5049083.1065,-5590229.4560,20614682.2712,9809400.8616
2.8008,-3926807.8242,-2990660.2275,-1898258.9428,-1163100.0843,124584656.8490,91732882.4928,167335248.8972,80258872.6523,164732566.2575,105100895.4652,98459552.6793,101833692.7708,252199337.8566,148622854.8472,72875807.4534,40807149.5530,75304812.1626,47536064.2835,19525763.9127,31350349.6806,-9590313.9878,-140623.6948,-9560397.4980,43015.3533,-5052615.2233,-5594135.7238,20629196.6963,9816329.0789
2.8027,-3929565.4659,-2992766.7603,-1899594.0138,-1163917.3783,124672146.8513,91797251.0006,167452874.7702,80315388.4705,164848133.9214,105174841.6619,98528858.0380,101905250.4458,252376238.7193,148727337.4347,72926953.2203,40835738.9607,75357618.9160,47569481.8718,19539509.7397,31372364.4389,-9597076.7883,-140723.7660,-9567130.2086,43045.1970,-5056147.3400,-5598041.9915,20643711.1213,9823257.2963
