Time,Dis_Dmp_LF,Dis_Dmp_LR,Dis_Dmp_RF,Dis_Dmp_RR,WFT_Fx_LF,WFT_Fx_LR,WFT_Fx_RF,WFT_Fx_RR,WFT_Fy_LF,WFT_Fy_LR,WFT_Fy_RF,WFT_Fy_RR,WFT_Fz_LF,WFT_Fz_LR,WFT_Fz_RF,WFT_Fz_RR,WFT_Mx_LF,WFT_Mx_LR,WFT_Mx_RF,WFT_Mx_RR,WFT_My_LF,WFT_My_LR,WFT_My_RF,WFT_My_RR,WFT_Mz_LF,WFT_Mz_LR,WFT_Mz_RF,WFT_Mz_RR
0.0195,-1.0386,-0.3010,-4.3743,-5.0942,-51.1289,77.1933,67.7058,98.8834,-227.0496,-48.3847,-203.1175,-326.6593,4308.0724,3702.6518,4547.6819,3671.8495,308.4115,319.1304,-467.4207,-421.3948,24.3857,-5.1485,25.2685,2.4524,-15.6028,-14.0551,28.9466,20.6572
0.0215,-1.0192,-0.2555,-4.4335,-5.1406,-49.2202,77.0651,66.8081,99.4915,-238.6339,-46.9672,-213.2990,-325.6054,4305.1875,3700.5203,4552.7799,3673.3229,304.4459,319.4598,-471.2665,-421.0267,24.2589,-5.1531,25.3441,2.3946,-16.6315,-14.0984,28.4583,20.7200
0.0234,-1.0672,-0.2055,-4.4818,-5.0919,-47.0595,77.2732,69.9155,99.9845,-239.7173,-46.2044,-212.2657,-326.9617,4307.9520,3698.3859,4555.8436,3671.7038,304.5042,319.4699,-471.2655,-421.2364,23.6075,-5.2131,24.6755,2.3713,-17.0966,-14.1095,29.1804,20.7132
0.0254,-1.0765,-0.1977,-4.4815,-5.0745,-47.1563,77.2631,70.3133,99.9675,-238.7552,-45.8877,-212.2136,-327.2342,4308.5822,3698.2000,4555.8059,3671.1984,304.8181,319.5277,-471.2319,-421.2539,23.5719,-5.2100,24.6018,2.3888,-16.9833,-14.0873,29.2220,20.6889
0.0273,-1.0170,-0.1887,-4.4845,-5.1457,-48.4128,76.9166,67.9338,99.8698,-241.7611,-46.8164,-218.3292,-327.3990,4303.6754,3697.4357,4557.5132,3674.0659,303.2947,319.1904,-473.2043,-421.5137,23.9855,-5.1570,25.1969,2.3794,-16.8711,-14.0338,28.4496,20.7421
0.0293,-1.0260,-0.1323,-4.5404,-5.1486,-46.5525,76.8284,68.7397,100.3938,-248.0066,-45.6544,-223.7843,-327.6832,4302.9597,3694.9261,4561.9716,3674.3074,301.2603,319.3462,-475.4722,-421.5406,23.6491,-5.1777,24.9529,2.3336,-17.5933,-14.0593,28.4669,20.7544
0.0312,-1.0096,-0.0661,-4.5981,-5.1794,-45.6738,76.6221,69.2605,100.8391,-251.7616,-45.9993,-228.5056,-329.5355,4300.3097,3691.5579,4567.3775,3675.9479,299.9443,318.9305,-477.4029,-422.2024,23.4225,-5.1821,24.9127,2.2756,-17.9857,-14.0210,28.4173,20.7947
0.0332,-0.9735,-0.0282,-4.6274,-5.2279,-45.6229,76.3008,67.7982,101.0228,-256.9371,-45.7278,-235.7524,-329.6015,4296.5070,3689.7075,4570.8105,3678.0306,297.9091,318.8725,-480.0366,-422.3649,23.5420,-5.1454,25.1717,2.2367,-18.2586,-13.9969,27.7942,20.8075
0.0352,-0.9963,-0.0230,-4.6172,-5.1896,-45.7229,76.2032,67.8377,100.9294,-256.1228,-44.1588,-236.0585,-328.8799,4298.0497,3690.0513,4569.7850,3676.7571,298.2088,319.3693,-480.1960,-422.0825,23.5405,-5.1243,25.0033,2.2575,-18.1554,-14.0052,27.7072,20.7095
0.0371,-0.9721,-0.0210,-4.6034,-5.2097,-47.2165,75.8887,66.2305,100.7295,-255.7613,-44.1531,-238.4083,-328.8534,4296.1060,3690.0155,4569.5692,3677.7810,298.0573,319.3477,-480.9055,-422.2303,23.9037,-5.0675,25.3416,2.2700,-17.8352,-13.9762,27.2330,20.6693
0.0391,-0.9913,0.0571,-4.6645,-5.1929,-45.7595,75.7654,68.2660,101.2549,-257.4723,-43.7616,-240.3435,-331.0633,4296.0956,3686.4963,4574.5267,3677.7446,297.6916,319.1064,-481.9538,-422.9073,23.4050,-5.0885,24.8879,2.2070,-18.1945,-13.9712,27.5636,20.6502
0.0410,-1.0003,0.0135,-4.6290,-5.1718,-46.4836,75.8608,67.7196,100.9167,-255.6914,-44.1195,-237.6742,-330.1031,4297.7872,3688.7694,4570.7428,3676.7488,298.3062,319.1975,-480.8144,-422.5749,23.5807,-5.0912,25.0058,2.2737,-17.9619,-13.9563,27.6536,20.6381
0.0430,-0.9897,0.0114,-4.6491,-5.2078,-45.6548,75.9961,68.3522,101.1160,-259.6599,-45.4217,-237.7818,-329.9404,4296.3927,3688.4645,4572.0853,3678.0229,297.0322,318.7683,-480.9466,-422.6669,23.4471,-5.1343,24.9886,2.2306,-18.4810,-13.9919,28.0072,20.7592
0.0449,-0.9825,0.0550,-4.6766,-5.2091,-45.7354,75.8447,67.3287,101.3184,-262.9877,-44.3595,-243.6815,-330.5150,4295.1289,3686.9112,4574.5633,3678.2815,295.8412,318.9288,-483.0117,-422.8055,23.4988,-5.1133,25.1550,2.2078,-18.5560,-13.9205,27.5901,20.7620
0.0469,-0.8783,-0.0004,-4.6335,-5.3438,-49.0735,75.4664,61.8872,100.7829,-268.1378,-46.2548,-250.5999,-328.5665,4287.5073,3688.7429,4573.2271,3683.0207,293.3115,318.5417,-484.9310,-422.6557,24.6627,-5.0118,26.5069,2.2137,-18.3277,-13.9030,26.3664,20.8876
0.0488,-0.8097,0.0196,-4.6514,-5.4386,-50.3083,75.1588,59.1727,100.8282,-273.3821,-47.3681,-257.8152,-328.9672,4281.4407,3687.2190,4576.3847,3686.7034,291.0817,318.0708,-487.3714,-423.0754,25.1611,-4.9549,27.2035,2.1629,-18.4500,-13.8922,25.6031,20.9669
0.0508,-0.7678,-0.1226,-4.5846,-5.5526,-50.9797,75.5101,59.5566,100.2401,-275.0703,-52.4108,-246.9774,-325.8458,4278.9530,3691.7331,4570.9754,3690.1801,290.4043,316.9879,-483.5371,-422.6670,25.6566,-5.0010,27.4780,2.1628,-19.0331,-14.2157,26.5586,21.1590
0.0527,-0.7683,-0.2180,-4.5382,-5.5698,-51.5696,76.0513,59.8614,99.8082,-273.1469,-55.6110,-238.6492,-324.7918,4280.7994,3695.2762,4565.9361,3689.9704,291.2489,316.3386,-480.4397,-422.4125,25.8370,-5.0608,27.6975,2.2423,-19.0260,-14.2365,27.3731,21.2886
0.0547,-0.7424,-0.2803,-4.4989,-5.6052,-53.0068,76.2243,58.2045,99.4167,-273.4750,-57.3875,-236.9891,-323.6852,4279.9534,3697.6603,4562.6646,3690.7568,291.0093,316.0298,-479.6276,-422.2054,26.2896,-5.0602,28.2015,2.2993,-18.8619,-14.2277,27.3383,21.3590
0.0566,-0.7267,-0.2057,-4.5176,-5.5977,-54.7728,75.7049,59.3867,99.3286,-264.0692,-59.4029,-233.9784,-329.3233,4278.3708,3693.7536,4565.9555,3692.1021,294.0393,314.9612,-478.6743,-424.1423,26.2937,-5.0066,28.0695,2.3028,-17.9045,-14.1923,27.3595,21.2197
0.0586,-0.7452,-0.1988,-4.5040,-5.5518,-55.9165,75.7748,60.2945,99.1161,-256.9838,-60.5371,-229.2092,-331.9562,4280.6001,3693.5073,4564.5680,3690.8966,296.5538,314.5147,-476.9250,-424.8981,26.2909,-5.0090,27.9581,2.3694,-17.1780,-14.1193,27.6903,21.1413
0.0605,-0.6959,-0.2556,-4.4827,-5.6426,-56.6642,75.9149,59.9457,98.9138,-259.0130,-64.2755,-226.1445,-331.4742,4277.1248,3694.8161,4563.4748,3694.0953,295.6830,313.4795,-475.7712,-425.1484,26.5927,-5.0296,28.3025,2.3624,-17.3662,-14.2062,27.9922,21.2966
0.0625,-0.6933,-0.2096,-4.5306,-5.6615,-55.3594,75.9733,59.5755,99.4475,-267.9979,-62.7732,-234.0812,-330.7741,4275.5972,3692.9177,4567.4921,3694.6060,292.6932,313.7635,-478.8166,-424.9237,26.4610,-5.0390,28.2851,2.3031,-18.0699,-14.2096,27.7567,21.3382
0.0645,-0.7332,-0.1181,-4.5654,-5.5714,-55.9131,75.6769,60.6711,99.6813,-261.7188,-61.4799,-234.7847,-335.0847,4278.6566,3689.4787,4570.3476,3692.2865,294.9997,313.7252,-479.2371,-425.9993,26.2449,-5.0036,27.9925,2.3593,-17.3246,-14.0700,27.7417,21.1572
0.0664,-0.7389,-0.1235,-4.5625,-5.5630,-56.1121,75.6551,61.1800,99.6668,-260.3981,-62.5274,-232.7104,-335.9197,4279.5503,3689.5632,4569.8236,3692.1369,295.4839,313.3562,-478.5570,-426.2841,26.2632,-5.0108,27.9744,2.4075,-17.2075,-14.0764,28.0087,21.1639
0.0684,-0.6993,-0.2125,-4.5093,-5.6411,-57.4152,75.6312,60.1724,99.2313,-262.1379,-65.0359,-229.0120,-333.4511,4277.0336,3692.7089,4566.2045,3694.7471,294.6012,312.8687,-477.1272,-425.9560,26.8304,-4.9991,28.3926,2.4285,-17.3591,-14.2430,28.1798,21.2695
0.0703,-0.7059,-0.1426,-4.5446,-5.6105,-57.4893,75.3569,59.7487,99.5441,-262.6445,-63.5564,-234.8647,-335.4384,4276.9604,3690.1449,4569.4137,3694.1479,294.3804,313.0237,-479.2424,-426.4714,26.7625,-4.9730,28.3905,2.4289,-17.1481,-14.1217,27.7575,21.1949
0.0723,-0.7259,-0.0730,-4.5640,-5.5595,-58.0888,74.9134,60.0740,99.6533,-259.3006,-61.9115,-237.2363,-337.8170,4277.8442,3687.5390,4571.6793,3693.1507,295.4720,313.2132,-480.1929,-427.1401,26.7573,-4.9148,28.1900,2.4474,-16.6961,-14.0923,27.4720,21.0122
0.0742,-0.7051,-0.0487,-4.5761,-5.5877,-59.3019,74.7832,60.4967,99.6512,-256.5464,-63.9493,-235.6464,-340.3789,4275.9356,3685.8249,4573.6089,3694.7192,296.3302,312.3633,-479.6292,-428.1466,26.8924,-4.9001,28.3736,2.4342,-16.3986,-14.0461,27.6958,21.0418
0.0762,-0.7216,-0.0753,-4.5682,-5.5680,-59.7816,74.9495,59.8140,99.5965,-257.5509,-64.1789,-234.6314,-340.0048,4278.1706,3687.0817,4571.8075,3693.4413,296.1868,312.4273,-479.2433,-427.8979,27.1146,-4.9161,28.6523,2.5154,-16.4555,-13.9916,27.9295,21.0595
0.0781,-0.6553,-0.1730,-4.5090,-5.6638,-62.4618,74.8459,55.6443,98.9851,-261.4118,-66.3058,-235.9616,-337.1087,4274.4141,3690.8423,4567.6187,3696.2743,294.4292,312.2084,-479.3476,-427.3283,28.1406,-4.8690,29.7670,2.5860,-16.3979,-14.0131,27.3508,21.1658
0.0801,-0.7329,-0.0062,-4.6167,-5.5411,-60.4803,74.5903,58.7309,99.8352,-259.9892,-63.2883,-240.1357,-342.5085,4278.8525,3684.2502,4575.6505,3692.8681,295.4998,312.4798,-481.4693,-428.5371,27.3017,-4.8817,28.9403,2.5802,-16.4272,-13.8682,27.6642,20.9592
0.0820,-0.7223,-0.0294,-4.6088,-5.5604,-61.1657,74.6306,57.3349,99.6766,-263.3067,-63.7479,-241.7555,-341.6155,4278.4284,3685.2129,4574.7815,3693.2426,294.3632,312.4567,-482.0059,-428.2841,27.6136,-4.8730,29.3178,2.6257,-16.5529,-13.8421,27.5485,20.9962
0.0840,-0.8087,0.0300,-4.6143,-5.4099,-61.4257,74.5238,58.4948,99.6493,-257.6087,-59.9743,-241.1369,-343.3062,4285.2035,3684.1027,4574.0728,3688.2227,296.6922,313.4438,-481.9464,-428.3293,27.4190,-4.8401,28.7926,2.7199,-15.9335,-13.7643,27.6082,20.7162
0.0859,-0.8745,0.1075,-4.6698,-5.3197,-59.8421,74.6174,61.1425,100.1282,-256.9798,-58.4817,-240.9723,-345.9477,4289.6101,3681.1954,4577.3179,3685.2326,297.4479,313.5696,-482.2351,-428.7933,26.8316,-4.8733,28.1809,2.7404,-16.0954,-13.7012,28.2164,20.6348
0.0879,-0.8230,0.0203,-4.6451,-5.4331,-59.9584,74.9449,60.8425,99.8596,-262.7017,-62.6462,-237.7614,-343.7823,4285.8522,3683.8077,4575.3368,3688.7828,295.3757,312.5558,-480.9625,-428.5421,27.1240,-4.9205,28.5999,2.7194,-16.7476,-13.8316,28.7349,20.8964
0.0898,-0.8172,0.0139,-4.6451,-5.4514,-60.0179,74.9988,60.7682,99.7696,-265.5372,-63.0222,-238.7766,-343.2254,4285.0164,3684.1040,4575.3202,3689.4847,294.3813,312.4607,-481.2912,-428.4619,27.2221,-4.9218,28.6657,2.7099,-16.9569,-13.8783,28.8115,20.9318
0.0918,-0.8713,0.0079,-4.6418,-5.3715,-59.6840,75.3331,61.1090,99.7643,-265.8827,-61.4914,-238.4790,-342.7825,4289.8703,3685.3234,4573.1147,3686.1042,294.6058,313.0073,-481.1340,-427.9734,27.1355,-4.9537,28.5540,2.7910,-16.9367,-13.7923,29.1616,20.8968
0.0938,-0.8352,0.0435,-4.6633,-5.4129,-60.6767,75.0835,60.7139,99.7858,-265.0898,-63.5334,-240.2284,-345.4093,4286.6879,3683.1960,4575.8369,3688.2662,294.6286,312.1283,-481.7065,-428.9659,27.2786,-4.9292,28.8474,2.7800,-16.6695,-13.7183,29.0629,20.9457
0.0957,-0.7849,-0.0229,-4.6344,-5.5007,-61.8504,75.1161,58.6567,99.4541,-269.6503,-65.9287,-240.7628,-343.3905,4283.2203,3685.3782,4573.9159,3690.9464,292.7621,311.6186,-481.7332,-428.6468,27.8493,-4.9142,29.5168,2.8016,-16.9083,-13.7718,28.9744,21.0946
0.0977,-0.7441,-0.0622,-4.5896,-5.5457,-64.8250,74.8166,56.6291,98.8521,-266.0348,-67.9162,-238.8024,-343.6391,4280.7373,3686.6741,4571.5139,3692.9206,293.5712,311.1047,-480.8226,-429.0361,28.5773,-4.8400,30.1488,2.8595,-16.2402,-13.7748,28.6916,21.0774
0.0996,-0.6362,-0.1048,-4.5568,-5.6845,-68.1114,74.3306,52.0574,98.3241,-268.5085,-71.1365,-243.2950,-343.2976,4272.8690,3687.4838,4571.1714,3698.1923,291.9526,310.2451,-482.0710,-429.4716,29.6174,-4.7444,31.3730,2.8804,-15.9002,-13.7605,27.6899,21.1693
0.1016,-0.5589,-0.1305,-4.5414,-5.7943,-70.2199,74.0521,49.1309,98.0206,-271.9011,-73.5138,-246.6317,-342.9265,4266.7054,3687.6953,4571.6968,3702.4033,290.3025,309.5890,-483.1270,-429.8274,30.3306,-4.6889,32.1687,2.8681,-15.8792,-13.8022,27.0844,21.2376
0.1035,-0.5834,-0.1414,-4.5180,-5.7430,-71.4229,74.1686,47.8132,97.8128,-271.1052,-71.8637,-247.6140,-342.2364,4269.1690,3688.9572,4569.1434,3700.3012,290.6850,310.2169,-483.3759,-429.4719,30.6179,-4.6684,32.3281,2.9419,-15.5354,-13.7425,26.8510,21.1272
0.1055,-0.5771,-0.1383,-4.5066,-5.7395,-72.5758,74.0645,46.0431,97.7435,-272.9654,-70.8567,-251.3315,-341.6743,4268.6485,3689.2135,4568.4858,3700.2007,289.9749,310.5617,-484.6215,-429.3405,30.9773,-4.6269,32.5689,2.9702,-15.3607,-13.7480,26.3340,21.0413
0.1074,-0.5494,-0.1088,-4.5317,-5.7825,-73.3077,74.0065,45.4848,97.9550,-275.6498,-72.1484,-254.0834,-343.2247,4266.0007,3687.4226,4571.4285,3702.0656,289.0536,309.9783,-485.6701,-430.0229,31.1458,-4.6117,32.8339,2.9465,-15.4046,-13.7311,26.2610,21.0865
0.1094,-0.6020,-0.2035,-4.4840,-5.7367,-72.8896,74.6710,46.1461,97.7606,-278.0040,-71.9532,-247.8531,-339.7958,4271.4608,3692.0563,4565.2309,3699.2482,288.7416,310.4723,-483.4896,-428.8182,31.2470,-4.6756,32.7032,3.0429,-15.7848,-13.8490,27.1048,21.1218
0.1113,-0.6219,-0.2466,-4.4496,-5.7150,-73.7191,74.8544,46.3396,97.5596,-276.5207,-72.1592,-243.7814,-338.9072,4273.8323,3694.1870,4562.0192,3698.2794,289.3771,310.5553,-482.0148,-428.5575,31.4593,-4.6741,32.7182,3.0982,-15.5846,-13.9054,27.4508,21.1092
0.1133,-0.6356,-0.3191,-4.3991,-5.6945,-74.8148,75.2549,46.1154,97.2504,-273.4942,-73.3092,-238.3656,-337.9546,4276.6605,3697.6022,4556.9738,3697.0044,290.4812,310.4478,-479.8524,-428.2059,31.7009,-4.6984,32.9254,3.1868,-15.1867,-13.8662,27.8551,21.1738
0.1152,-0.5772,-0.3052,-4.4005,-5.7640,-76.0758,74.8746,45.5200,97.1702,-271.0894,-76.4404,-238.7923,-340.6021,4272.2805,3696.0494,4558.8742,3700.4221,290.8064,309.2835,-479.9300,-429.3313,31.9545,-4.6559,33.2295,3.1903,-14.7524,-13.8809,27.5553,21.2133
0.1172,-0.4856,-0.3404,-4.3597,-5.8681,-78.5648,74.6406,41.5607,96.6824,-273.2270,-78.2670,-245.2888,-339.7904,4265.6834,3697.2472,4557.6730,3704.4021,289.2090,308.8333,-481.7460,-429.4372,32.7541,-4.5759,34.1450,3.2048,-14.2608,-13.8556,26.3735,21.2771
0.1191,-0.4054,-0.4506,-4.3298,-6.0349,-77.9620,75.2135,40.5665,96.5318,-283.9007,-82.4990,-245.6652,-335.6679,4259.3768,3700.5587,4555.8807,3709.4884,285.1918,307.9215,-481.7708,-428.7336,33.0761,-4.6466,34.6350,3.1335,-15.3315,-14.0583,26.6259,21.6050
0.1211,-0.4884,-0.3176,-4.3774,-5.8783,-77.1790,75.1880,43.0917,96.9096,-277.7248,-78.2270,-249.3003,-339.6818,4264.7921,3696.2775,4559.4056,3704.8070,287.5960,308.7573,-483.3397,-429.4929,32.4102,-4.6322,33.7192,3.1484,-14.6367,-13.9161,26.5463,21.2804
0.1230,-0.4343,-0.2990,-4.4039,-5.9650,-77.3116,75.2579,42.4763,97.0760,-282.7422,-80.4653,-254.0374,-340.6668,4259.9093,3694.5635,4562.8225,3708.0730,285.6737,307.9556,-485.0514,-430.0877,32.4893,-4.6411,34.0092,3.0860,-14.9178,-13.9020,26.3510,21.3801
0.1250,-0.4499,-0.3242,-4.3933,-5.9386,-77.8020,75.7092,42.4580,96.9431,-281.6328,-81.4494,-252.3026,-341.2581,4262.4363,3695.7322,4560.9553,3706.5686,286.3190,307.7769,-484.3186,-430.1028,32.4848,-4.6848,34.1580,3.1659,-14.6946,-13.7519,26.6740,21.4073
0.1270,-0.4996,-0.2172,-4.4275,-5.8211,-78.2860,75.4649,42.6373,97.1318,-277.3574,-77.8823,-258.1398,-344.6510,4265.9547,3692.3882,4563.7647,3703.1310,287.9358,308.5257,-486.4697,-430.7333,32.2376,-4.6376,33.8078,3.2176,-13.8926,-13.5480,26.0838,21.1174
0.1289,-0.5270,-0.1823,-4.4338,-5.7707,-78.5979,75.2990,43.1056,97.1410,-275.7084,-76.4411,-259.1912,-345.6661,4267.8823,3691.2740,4564.4576,3701.7120,288.6200,308.8574,-486.9557,-430.9222,32.1783,-4.6072,33.5659,3.2526,-13.6155,-13.5256,25.9602,20.9576
0.1309,-0.5535,-0.1704,-4.4237,-5.7111,-79.2574,75.2407,42.8566,97.0330,-273.4662,-75.3357,-260.2144,-346.2868,4270.6421,3691.4050,4563.2283,3699.6374,289.4722,309.1809,-487.2142,-430.9079,32.1898,-4.5831,33.5084,3.3336,-13.1300,-13.4174,25.7767,20.8446
0.1328,-0.5754,-0.0615,-4.5001,-5.6642,-77.5671,75.0877,44.1986,97.7351,-275.2069,-74.1499,-266.6938,-349.5791,4271.5106,3686.9729,4569.2140,3698.4982,289.0697,309.0907,-489.7320,-431.6593,31.5461,-4.5985,33.1142,3.3227,-13.1960,-13.2434,25.6599,20.8104
0.1348,-0.5771,0.0259,-4.5289,-5.6340,-78.1667,74.5312,44.7550,97.8730,-271.7800,-73.2252,-270.2802,-352.6870,4270.7420,3683.4570,4572.9299,3698.7163,290.0187,308.9725,-491.1396,-432.6447,31.4326,-4.5290,32.8799,3.3225,-12.6245,-13.2085,25.2460,20.6551
0.1367,-0.6154,0.0873,-4.5615,-5.5740,-77.1268,74.5248,47.0191,98.1920,-269.8373,-72.2460,-270.4827,-354.7513,4273.0156,3681.2519,4575.2417,3697.2166,290.8372,308.9924,-491.4573,-433.1505,30.9429,-4.5465,32.3118,3.3194,-12.5231,-13.1894,25.5939,20.5797
0.1387,-0.6687,0.0570,-4.5211,-5.4926,-77.6374,74.7955,49.9865,97.8587,-259.5380,-73.3335,-259.4268,-356.1772,4278.2235,3682.8632,4570.8972,3694.6995,294.5696,308.6836,-487.5472,-433.5207,30.6916,-4.5830,31.7664,3.4018,-11.7924,-13.2018,26.6132,20.5058
0.1406,-0.6124,0.0625,-4.5477,-5.6062,-76.9586,74.6550,49.9549,98.1640,-267.2239,-75.3111,-263.0526,-355.5055,4272.2423,3681.4636,4574.6107,3699.1116,291.6412,307.9538,-489.0465,-433.7826,30.7644,-4.5838,31.8912,3.2926,-12.5534,-13.3659,26.5953,20.6430
0.1426,-0.5334,0.0437,-4.5228,-5.7113,-79.6820,74.2896,47.8705,97.7522,-265.5794,-78.3202,-263.6264,-356.4172,4266.0693,3681.2307,4575.1694,3703.4896,291.6046,306.9760,-489.0105,-434.5627,31.4361,-4.5039,32.6026,3.2697,-12.0436,-13.3771,26.0995,20.6958
0.1445,-0.5330,0.0368,-4.5213,-5.7138,-79.8590,74.3746,47.7262,97.6729,-265.3614,-78.8411,-263.2448,-356.6140,4266.2801,3681.4194,4574.9709,3703.4135,291.6960,306.8375,-488.8502,-434.6122,31.4964,-4.5037,32.6816,3.2898,-12.0056,-13.3584,26.1547,20.6932
0.1465,-0.5030,0.0267,-4.5347,-5.7684,-79.5976,74.4319,45.7227,97.7475,-273.2562,-78.7766,-269.5290,-354.8451,4263.7484,3681.6620,4576.2722,3704.7856,288.9036,306.9604,-491.0388,-434.1277,31.7391,-4.4955,33.1164,3.2774,-12.5529,-13.3524,25.7138,20.7723
0.1484,-0.5769,0.1062,-4.5730,-5.6628,-78.3241,74.2667,48.0331,98.0099,-271.3294,-75.4098,-269.8856,-356.3290,4268.4444,3679.0405,4578.8822,3701.5006,289.9875,307.7534,-491.5954,-434.2876,31.2878,-4.4794,32.3290,3.2806,-12.5895,-13.4098,25.9428,20.5287
0.1504,-0.6248,0.1297,-4.5699,-5.5628,-78.5513,74.3714,47.3973,97.9228,-268.4466,-72.7012,-272.0287,-356.8144,4273.1526,3679.4077,4577.3335,3697.6091,291.2216,308.6179,-492.1812,-433.9843,31.1925,-4.4679,32.2582,3.3602,-12.0475,-13.2225,25.6422,20.3964
0.1523,-0.6240,0.1195,-4.5438,-5.5312,-80.5214,74.3310,46.0870,97.5528,-262.8352,-73.3695,-270.8623,-358.4117,4274.6204,3680.2548,4575.0867,3696.5516,293.0746,308.4469,-491.4492,-434.3588,31.4808,-4.4384,32.6271,3.4568,-11.1433,-13.0427,25.4108,20.3553
0.1543,-0.6588,0.1057,-4.5266,-5.4775,-81.1556,74.3789,46.7944,97.4099,-258.5257,-73.3702,-266.1791,-359.1956,4278.1374,3681.0627,4572.9694,3694.6218,294.7500,308.4786,-489.8278,-434.4568,31.5413,-4.4402,32.5233,3.5409,-10.7809,-13.0351,25.8155,20.2806
0.1562,-0.6158,0.1574,-4.5729,-5.5507,-80.9864,74.0325,45.6831,97.8172,-265.6829,-73.2463,-273.7973,-359.5268,4273.1521,3678.1751,4578.4237,3697.6278,292.0734,308.2727,-492.7290,-434.7786,31.7029,-4.3944,32.7919,3.4607,-11.2798,-13.0884,25.2988,20.3169
0.1582,-0.5387,0.0134,-4.5042,-5.7040,-82.5598,74.3080,43.8305,97.2392,-270.7561,-77.7176,-268.8502,-355.2874,4267.9694,3682.9369,4573.8342,3702.3165,289.9871,307.4030,-490.7382,-434.0793,32.4911,-4.3993,33.5948,3.4510,-11.7641,-13.2894,25.5760,20.5824
