Time,Dis_Dmp_LF,Dis_Dmp_LR,Dis_Dmp_RF,Dis_Dmp_RR,WFT_Fx_LF,WFT_Fx_LR,WFT_Fx_RF,WFT_Fx_RR,WFT_Fy_LF,WFT_Fy_LR,WFT_Fy_RF,WFT_Fy_RR,WFT_Fz_LF,WFT_Fz_LR,WFT_Fz_RF,WFT_Fz_RR,WFT_Mx_LF,WFT_Mx_LR,WFT_Mx_RF,WFT_Mx_RR,WFT_My_LF,WFT_My_LR,WFT_My_RF,WFT_My_RR,WFT_Mz_LF,WFT_Mz_LR,WFT_Mz_RF,WFT_Mz_RR
0.0449,-0.7943,0.0970,-4.6390,-5.3469,-55.0328,76.4522,61.0953,99.4210,-264.1000,-60.5863,-261.8592,-343.7600,4285.7017,3684.2341,4573.6486,3685.6786,294.1777,313.2044,-488.5006,-428.1243,24.9514,-5.0149,27.0677,2.6857,-15.2447,-13.2763,26.2189,20.7612
0.0469,-0.7788,0.1730,-4.6728,-5.3505,-56.0684,75.9067,61.1685,99.7342,-261.2915,-60.7513,-263.9708,-347.0746,4283.5436,3680.6297,4577.8747,3686.9399,295.0048,312.7431,-489.3827,-429.2947,24.9649,-4.9659,27.0773,2.6480,-14.8131,-13.2171,25.9085,20.6891
0.0488,-0.7571,0.2135,-4.6654,-5.3461,-58.3640,75.3511,60.1125,99.5751,-255.5070,-60.8192,-264.8366,-349.6066,4281.7346,3678.9944,4578.7533,3687.8845,296.6629,312.4790,-489.5436,-430.2180,25.2775,-4.8864,27.2940,2.6559,-13.8845,-13.1490,25.3099,20.5813
0.0508,-0.7155,0.1978,-4.6451,-5.3990,-60.4123,75.1588,59.2840,99.3186,-252.3002,-62.9496,-262.6358,-350.6592,4278.6846,3679.1232,4578.4044,3690.3063,297.4765,311.7578,-488.5575,-430.8555,25.6516,-4.8492,27.7144,2.6403,-13.3576,-13.1269,25.1902,20.6569
0.0527,-0.6658,0.1037,-4.5832,-5.4842,-62.5790,75.2152,58.4368,98.7515,-249.5660,-66.5473,-255.7575,-349.4126,4275.7650,3682.2591,4574.2986,3693.3212,298.0994,310.8983,-485.8305,-430.9189,26.2202,-4.8341,28.2387,2.6464,-13.0507,-13.2209,25.4408,20.8100
0.0547,-0.7052,-0.0135,-4.5037,-5.4489,-63.3591,75.6380,59.9008,98.2009,-243.0460,-67.9579,-242.4990,-347.1691,4280.5726,3687.3246,4566.3490,3691.3959,300.5603,310.8872,-481.0266,-430.2408,26.3983,-4.8734,28.0749,2.7358,-12.7903,-13.3600,26.4625,20.8328
0.0566,-0.7336,0.0081,-4.5146,-5.4129,-63.0383,75.5596,60.9294,98.4313,-241.2910,-66.8694,-241.0991,-347.7865,4282.4626,3686.5073,4567.0684,3690.1904,301.3106,311.1136,-480.7137,-430.3307,26.2838,-4.8659,27.8161,2.7323,-12.7757,-13.4022,26.6651,20.7652
0.0586,-0.7136,-0.1001,-4.4676,-5.4799,-62.9897,75.8962,60.3318,98.2010,-245.8344,-68.5726,-236.9889,-343.7986,4281.5784,3690.5822,4562.8125,3691.5286,299.7403,311.0322,-479.1882,-429.3275,26.6411,-4.9009,28.1005,2.7317,-13.4140,-13.5892,27.0594,20.9183
0.0605,-0.7248,-0.1307,-4.4603,-5.4848,-62.3775,76.1384,61.0549,98.2273,-247.5214,-68.8484,-234.5428,-342.6176,4282.5465,3691.7723,4561.7070,3691.2423,299.3386,311.0961,-478.4074,-428.9775,26.6031,-4.9392,27.9922,2.7182,-13.7897,-13.6759,27.4540,20.9545
0.0625,-0.7423,-0.1103,-4.4397,-5.4230,-64.1527,75.9479,61.0952,97.8502,-238.4630,-68.6780,-231.4485,-345.3870,4284.8511,3691.3313,4560.2878,3689.6083,302.4130,311.0783,-477.1510,-429.6846,26.7454,-4.8999,27.9735,2.7875,-12.7706,-13.5789,27.3134,20.7790
0.0645,-0.8161,-0.1398,-4.4342,-5.3311,-62.1631,76.5959,63.4930,97.8812,-237.7564,-67.8016,-226.3109,-344.5691,4291.5879,3693.2594,4557.1351,3685.3947,303.2786,311.5574,-475.4100,-428.9928,26.2237,-5.0013,27.3810,2.8546,-13.0637,-13.5635,28.2107,20.7642
0.0664,-0.8548,-0.0597,-4.4868,-5.2653,-60.6914,76.6671,65.2490,98.2652,-237.4488,-66.3260,-229.1937,-347.1113,4294.0007,3690.2068,4560.8122,3683.2226,303.6978,311.7155,-476.5947,-429.4364,25.6541,-5.0302,26.9030,2.8493,-13.0642,-13.4396,28.3543,20.6952
0.0684,-0.8397,-0.0303,-4.4870,-5.2636,-61.2335,76.3638,64.3683,98.0702,-236.4492,-65.5101,-233.0217,-347.7675,4292.6850,3689.1699,4561.7951,3683.5271,303.7841,311.9021,-477.8328,-429.5930,25.7460,-4.9749,26.9518,2.8582,-12.7125,-13.4164,27.7389,20.5988
0.0703,-0.8961,0.0290,-4.5147,-5.1657,-60.0349,76.4156,65.7587,98.2282,-234.1044,-62.7134,-234.8127,-349.1278,4296.8571,3687.5849,4563.0992,3680.1123,304.8535,312.6232,-478.5958,-429.5695,25.2679,-4.9825,26.4156,2.8888,-12.5169,-13.3310,27.7554,20.4497
0.0723,-0.9128,0.0754,-4.5742,-5.1629,-57.4182,76.6085,66.5237,98.8198,-242.1336,-60.9168,-241.0080,-348.4590,4296.9079,3685.7178,4567.2900,3679.6026,302.3376,313.0761,-481.0990,-429.1526,24.7970,-5.0300,26.1399,2.8280,-13.4342,-13.3291,27.8139,20.5020
0.0742,-0.8465,0.0252,-4.5726,-5.2644,-57.1666,76.7601,61.9050,98.8843,-255.6275,-60.4758,-252.5328,-344.0660,4291.9956,3687.8378,4567.2541,3681.9980,297.3508,313.5468,-484.9111,-427.8326,25.3032,-5.0289,27.1035,2.8162,-14.2435,-13.2621,26.7613,20.7017
0.0762,-0.8052,0.1385,-4.6604,-5.3214,-55.6087,76.3539,61.0054,99.6368,-264.6041,-58.9472,-265.7818,-345.4176,4286.3291,3682.6005,4576.1028,3684.6836,294.0179,313.5647,-489.9094,-428.3264,25.0426,-5.0022,27.1381,2.6906,-14.8907,-13.2114,25.8882,20.7200
0.0781,-0.8086,0.2123,-4.7243,-5.3332,-53.4355,76.2056,62.8967,100.2305,-268.5729,-58.6364,-268.9123,-346.8587,4284.7276,3678.8939,4581.6888,3685.6738,292.7559,313.3159,-491.4777,-428.8156,24.5195,-5.0297,26.6361,2.6088,-15.5506,-13.2858,26.0678,20.7130
0.0801,-0.8319,0.2252,-4.7273,-5.3016,-52.7198,76.1943,63.7369,100.3144,-268.9006,-57.4516,-268.7794,-346.3556,4286.0781,3678.6244,4581.6129,3684.6441,292.7467,313.6321,-491.5659,-428.6033,24.3311,-5.0343,26.3129,2.6139,-15.6726,-13.3297,26.1883,20.6512
0.0820,-0.7998,0.2009,-4.7168,-5.3694,-53.1476,76.0791,64.5878,100.1944,-268.9738,-60.0631,-264.8316,-346.2516,4283.1076,3678.6963,4581.8481,3687.4913,292.5899,312.8003,-490.2408,-429.0037,24.4199,-5.0340,26.3343,2.5719,-15.8202,-13.4530,26.6085,20.7450
0.0840,-0.7851,0.2964,-4.7579,-5.3587,-53.8542,75.6637,64.5545,100.3849,-266.0954,-59.5116,-269.8545,-349.7593,4281.0075,3674.8549,4586.5449,3688.2317,293.3838,312.5207,-491.9873,-430.1326,24.2385,-4.9828,26.3178,2.5235,-15.1943,-13.2704,26.1110,20.6900
0.0859,-0.8124,0.2556,-4.7332,-5.3148,-53.8520,75.9785,63.3969,100.2915,-267.7743,-57.8483,-270.8171,-347.3512,4284.1127,3677.6439,4583.0029,3685.8073,292.9485,313.2677,-492.1029,-429.1490,24.3067,-5.0014,26.4981,2.5828,-15.1684,-13.1530,26.0536,20.7328
0.0879,-0.8047,0.3065,-4.7615,-5.3168,-53.2483,75.5976,62.4095,100.6250,-271.5194,-55.6094,-277.9697,-346.9678,4282.3498,3675.8999,4585.9101,3686.2131,291.4719,313.7833,-494.7053,-429.0204,24.2544,-4.9570,26.4748,2.5295,-15.3683,-13.1462,25.3644,20.6816
0.0898,-0.7217,0.2680,-4.7529,-5.4476,-53.9188,75.3443,59.4521,100.5950,-278.6850,-57.4805,-283.1623,-344.7790,4275.6101,3676.6701,4586.7381,3690.7013,288.5061,313.3268,-496.3568,-428.7724,24.7853,-4.9152,27.2282,2.4730,-15.8594,-13.2119,24.6953,20.8538
0.0918,-0.6246,0.2053,-4.6979,-5.5744,-56.6875,74.8358,55.5425,100.0128,-279.5208,-59.9618,-285.2313,-343.1185,4268.5421,3678.5480,4584.5712,3695.5146,287.4354,312.7889,-496.6922,-428.8060,25.7389,-4.8171,28.1665,2.4668,-15.5962,-13.3144,23.7253,20.9066
0.0938,-0.5649,0.1684,-4.6935,-5.6848,-56.7417,74.7657,55.0217,99.9650,-283.1509,-63.2131,-284.1885,-342.5140,4263.6272,3678.8366,4585.1928,3699.5422,285.9644,311.8854,-496.3556,-429.0704,25.9769,-4.8265,28.4519,2.4082,-16.1236,-13.4795,23.8010,21.0390
0.0957,-0.6123,0.1465,-4.6911,-5.6329,-55.4730,75.2908,57.4703,100.0048,-280.5850,-63.8674,-277.3958,-342.8001,4267.9130,3679.8536,4583.1062,3697.2952,287.3382,311.7872,-494.0819,-428.9938,25.5459,-4.9138,27.9484,2.4310,-16.3039,-13.5109,24.7323,21.0453
0.0977,-0.6782,0.1268,-4.6534,-5.5245,-56.0314,75.6487,59.3344,99.6490,-271.4460,-62.8977,-269.2246,-343.4581,4274.1754,3681.5771,4578.6050,3693.3566,290.8520,312.1963,-491.1151,-428.9238,25.3457,-4.9364,27.4727,2.5046,-15.5869,-13.4763,25.3367,20.9012
0.0996,-0.6897,0.0813,-4.6357,-5.5211,-55.8413,75.9812,59.1497,99.5596,-272.7254,-63.0050,-266.9723,-341.8978,4275.8225,3683.6018,4576.2220,3692.5376,290.6196,312.3877,-490.2646,-428.3604,25.4005,-4.9664,27.5410,2.5271,-15.7787,-13.5039,25.5791,20.9503
0.1016,-0.7269,0.0748,-4.6277,-5.4652,-55.8608,76.1545,60.2621,99.4865,-268.1680,-62.6868,-262.1973,-342.7166,4279.4575,3684.1436,4574.7313,3690.3595,292.4639,312.5062,-488.5849,-428.3961,25.2547,-4.9819,27.3296,2.5684,-15.4884,-13.4686,25.9934,20.9067
0.1035,-0.7122,0.0113,-4.6081,-5.5164,-55.4481,76.3277,60.6676,99.3706,-269.6470,-64.6720,-257.1491,-341.1403,4278.7379,3686.0841,4573.0261,3691.7018,291.9984,312.1077,-486.8331,-428.0612,25.3545,-5.0139,27.4009,2.5526,-15.9405,-13.6131,26.4513,21.0271
0.1055,-0.7884,0.0451,-4.6320,-5.4119,-53.6625,76.5382,63.0834,99.6868,-267.0982,-62.2684,-254.1452,-341.9254,4284.6357,3685.3118,4573.3941,3687.7377,293.3833,312.7337,-486.0352,-427.8551,24.8161,-5.0578,26.7282,2.5722,-16.0537,-13.6036,27.0056,20.9284
0.1074,-0.8221,0.1131,-4.6607,-5.3484,-53.3353,76.3608,65.5358,99.8427,-259.4808,-62.1086,-250.4345,-345.7847,4286.9491,3682.3968,4575.8538,3686.3434,296.1404,312.4179,-484.9010,-428.8780,24.4020,-5.0558,26.2080,2.5682,-15.5567,-13.5593,27.3678,20.8187
0.1094,-0.7758,-0.0172,-4.5742,-5.4209,-55.5755,76.5091,63.0483,99.0486,-258.8407,-64.6622,-245.3409,-342.5106,4285.1346,3687.5582,4569.0489,3688.2407,295.9960,312.1294,-482.6553,-428.1476,25.2291,-5.0400,26.9869,2.6327,-15.3487,-13.6455,27.3158,20.9504
0.1113,-0.7090,-0.0963,-4.4936,-5.4796,-59.7752,76.2526,59.0553,98.1620,-253.0696,-67.0893,-243.8611,-342.2409,4282.0280,3690.7286,4563.8688,3690.4103,297.3147,311.6515,-481.4852,-428.3393,26.2791,-4.9578,28.0933,2.7355,-14.2073,-13.5436,26.5743,20.9742
0.1133,-0.6608,-0.0126,-4.5309,-5.5084,-61.1983,75.7867,57.6287,98.3064,-250.3605,-67.8002,-250.5504,-346.3137,4277.7566,3686.7997,4568.7270,3692.5029,297.8067,311.0212,-483.7230,-429.7120,26.3935,-4.8991,28.4760,2.7186,-13.4952,-13.3388,25.7722,20.9297
0.1152,-0.6208,-0.0377,-4.5574,-5.6191,-59.8246,76.0034,57.6036,98.6875,-261.3791,-69.2097,-253.5757,-343.7015,4273.1593,3686.6683,4571.5219,3695.9458,294.0175,310.6608,-485.0916,-429.2932,26.4456,-4.9429,28.6450,2.6182,-14.7682,-13.5135,26.0571,21.1132
0.1172,-0.6245,0.0053,-4.5831,-5.6150,-59.6935,75.8433,57.0883,98.9802,-264.7347,-67.1644,-258.7583,-343.3447,4272.3087,3684.9754,4574.2303,3695.9005,292.8931,311.1785,-487.1289,-429.1945,26.4822,-4.9136,28.6115,2.5765,-15.0094,-13.5395,25.6850,21.0176
0.1191,-0.6322,0.1271,-4.6450,-5.5710,-59.7775,75.4555,56.7461,99.4728,-264.2256,-64.5161,-267.1522,-346.5208,4271.6841,3680.3019,4580.2017,3695.1095,293.0909,311.5587,-490.2416,-430.0040,26.2527,-4.8627,28.4984,2.5287,-14.6833,-13.3699,24.9679,20.8643
0.1211,-0.6660,0.1617,-4.6664,-5.5116,-59.4332,75.5491,57.4546,99.6914,-262.6207,-63.3893,-267.4492,-347.8698,4274.4758,3679.3921,4581.0884,3692.9733,293.9497,311.8166,-490.4128,-430.1781,25.9801,-4.8851,28.3030,2.5429,-14.5402,-13.2443,25.0871,20.8232
0.1230,-0.7586,0.2039,-4.6829,-5.3731,-58.2710,75.6264,60.9547,99.9068,-255.3583,-61.4821,-260.7798,-350.1421,4281.8574,3678.4397,4580.6394,3688.3648,297.0525,312.2468,-488.3451,-430.4639,25.3405,-4.9298,27.4083,2.5904,-14.2486,-13.2068,25.8938,20.6607
0.1250,-0.7598,0.2119,-4.6678,-5.3592,-59.6727,75.1100,61.2356,99.6768,-249.4723,-62.0917,-256.4752,-351.8987,4282.2208,3677.8416,4580.1842,3688.7000,298.9765,311.9509,-486.8610,-431.0868,25.5711,-4.8744,27.3838,2.6319,-13.7291,-13.2674,25.8911,20.5520
0.1270,-0.7567,0.1695,-4.6257,-5.3512,-61.0127,74.9939,60.6360,99.2463,-244.9375,-62.8991,-252.2856,-351.7054,4283.0684,3679.7306,4576.6474,3688.5039,300.3878,311.8277,-485.1374,-431.0341,25.8714,-4.8512,27.5659,2.6979,-13.2173,-13.2784,25.8481,20.5390
0.1289,-0.7789,0.1332,-4.5908,-5.3096,-61.8321,75.0672,59.6457,99.0098,-243.4318,-61.6060,-251.3481,-350.2394,4285.7736,3681.9760,4573.0242,3686.5426,300.8947,312.3869,-484.5899,-430.3937,26.1382,-4.8332,27.7611,2.7794,-12.9154,-13.2482,25.7532,20.5164
0.1309,-0.7614,0.1577,-4.6372,-5.3649,-59.8906,75.0427,59.9691,99.5740,-251.6855,-61.4940,-256.1668,-349.3215,4282.9607,3680.4364,4576.9014,3688.3679,298.0302,312.3057,-486.5503,-430.2198,25.9379,-4.8619,27.7117,2.6923,-13.8634,-13.3517,25.7749,20.6370
0.1328,-0.7295,0.0389,-4.6070,-5.4725,-58.7772,75.5698,59.5409,99.5203,-261.0861,-63.8155,-253.2023,-344.1713,4280.6243,3684.6446,4573.7601,3690.8820,294.8079,312.0664,-485.5355,-428.9629,26.1827,-4.9362,28.0517,2.6497,-15.0845,-13.5697,26.3892,20.9133
0.1348,-0.7035,0.0630,-4.6393,-5.5251,-57.9858,75.5241,59.0424,99.8202,-266.5541,-63.6259,-257.9189,-343.7057,4277.5341,3683.2473,4577.1488,3692.7322,292.8351,312.0389,-487.3676,-428.9584,26.1482,-4.9356,28.1770,2.5655,-15.6316,-13.5969,26.1745,20.9772
0.1367,-0.7575,0.0879,-4.6224,-5.4201,-58.5890,75.5008,59.3287,99.6015,-260.0760,-60.6801,-256.6854,-344.3880,4282.0958,3683.3586,4575.2308,3689.1072,295.1913,312.9314,-486.9134,-428.8428,26.0915,-4.9002,27.8751,2.6174,-14.9699,-13.5285,26.0273,20.7483
0.1387,-0.8081,0.0773,-4.6226,-5.3529,-57.5335,75.8812,61.3122,99.6272,-256.3837,-60.9178,-250.7722,-345.2478,4286.8460,3683.9671,4573.4411,3686.2650,296.9081,312.9172,-484.9144,-428.8222,25.7037,-4.9655,27.4545,2.6690,-14.9858,-13.4915,26.7777,20.7170
0.1406,-0.8042,0.0824,-4.6312,-5.3590,-57.1353,75.9964,61.2219,99.6245,-258.2877,-61.1702,-252.3269,-345.2425,4286.4759,3683.7371,4573.9535,3686.2509,296.3195,312.8458,-485.4218,-428.7840,25.6135,-4.9783,27.4605,2.6632,-15.1360,-13.4445,26.7455,20.7403
0.1426,-0.8352,0.0524,-4.5889,-5.2992,-58.3830,76.0623,61.3593,99.0992,-252.5148,-60.8617,-247.6083,-345.2063,4289.9747,3685.6426,4569.8773,3684.0351,298.4201,313.1077,-483.5575,-428.6373,25.7634,-4.9619,27.4004,2.7518,-14.5222,-13.4055,26.9170,20.6332
0.1445,-0.8192,0.0852,-4.6076,-5.3116,-58.9814,75.9857,61.5113,99.0386,-250.8816,-62.0401,-248.4717,-347.3806,4288.6230,3684.0565,4571.9516,3684.9317,298.9590,312.5847,-483.7639,-429.3641,25.6939,-4.9552,27.4975,2.7368,-14.2152,-13.2888,26.9018,20.6719
0.1465,-0.8341,0.1463,-4.6243,-5.2474,-59.9529,75.7801,60.2085,98.9947,-248.0193,-59.9069,-253.8329,-349.4420,4290.1041,3682.4718,4573.2144,3683.0123,299.9156,313.0764,-485.4631,-429.6796,25.7120,-4.9059,27.6471,2.7883,-13.5089,-13.0636,26.2574,20.5582
0.1484,-0.8565,0.2173,-4.6455,-5.1809,-60.7051,75.3947,59.6948,99.0638,-244.1299,-57.5445,-257.4187,-351.7721,4291.6371,3680.1807,4575.1930,3681.2878,301.2177,313.5640,-486.7399,-430.1270,25.7161,-4.8385,27.6031,2.8281,-12.9106,-12.9521,25.7639,20.3846
0.1504,-0.8929,0.1633,-4.6419,-5.1695,-58.8547,76.0028,62.3541,99.2282,-245.2102,-58.9497,-249.9180,-350.4103,4294.7113,3682.1630,4572.9965,3680.1585,301.2867,313.3117,-484.2680,-429.6367,25.3159,-4.9393,27.1914,2.8341,-13.5686,-13.0489,26.9930,20.5224
0.1523,-0.7958,-0.0103,-4.5640,-5.3599,-60.0343,76.2798,60.9646,98.6535,-249.8195,-65.2634,-241.9688,-345.9396,4288.0901,3687.6146,4567.5609,3686.1958,299.2630,311.9399,-481.1837,-429.0151,26.0395,-4.9735,27.9732,2.8095,-14.2353,-13.3076,27.5153,20.8728
0.1543,-0.6841,-0.0605,-4.5396,-5.5409,-61.8198,75.7791,58.7619,98.3731,-254.2193,-69.2371,-242.8943,-344.6194,4278.6748,3687.9395,4568.6519,3693.1840,297.0488,310.7960,-481.4308,-429.3964,26.7830,-4.9069,28.7057,2.7261,-14.5418,-13.5262,27.0497,21.0226
0.1562,-0.7210,-0.0186,-4.5625,-5.4842,-60.7543,75.7498,60.0898,98.6368,-253.3835,-67.5479,-243.4439,-345.4306,4281.0987,3686.5430,4570.0132,3691.2974,297.5653,311.1631,-481.7940,-429.4523,26.4114,-4.9175,28.2591,2.7243,-14.5738,-13.5097,27.1677,20.9340
0.1582,-0.7594,0.0061,-4.5971,-5.4441,-58.5515,76.0638,62.5693,99.0727,-254.8084,-67.3404,-242.1659,-346.0219,4283.6816,3685.5590,4571.4436,3689.6350,297.4854,311.1017,-481.5564,-429.4571,25.7575,-4.9980,27.6949,2.7036,-14.9755,-13.4743,27.8035,20.9857
