Time,Dis_Dmp_LF,Dis_Dmp_LR,Dis_Dmp_RF,Dis_Dmp_RR,WFT_Fx_LF,WFT_Fx_LR,WFT_Fx_RF,WFT_Fx_RR,WFT_Fy_LF,WFT_Fy_LR,WFT_Fy_RF,WFT_Fy_RR,WFT_Fz_LF,WFT_Fz_LR,WFT_Fz_RF,WFT_Fz_RR,WFT_Mx_LF,WFT_Mx_LR,WFT_Mx_RF,WFT_Mx_RR,WFT_My_LF,WFT_My_LR,WFT_My_RF,WFT_My_RR,WFT_Mz_LF,WFT_Mz_LR,WFT_Mz_RF,WFT_Mz_RR
0.0195,-0.9761,0.3406,-4.7114,-4.9649,-54.8992,76.6029,63.3313,100.0489,-242.9169,-51.5829,-265.5679,-353.8839,4301.9532,3677.3366,4577.4302,3673.0096,302.3884,315.0374,-490.0037,-429.9293,23.8878,-4.9911,25.8872,2.8272,-12.8774,-12.7133,25.5420,20.0822
0.0215,-0.9172,0.3167,-4.6954,-5.0416,-56.7012,76.2933,60.4165,99.7492,-245.5694,-52.8195,-268.9342,-353.2310,4297.5792,3677.9484,4577.3736,3675.8453,301.1385,314.7699,-490.9538,-429.9617,24.4971,-4.9334,26.6139,2.8275,-12.7595,-12.7030,24.8718,20.1344
0.0234,-0.9282,0.2901,-4.6726,-5.0289,-57.5505,76.3001,60.8545,99.4656,-242.2891,-53.4963,-264.0574,-353.3355,4298.7860,3679.0139,4575.3829,3675.4671,302.3625,314.6396,-489.1505,-430.0112,24.6360,-4.9295,26.6176,2.8570,-12.5166,-12.7278,25.2075,20.1201
0.0254,-0.9677,0.3187,-4.7079,-4.9964,-55.6308,76.4250,63.9481,99.8379,-242.2643,-53.6743,-260.2805,-354.3873,4300.9552,3677.5297,4577.3293,3674.4342,302.7710,314.4128,-488.0918,-430.2266,24.0715,-4.9876,25.9822,2.8201,-12.9651,-12.7900,26.0459,20.1432
0.0273,-0.9777,0.3188,-4.7111,-4.9934,-55.4380,76.4142,66.2432,99.8286,-238.0966,-55.6267,-253.8269,-355.9226,4301.5713,3676.9741,4577.4781,3674.6876,304.3117,313.6916,-485.8534,-430.7747,23.8413,-5.0116,25.6972,2.8128,-12.8750,-12.8235,26.7980,20.2004
0.0293,-0.8998,0.2809,-4.6739,-5.0892,-57.9011,76.0180,64.6119,99.2869,-234.4397,-59.3278,-251.9385,-356.6839,4296.0163,3677.7366,4576.2766,3678.7597,304.9222,312.5881,-484.7865,-431.4553,24.3905,-4.9539,26.3469,2.8132,-12.2665,-12.8159,26.4637,20.3211
0.0312,-0.9144,0.2242,-4.6243,-5.0737,-58.8600,75.9884,65.6006,98.8469,-228.7853,-60.2544,-243.9468,-355.9026,4297.7592,3680.2043,4571.9956,3678.3637,306.7860,312.4896,-481.8945,-431.3334,24.5588,-4.9515,26.2451,2.8563,-11.9269,-12.9207,27.0127,20.3148
0.0332,-0.8994,0.2171,-4.6320,-5.1143,-58.4751,75.8695,66.5893,99.0034,-229.2115,-61.7951,-241.4848,-356.1278,4296.0015,3679.7983,4572.9587,3680.1125,306.5439,311.9661,-481.1996,-431.6291,24.5048,-4.9702,26.1652,2.8141,-12.2137,-13.0196,27.4063,20.3901
0.0352,-0.8853,0.1932,-4.6263,-5.1544,-58.3307,75.7847,66.9397,99.0783,-230.7552,-62.8954,-239.5052,-355.2788,4294.4130,3680.1995,4572.7561,3681.5739,305.9122,311.6670,-480.6571,-431.5819,24.6024,-4.9781,26.1568,2.7880,-12.5463,-13.1475,27.6588,20.4315
0.0371,-0.8428,0.1536,-4.6158,-5.2381,-58.4607,75.6221,65.6845,99.1062,-236.2098,-64.0822,-240.6779,-353.1255,4290.5884,3681.0414,4572.6311,3684.2845,303.7999,311.4345,-481.1540,-431.2241,24.9672,-4.9650,26.4750,2.7533,-13.1042,-13.3106,27.4908,20.5046
0.0391,-0.8256,0.1037,-4.5950,-5.2898,-58.3211,75.6275,65.7011,98.9911,-239.3975,-65.2220,-238.3383,-350.9323,4288.9494,3682.5790,4571.1374,3685.8210,302.6537,311.2792,-480.4261,-430.8051,25.1620,-4.9722,26.5017,2.7321,-13.5932,-13.5054,27.6989,20.5467
0.0410,-0.8005,0.1268,-4.6096,-5.3201,-58.9162,75.4780,65.3913,98.9759,-239.3538,-66.2466,-239.8539,-352.2636,4286.6663,3681.2581,4573.1161,3687.2185,302.5805,310.8500,-480.9195,-431.3544,25.2145,-4.9551,26.6668,2.7082,-13.4638,-13.4537,27.5398,20.5710
0.0430,-0.7911,0.1093,-4.5884,-5.3207,-60.0079,75.3794,63.4666,98.6627,-240.5349,-65.3520,-242.6973,-351.0317,4286.4389,3682.5118,4571.5850,3687.0061,302.0813,311.2852,-481.6983,-430.9415,25.5477,-4.9125,27.0245,2.7481,-13.2583,-13.3932,27.0355,20.5471
0.0449,-0.7899,0.0905,-4.5559,-5.2852,-61.5089,75.2995,59.2699,98.3552,-243.4001,-61.9489,-250.9751,-348.4810,4287.4350,3684.8023,4568.5317,3685.0431,300.9187,312.5996,-484.1754,-429.8481,26.0881,-4.8470,27.6720,2.8333,-12.8516,-13.2146,25.8285,20.4741
0.0469,-0.8314,0.1523,-4.6123,-5.2304,-59.3914,75.4796,59.4857,99.0402,-250.0556,-58.5915,-258.3652,-348.1497,4289.7742,3682.9618,4571.9353,3682.5971,298.9977,313.4786,-487.0082,-429.3412,25.6533,-4.8799,27.4173,2.8117,-13.4445,-13.1161,25.6949,20.4724
0.0488,-0.8519,0.1351,-4.6065,-5.2136,-58.9055,75.6533,60.0708,99.1390,-250.9818,-58.1352,-256.5763,-347.1580,4291.3523,3683.7896,4570.7901,3681.6572,298.8232,313.6958,-486.4729,-428.9468,25.6030,-4.9005,27.2771,2.8222,-13.6677,-13.1816,25.9883,20.4836
0.0508,-0.7922,0.0862,-4.5850,-5.3109,-59.6944,75.6630,58.0051,99.0312,-255.8387,-59.6060,-258.7988,-344.9964,4286.5853,3685.2862,4570.0011,3684.8555,296.7767,313.4413,-487.1045,-428.5824,26.0667,-4.8843,27.8352,2.7785,-13.9679,-13.2747,25.5967,20.6165
0.0527,-0.7256,-0.1105,-4.4782,-5.4477,-61.4532,76.1176,55.6548,98.2202,-259.5484,-63.6950,-251.0351,-339.0298,4283.1003,3692.7089,4561.4593,3688.5123,295.1572,312.9799,-483.9836,-427.2666,26.9775,-4.9082,28.6752,2.8017,-14.3909,-13.5213,25.9028,20.8687
0.0547,-0.6719,-0.1800,-4.4633,-5.5571,-61.4052,76.3877,54.7510,98.1697,-265.4395,-66.5851,-250.2550,-336.9260,4279.0902,3694.6283,4560.7228,3691.8980,292.9871,312.3494,-483.6631,-426.9611,27.2425,-4.9483,29.1114,2.7552,-15.0283,-13.6234,26.0767,21.0810
0.0566,-0.6713,-0.0916,-4.5080,-5.5325,-61.4151,76.0966,54.8276,98.4507,-263.4528,-65.5241,-254.9121,-340.1670,4278.3376,3690.9000,4565.2673,3691.8337,293.6104,312.3214,-485.4287,-427.8293,27.0544,-4.9130,28.9920,2.7354,-14.6935,-13.5189,25.6064,20.9588
0.0586,-0.7241,-0.0762,-4.5373,-5.4779,-59.3899,76.6123,58.1156,98.7726,-261.9664,-65.8428,-249.7891,-341.4534,4282.3962,3690.0714,4566.1798,3689.6546,294.6634,312.1276,-483.9003,-427.9746,26.3991,-5.0041,28.3463,2.7395,-15.0385,-13.5191,26.6102,20.9806
0.0605,-0.7446,0.0053,-4.5714,-5.4162,-58.9630,76.5364,56.5587,99.0501,-265.7735,-61.2944,-261.3802,-341.4274,4283.1767,3687.9370,4569.0981,3687.4683,293.3285,313.3248,-487.9420,-427.5936,26.2775,-4.9543,28.3195,2.7352,-14.8951,-13.3522,25.5883,20.8434
0.0625,-0.7067,-0.0330,-4.5804,-5.5123,-57.2144,76.8359,56.2317,99.2660,-277.0275,-62.0181,-265.6852,-337.8585,4279.2232,3689.0542,4570.0984,3690.2930,289.3751,313.2850,-489.5413,-426.7694,26.2281,-5.0016,28.3935,2.6323,-16.0389,-13.5113,25.5955,21.0417
0.0645,-0.7447,-0.0238,-4.6049,-5.4801,-55.1179,77.2095,59.0526,99.5741,-277.5339,-62.2835,-262.6054,-338.3136,4281.9375,3688.6438,4570.9078,3689.0042,289.5801,313.1414,-488.6732,-426.7974,25.6054,-5.0871,27.7920,2.6024,-16.4405,-13.5285,26.3996,21.0944
0.0664,-0.8071,0.0843,-4.6534,-5.3604,-54.2124,77.0417,60.5529,100.0118,-273.3723,-58.7430,-266.1004,-341.4341,4286.1415,3685.1038,4574.3604,3685.3436,291.2602,313.8130,-490.0866,-427.3116,25.0499,-5.0764,27.1997,2.6051,-15.9633,-13.3624,26.2486,20.8926
0.0684,-0.8640,0.1370,-4.6560,-5.2508,-54.3021,76.8070,61.6736,100.0487,-266.4963,-56.0260,-265.0187,-343.2822,4290.5390,3683.7954,4574.1349,3681.9833,293.7258,314.4435,-489.7790,-427.5592,24.8320,-5.0426,26.7073,2.6501,-15.3056,-13.3199,26.1811,20.6539
0.0703,-0.7908,0.0817,-4.6298,-5.3797,-55.7292,76.4911,60.3077,99.7790,-268.5671,-59.3753,-262.8665,-342.2180,4284.5937,3684.6703,4573.9311,3686.7906,292.5536,313.5196,-488.9755,-427.7987,25.4630,-5.0019,27.2792,2.6019,-15.5585,-13.5198,26.1234,20.7659
0.0723,-0.7756,0.0033,-4.5599,-5.3813,-58.1227,76.5112,58.8491,99.0841,-261.3114,-61.1616,-256.5836,-341.8046,4285.3811,3688.0201,4568.1580,3686.6264,294.8107,313.2672,-486.3229,-427.7447,26.0018,-4.9795,27.7565,2.6958,-14.7628,-13.4762,26.1164,20.7568
0.0742,-0.7659,0.0349,-4.5543,-5.3654,-59.3304,76.1024,57.5664,98.9288,-258.3700,-60.0977,-259.5731,-342.8647,4284.5260,3687.0443,4568.5627,3686.5993,295.5480,313.5010,-487.2708,-428.0839,26.2269,-4.9160,27.8960,2.7119,-14.2202,-13.4213,25.4837,20.6201
0.0762,-0.7530,0.0714,-4.5679,-5.3636,-59.6891,75.8767,56.5792,98.9843,-257.9714,-59.4611,-263.5270,-343.9308,4283.3200,3685.6451,4570.1897,3686.8342,295.5367,313.5819,-488.6259,-428.4005,26.2651,-4.8874,28.0136,2.7065,-13.9845,-13.3340,24.9945,20.5607
0.0781,-0.8176,0.1450,-4.6340,-5.2928,-56.7357,76.2292,60.8330,99.6408,-257.6461,-58.5283,-261.3117,-346.1131,4287.0855,3682.5781,4574.2764,3684.4520,296.2780,313.5524,-488.3356,-428.8388,25.2630,-4.9784,27.0408,2.6443,-14.4743,-13.3027,25.9939,20.5505
0.0801,-0.8035,0.1636,-4.6397,-5.2926,-57.4472,76.1631,59.6854,99.6026,-256.9853,-58.4947,-264.0509,-347.0313,4286.3032,3681.9070,4574.9772,3684.4942,296.4326,313.4989,-489.1709,-429.0609,25.3330,-4.9591,27.2868,2.6619,-14.1463,-13.1633,25.6103,20.5560
0.0820,-0.7747,0.2193,-4.6549,-5.3120,-58.6757,75.6352,59.7507,99.5200,-252.4672,-59.4379,-264.6121,-350.1633,4283.4310,3679.0543,4578.0055,3686.3734,297.7023,312.9214,-489.4234,-430.2116,25.4105,-4.8939,27.2825,2.6386,-13.5927,-13.1651,25.2554,20.4634
0.0840,-0.7783,0.2132,-4.6668,-5.3276,-57.7551,75.7153,61.0663,99.6255,-253.6884,-60.3803,-261.8587,-350.2022,4283.3810,3678.8323,4578.8003,3686.9128,297.4534,312.6393,-488.6333,-430.2686,25.2326,-4.9235,27.0619,2.6159,-14.0041,-13.2631,25.7094,20.5097
0.0859,-0.7918,0.1567,-4.6916,-5.3835,-54.1354,76.3153,63.6673,100.0674,-264.5117,-61.7892,-258.4789,-346.6789,4283.5736,3680.3923,4579.3072,3687.8284,294.2426,312.4325,-487.8367,-429.2687,24.7379,-5.0486,26.6060,2.5355,-15.7331,-13.5116,26.8639,20.7500
0.0879,-0.8157,0.1990,-4.6897,-5.3173,-54.7701,76.0502,63.4279,99.9630,-260.3610,-59.4715,-260.3915,-347.7188,4285.4325,3679.4925,4579.3633,3685.9093,295.6229,313.0087,-488.3868,-429.3566,24.7187,-4.9950,26.4562,2.5633,-15.1223,-13.4333,26.4051,20.5929
0.0898,-0.7323,0.1922,-4.6604,-5.3903,-57.9614,75.5634,59.8399,99.4396,-256.5242,-61.7254,-264.0989,-349.3485,4280.0008,3679.4361,4579.0617,3689.1132,296.2167,312.2668,-489.0994,-430.0931,25.4111,-4.8974,27.4229,2.6015,-14.1125,-13.2585,25.3300,20.6461
0.0918,-0.6725,0.1519,-4.6425,-5.4825,-58.4366,75.4058,57.8152,99.2734,-261.3298,-63.1302,-267.4379,-347.4034,4275.3078,3680.6152,4578.6503,3692.3175,294.1109,311.9793,-490.1001,-429.7976,25.8122,-4.8704,27.9360,2.5804,-14.3961,-13.3375,24.8510,20.7666
0.0938,-0.7124,0.0404,-4.5951,-5.4691,-56.8342,76.0691,59.8113,99.1740,-262.6607,-64.1497,-258.2227,-343.5107,4279.3669,3685.2827,4572.5641,3690.6787,293.9990,312.1129,-486.9112,-428.5910,25.6242,-4.9770,27.5909,2.6228,-15.0829,-13.5090,26.0355,20.8898
0.0957,-0.7296,0.0681,-4.6308,-5.4712,-54.9212,76.1052,62.0632,99.7470,-265.0736,-64.2105,-257.3277,-343.7434,4279.5527,3683.5909,4575.2398,3690.8864,293.3667,311.9204,-486.9879,-428.7449,25.1668,-5.0269,27.0953,2.5601,-15.6995,-13.6052,26.5912,20.9170
0.0977,-0.6663,0.0399,-4.5918,-5.5466,-57.8152,75.7375,60.0230,99.3785,-261.3433,-66.3645,-256.3104,-344.1030,4274.9272,3684.0790,4574.1854,3694.0790,294.1118,311.2690,-486.3896,-429.3028,25.8052,-4.9573,27.7268,2.5466,-15.0299,-13.5982,26.1062,20.9399
0.0996,-0.6968,0.1796,-4.6604,-5.4753,-57.4626,75.2120,61.8705,99.9200,-255.9975,-64.5039,-259.2853,-349.2273,4275.9096,3678.3259,4580.6274,3692.8814,296.0592,311.2393,-487.8300,-430.7330,25.3082,-4.9160,27.1672,2.5063,-14.5298,-13.5016,25.9233,20.7270
0.1016,-0.6800,0.1367,-4.6582,-5.5243,-56.5568,75.3676,60.7888,100.0145,-263.2576,-64.5566,-261.3759,-346.3246,4274.5843,3679.9803,4579.9672,3693.8655,293.6121,311.4701,-488.6285,-429.9138,25.4232,-4.9414,27.3713,2.4802,-15.2914,-13.5927,25.8286,20.8242
0.1035,-0.7142,0.1318,-4.6583,-5.4819,-56.3069,75.5652,61.8625,99.9990,-261.1708,-64.1703,-257.7176,-346.5258,4277.5951,3680.4529,4579.1422,3692.1511,294.6550,311.6220,-487.4062,-429.8346,25.2575,-4.9656,27.1798,2.5009,-15.2649,-13.5531,26.2690,20.8096
0.1055,-0.7058,0.1517,-4.6270,-5.4438,-59.0704,75.0617,59.4675,99.4858,-254.3784,-62.7138,-259.5586,-347.8453,4277.7296,3680.3916,4577.6517,3691.4509,296.6637,312.0391,-487.7193,-430.1545,25.7734,-4.8536,27.5687,2.5704,-14.1399,-13.4288,25.3271,20.6229
0.1074,-0.7016,0.1600,-4.6111,-5.4232,-60.3343,74.8037,57.6805,99.2085,-252.5349,-61.4995,-262.2841,-348.0161,4277.9035,3680.6389,4576.6909,3690.9019,297.1213,312.4442,-488.4504,-430.0992,26.0953,-4.7881,27.8415,2.6196,-13.6749,-13.3745,24.6976,20.5294
0.1094,-0.6903,0.1372,-4.5933,-5.4220,-61.0452,74.9625,55.8012,98.9998,-253.1594,-61.2887,-264.7843,-347.3406,4277.9522,3682.1077,4574.7030,3690.4190,296.8052,312.6638,-488.9932,-429.7570,26.3366,-4.7811,28.2524,2.6647,-13.4653,-13.2704,24.3034,20.5689
0.1113,-0.6982,0.1504,-4.6128,-5.4174,-59.9722,75.2774,56.8651,99.1839,-254.0946,-61.5414,-264.9638,-347.8455,4278.2507,3681.5959,4575.6606,3690.1913,296.6035,312.5371,-489.0913,-429.8462,26.0189,-4.8288,28.0435,2.6327,-13.6802,-13.2557,24.5772,20.6215
0.1133,-0.7105,0.0311,-4.5366,-5.4234,-60.5071,75.8410,57.8062,98.5789,-250.6501,-63.4848,-254.3080,-345.0361,4280.4871,3686.5668,4568.3898,3689.7533,297.8690,312.4119,-485.1840,-429.1190,26.2079,-4.8811,27.9642,2.6739,-13.6445,-13.4249,25.3985,20.6775
0.1152,-0.7907,-0.0120,-4.5570,-5.3730,-56.5507,76.7665,61.8143,99.1214,-256.1602,-62.8720,-247.7234,-342.3173,4286.4801,3688.4287,4567.0273,3686.6646,296.8506,312.8128,-483.3505,-428.0184,25.4022,-5.0382,27.0824,2.6476,-14.9705,-13.5896,26.9546,20.7871
0.1172,-0.7534,-0.0821,-4.5330,-5.4502,-56.3911,76.9253,59.5175,99.0857,-264.5498,-63.0395,-250.9879,-338.1893,4283.7490,3691.1657,4565.1537,3688.4536,293.8252,313.1001,-484.4146,-426.9162,25.8013,-5.0447,27.5514,2.6201,-15.6554,-13.7003,26.5863,20.9098
0.1191,-0.7810,0.0293,-4.5668,-5.3530,-57.8328,76.4076,59.3598,99.2226,-255.5725,-61.1110,-253.8829,-343.5179,4286.0761,3687.0621,4568.5472,3686.0724,296.8918,313.2165,-485.4303,-428.2291,25.7265,-4.9694,27.4697,2.6855,-14.4562,-13.4597,26.0096,20.6588
0.1211,-0.7699,0.0377,-4.5917,-5.3957,-57.2981,76.4236,61.1282,99.3883,-255.6325,-63.3569,-250.1319,-344.8973,4284.5868,3685.6341,4571.1730,3687.9210,296.9675,312.3762,-484.3396,-428.8701,25.5737,-4.9963,27.3408,2.6408,-14.7896,-13.5365,26.6338,20.7470
0.1230,-0.7360,-0.0053,-4.5675,-5.4535,-58.5583,76.3127,59.8671,99.0353,-256.5733,-64.9499,-248.7655,-343.9440,4282.4009,3686.8697,4570.0821,3689.9097,296.4506,312.0201,-483.7460,-428.8099,26.0423,-4.9655,27.8054,2.6615,-14.7920,-13.5873,26.5721,20.8159
0.1250,-0.7791,0.0711,-4.6186,-5.3904,-57.0243,76.2118,61.1662,99.4482,-258.2536,-62.4030,-252.4600,-345.2310,4284.8313,3684.1172,4573.7658,3687.8839,296.1604,312.5356,-485.3349,-428.9246,25.6158,-4.9700,27.3621,2.6495,-15.0342,-13.5483,26.6247,20.7298
0.1270,-0.8580,0.2450,-4.7070,-5.2315,-55.4380,75.8457,61.5435,100.1878,-258.6168,-55.8061,-264.4681,-348.5800,4289.6129,3678.5654,4580.1709,3682.7704,296.3476,313.9917,-489.8478,-429.2249,25.0089,-4.9249,26.7961,2.6658,-14.7508,-13.3071,25.8732,20.4467
0.1289,-0.8674,0.2263,-4.6974,-5.2140,-55.4476,75.9418,60.8557,100.1202,-259.5017,-55.4856,-264.9908,-347.8873,4290.9758,3679.7015,4578.5966,3681.7016,296.0836,314.1803,-489.9292,-428.8662,25.1023,-4.9299,26.9615,2.7231,-14.7407,-13.2539,25.8838,20.4682
0.1309,-0.7863,0.1449,-4.6615,-5.3729,-56.8707,75.8033,61.2012,99.6861,-259.7213,-61.3255,-257.1758,-347.3034,4284.3451,3681.0530,4577.8324,3687.7887,295.6024,312.5054,-487.1990,-429.4899,25.6081,-4.9252,27.3688,2.6583,-15.0305,-13.5115,26.5092,20.6663
0.1328,-0.6965,0.0646,-4.6195,-5.5149,-58.9479,75.6834,58.1882,99.1954,-263.4327,-64.6551,-257.5994,-345.1531,4277.7666,3683.3104,4576.2128,3692.5910,293.8098,311.7460,-487.0571,-429.3568,26.4037,-4.8862,28.3052,2.6297,-15.1453,-13.5790,26.1066,20.8365
0.1348,-0.7243,0.0424,-4.5843,-5.4512,-60.3993,75.8110,58.2145,98.7976,-255.5362,-64.7420,-252.5669,-346.1416,4281.3275,3684.7157,4572.6539,3690.1900,296.6208,311.8040,-485.0484,-429.4778,26.4912,-4.8810,28.3470,2.7180,-14.3111,-13.4325,26.2686,20.7570
0.1367,-0.8104,0.1219,-4.6097,-5.2985,-59.5500,75.7563,60.1424,99.0895,-249.6027,-60.8481,-252.8114,-348.2474,4287.8069,3682.6827,4573.3619,3684.9911,299.0668,312.7582,-485.2922,-429.6010,25.9245,-4.8780,27.6131,2.7651,-13.7980,-13.2847,26.3399,20.5179
0.1387,-0.6938,0.0044,-4.5315,-5.4644,-63.2061,75.4576,57.5049,98.2470,-245.9669,-67.6402,-246.3930,-347.7555,4280.3981,3685.9066,4569.1807,3691.1590,299.5916,310.9993,-482.5034,-430.2102,26.8779,-4.8285,28.6902,2.7990,-13.2546,-13.3386,26.1842,20.7320
0.1406,-0.7117,0.0923,-4.5741,-5.4192,-62.9040,75.0956,59.0726,98.5597,-242.0115,-66.7836,-247.6572,-351.1047,4280.9270,3682.3303,4573.1696,3690.5815,301.0225,310.9057,-483.1556,-431.1758,26.4684,-4.8104,28.2561,2.7763,-12.9252,-13.2677,26.1372,20.6180
0.1426,-0.7479,0.1733,-4.6464,-5.3873,-60.6995,75.1988,62.2424,99.2523,-244.0988,-66.2501,-248.4331,-353.3658,4282.2802,3678.7339,4578.6624,3689.8707,300.7662,310.7039,-483.8807,-431.7689,25.6924,-4.8661,27.5955,2.7067,-13.4332,-13.2322,26.7992,20.6561
0.1445,-0.7821,0.2604,-4.6933,-5.3237,-59.9053,74.9055,63.8176,99.6435,-242.1892,-64.7090,-250.4093,-356.2486,4284.1591,3675.3331,4582.3839,3688.4141,301.6178,310.8188,-484.8679,-432.4337,25.2718,-4.8513,27.0984,2.7094,-13.2889,-13.1960,26.7939,20.5236
0.1465,-0.7512,0.1307,-4.6233,-5.3956,-60.5166,75.1306,61.8327,99.1803,-247.5166,-65.8590,-247.7945,-350.9655,4282.7353,3680.6379,4576.2979,3689.9420,299.6115,311.0212,-483.7064,-431.0155,25.8631,-4.8573,27.5776,2.7380,-13.7755,-13.3926,26.7529,20.6653
0.1484,-0.7726,0.0642,-4.6092,-5.4071,-58.5362,75.5354,62.2115,99.3616,-255.6392,-64.9142,-247.2640,-346.4985,4284.2554,3683.6426,4573.6461,3689.2145,297.0738,311.6375,-483.6308,-429.5829,25.7754,-4.9213,27.4002,2.7194,-14.8110,-13.5776,27.1423,20.7741
0.1504,-0.7395,0.0621,-4.6524,-5.5071,-56.2277,75.6025,63.5938,99.8747,-264.7160,-67.0071,-248.4405,-345.4590,4280.1740,3682.4490,4577.5608,3692.6304,294.0055,310.9146,-484.3600,-429.5826,25.4968,-4.9799,27.2568,2.5954,-16.0523,-13.7693,27.6143,20.9820
0.1523,-0.7521,0.0673,-4.6446,-5.4894,-56.1762,75.4184,64.2447,99.7191,-262.5990,-66.4687,-246.7737,-345.5048,4280.9579,3682.3757,4577.1530,3692.2630,294.7025,311.0540,-483.8102,-429.6024,25.4733,-4.9553,27.0415,2.5932,-15.9414,-13.8515,27.6596,20.8998
0.1543,-0.7012,-0.0524,-4.5680,-5.5626,-58.2209,75.5922,62.6329,98.8435,-258.7398,-70.7490,-239.6259,-344.1377,4279.2444,3686.8192,4571.0314,3694.4155,295.6885,310.1574,-480.7878,-429.4695,26.0538,-4.9563,27.7203,2.6719,-15.4990,-13.8587,27.8436,21.0543
0.1562,-0.7918,0.0181,-4.5636,-5.3736,-58.9241,75.5483,63.7158,98.6489,-246.1914,-66.8880,-237.9698,-347.5626,4287.3081,3685.6871,4569.3044,3688.1440,300.2322,311.1300,-480.0926,-429.8788,25.7129,-4.9258,27.2111,2.7942,-14.1261,-13.5996,27.7488,20.7477
0.1582,-0.7798,-0.0356,-4.5512,-5.4131,-58.4177,76.0101,64.0031,98.5830,-248.3912,-68.8704,-235.3364,-346.2251,4286.8446,3687.5430,4567.5988,3688.8583,299.5233,310.6961,-479.0904,-429.5700,25.6623,-4.9871,27.3608,2.7914,-14.4633,-13.5733,28.2673,20.9290
