Time,Dis_Dmp_LF,Dis_Dmp_LR,Dis_Dmp_RF,Dis_Dmp_RR,WFT_Fx_LF,WFT_Fx_LR,WFT_Fx_RF,WFT_Fx_RR,WFT_Fy_LF,WFT_Fy_LR,WFT_Fy_RF,WFT_Fy_RR,WFT_Fz_LF,WFT_Fz_LR,WFT_Fz_RF,WFT_Fz_RR,WFT_Mx_LF,WFT_Mx_LR,WFT_Mx_RF,WFT_Mx_RR,WFT_My_LF,WFT_My_LR,WFT_My_RF,WFT_My_RR,WFT_Mz_LF,WFT_Mz_LR,WFT_Mz_RF,WFT_Mz_RR
0.0195,-0.6937,0.3034,-4.7703,-5.4807,-52.6822,75.5051,60.8656,100.4665,-276.8127,-60.7608,-282.3910,-348.2219,4273.3030,3674.3454,4588.5693,3692.5580,288.9638,312.0502,-496.2500,-430.1274,24.4807,-4.9700,26.7171,2.4130,-15.8150,-13.3958,24.8980,20.7533
0.0215,-0.6907,0.3213,-4.7904,-5.4898,-52.5173,75.4716,61.3073,100.6134,-276.6713,-61.3285,-281.7862,-349.2820,4272.7561,3673.2377,4590.2283,3692.9907,289.0852,311.7632,-496.1296,-430.4781,24.3939,-4.9862,26.7214,2.3859,-15.9113,-13.3708,25.0516,20.7959
0.0234,-0.6978,0.3176,-4.7935,-5.4854,-52.2097,75.4849,61.2465,100.6480,-278.0718,-60.9123,-281.9035,-348.6860,4273.2495,3673.4282,4590.1393,3692.6309,288.6958,311.9271,-496.2271,-430.2484,24.3937,-4.9928,26.7101,2.3865,-16.1211,-13.3907,25.0827,20.7994
0.0254,-0.7058,0.2892,-4.7694,-5.4721,-52.5582,75.5371,61.1686,100.4165,-276.5738,-60.9294,-279.6010,-347.8683,4274.3953,3674.8249,4587.8236,3691.9633,289.2476,312.0562,-495.3093,-429.9717,24.4757,-4.9906,26.7106,2.4158,-16.0171,-13.4058,25.1493,20.7857
0.0273,-0.7096,0.2135,-4.6928,-5.4506,-54.9031,75.5982,60.9839,99.6393,-267.8155,-62.5462,-271.0236,-347.5557,4276.4426,3678.2400,4581.5317,3691.1630,292.1644,311.8309,-491.8894,-429.9573,24.8512,-4.9660,26.8870,2.5075,-15.1311,-13.3886,25.4026,20.7536
0.0293,-0.6857,0.1813,-4.6696,-5.4815,-55.6717,75.5224,60.2408,99.4211,-267.1547,-63.9516,-269.8827,-347.2528,4275.1751,3679.3682,4579.9564,3692.2452,292.2523,311.5219,-491.2889,-429.9982,25.0618,-4.9525,27.1287,2.5270,-15.0145,-13.3902,25.3116,20.7957
0.0312,-0.6805,0.1651,-4.6619,-5.4919,-55.7065,75.5523,60.5489,99.3781,-266.5226,-65.0601,-268.0097,-347.4061,4275.0495,3679.8474,4579.1637,3692.6322,292.4878,311.2345,-490.5711,-430.1030,25.0447,-4.9647,27.1199,2.5350,-15.0316,-13.4009,25.4738,20.8226
0.0332,-0.6860,0.1151,-4.6234,-5.4832,-56.3898,75.6525,60.1500,99.1101,-264.6882,-65.3736,-264.6184,-346.1351,4276.3554,3682.1184,4575.5439,3692.0308,293.1202,311.3649,-489.2333,-429.7028,25.2441,-4.9636,27.2063,2.5820,-14.8784,-13.4388,25.5587,20.8048
0.0352,-0.6068,0.1059,-4.6328,-5.5967,-57.4123,75.4560,57.9146,99.1651,-268.6843,-68.2441,-268.5100,-346.6049,4270.2980,3681.3543,4577.7490,3696.2532,291.3561,310.4617,-490.4903,-430.1786,25.6438,-4.9390,27.9182,2.5524,-15.0313,-13.4238,25.0667,20.9524
0.0371,-0.6200,0.0467,-4.5848,-5.5774,-58.5714,75.6876,58.4857,98.7697,-262.8243,-69.5250,-260.7381,-346.2702,4272.5957,3683.8125,4573.3844,3695.4536,293.4168,310.2781,-487.6451,-430.1007,25.7992,-4.9508,27.9294,2.6173,-14.5931,-13.4557,25.5436,20.9479
0.0391,-0.6678,-0.0163,-4.5406,-5.5206,-58.6862,76.0341,59.6816,98.5692,-259.3074,-69.2776,-253.0625,-344.7034,4277.4680,3686.8485,4568.3901,3692.9479,294.9117,310.6273,-484.9865,-429.4908,25.8102,-4.9854,27.6779,2.6973,-14.5078,-13.5413,26.2377,20.9077
0.0410,-0.6470,0.0134,-4.5525,-5.5394,-59.5212,75.8075,59.3545,98.6814,-257.8517,-69.9136,-254.4666,-346.4456,4275.6980,3685.2226,4570.4576,3694.1944,295.2550,310.2464,-485.5008,-430.1464,25.9025,-4.9525,27.8260,2.6907,-14.2139,-13.4964,26.0191,20.8981
0.0430,-0.5839,0.0142,-4.5389,-5.6187,-61.8869,75.5778,58.8863,98.3683,-252.9112,-73.3818,-252.3259,-348.9797,4270.7899,3684.1472,4571.6961,3698.0002,296.5045,309.0095,-484.5568,-431.3818,26.2489,-4.9048,28.2358,2.6586,-13.5091,-13.4640,25.8605,20.9638
0.0449,-0.6406,0.0356,-4.5753,-5.5772,-59.3291,75.9697,62.1364,98.8374,-256.0966,-72.2581,-249.9481,-348.6071,4274.1107,3683.2410,4573.5722,3696.3040,295.9514,309.2586,-484.1709,-431.1304,25.6434,-4.9758,27.4750,2.6100,-14.2940,-13.5962,26.7388,20.9688
0.0469,-0.7160,0.1571,-4.6483,-5.4565,-57.1645,75.9821,64.3361,99.5261,-256.2604,-68.2957,-255.1971,-351.3253,4278.8521,3679.0995,4578.5228,3692.3555,296.3797,310.0363,-486.3766,-431.4477,24.9038,-4.9855,26.6937,2.6014,-14.3583,-13.4975,26.7606,20.7855
0.0488,-0.7281,0.1157,-4.6516,-5.4758,-55.2827,76.4309,65.3461,99.6875,-262.4986,-68.8287,-254.2266,-348.9961,4279.7959,3680.7100,4577.6232,3692.2433,294.5061,310.0521,-486.1418,-430.7134,24.6948,-5.0520,26.5046,2.5849,-15.2113,-13.6177,27.3086,20.9070
0.0508,-0.7641,0.1321,-4.6767,-5.4445,-53.8447,76.7156,68.6930,99.8891,-259.6655,-70.1229,-248.1718,-350.9165,4282.4968,3679.7078,4578.8226,3691.2498,295.8740,309.4996,-484.2300,-431.2364,24.1377,-5.1217,25.9468,2.5661,-15.3619,-13.6282,28.3377,20.9559
0.0527,-0.7831,0.1556,-4.6868,-5.4018,-53.7608,76.7174,69.0583,99.8733,-257.0497,-69.6731,-248.1617,-352.3288,4284.3779,3679.1396,4579.0644,3689.8127,296.8524,309.5389,-484.1707,-431.4704,23.9781,-5.1310,25.8681,2.5930,-15.0389,-13.5088,28.3705,20.9278
0.0547,-0.8004,0.1744,-4.6906,-5.3691,-53.7155,76.4327,69.1606,99.7928,-255.4879,-68.6729,-248.3076,-352.8377,4285.7142,3678.6054,4579.2577,3688.9102,297.3634,309.7869,-484.3181,-431.5203,23.9953,-5.1055,25.7431,2.6255,-14.9211,-13.5355,28.2788,20.8183
0.0566,-0.7857,0.2119,-4.6695,-5.3283,-56.3495,75.8258,66.1354,99.3129,-249.5255,-66.8341,-253.6058,-354.4809,4285.2814,3677.9001,4578.5528,3688.0608,298.9283,310.2474,-485.8136,-431.8861,24.5064,-4.9885,26.2346,2.7116,-13.7310,-13.3426,27.0886,20.6152
0.0586,-0.7527,0.2116,-4.6838,-5.3824,-56.0232,75.7849,65.6588,99.3200,-252.9088,-68.3303,-256.1980,-354.4406,4282.3657,3677.3769,4580.0658,3689.9178,297.6031,309.7575,-486.6972,-432.0467,24.5168,-4.9977,26.4435,2.6928,-14.0241,-13.3145,27.0373,20.7158
0.0605,-0.7195,0.2111,-4.6999,-5.4506,-55.4679,75.6388,65.2981,99.3726,-258.7758,-69.3562,-259.4366,-353.3984,4278.8997,3676.7235,4582.2249,3692.2659,295.4688,309.4274,-487.9625,-432.0034,24.5595,-4.9898,26.5711,2.6520,-14.6173,-13.3813,26.9943,20.7986
0.0625,-0.7343,0.2809,-4.7289,-5.4136,-55.3422,75.2230,65.6756,99.4641,-257.9784,-67.9067,-263.1918,-355.0995,4279.1708,3674.0876,4585.1181,3691.5836,295.7561,309.6269,-489.4757,-432.4910,24.3876,-4.9424,26.2847,2.6564,-14.4407,-13.3535,26.7032,20.6379
0.0645,-0.7613,0.3123,-4.7413,-5.3648,-55.1841,75.1063,65.0352,99.5357,-260.0026,-65.4302,-267.4748,-354.6920,4281.0094,3673.5535,4585.6484,3689.6875,295.2203,310.3625,-491.0718,-432.1766,24.3533,-4.9167,26.1956,2.6806,-14.4384,-13.3025,26.3690,20.5244
0.0664,-0.7823,0.3021,-4.7375,-5.3364,-55.1081,75.1443,64.0819,99.5547,-263.2219,-63.8283,-269.6360,-353.1854,4282.8903,3674.5655,4584.4491,3688.1471,294.2993,310.9828,-491.8700,-431.5590,24.4583,-4.9109,26.2695,2.7185,-14.5957,-13.2906,26.2114,20.4842
0.0684,-0.8515,0.1982,-4.6795,-5.2661,-54.7958,75.6437,65.6604,99.2804,-260.5236,-63.8147,-258.1297,-350.3092,4289.8788,3679.4112,4577.0933,3684.5634,295.7748,311.4455,-487.8767,-430.4691,24.4773,-4.9799,25.9571,2.8230,-14.7693,-13.4298,27.3110,20.4735
0.0703,-0.8349,0.1853,-4.6923,-5.3120,-54.5780,75.6673,65.5037,99.5037,-264.7919,-64.9904,-258.3177,-349.7753,4288.2998,3679.4148,4578.1895,3685.9781,294.3683,311.0874,-488.0410,-430.4336,24.5562,-4.9986,26.1305,2.7926,-15.1860,-13.4737,27.4644,20.5929
0.0723,-0.8024,0.1719,-4.6883,-5.3595,-55.5470,75.4923,63.7415,99.4761,-267.1935,-65.4996,-260.3616,-349.2328,4285.9305,3679.6550,4578.6678,3687.5566,293.3646,310.9596,-488.6619,-430.3588,24.9428,-4.9631,26.6330,2.7917,-15.2103,-13.4697,27.0943,20.6726
0.0742,-0.7759,0.1368,-4.6935,-5.4182,-54.8882,75.7716,63.0795,99.5877,-272.8955,-66.8999,-261.7239,-347.7905,4284.0592,3680.7333,4578.8145,3689.0712,291.3898,310.6532,-489.0621,-429.9686,24.9945,-5.0030,26.9504,2.7744,-15.7532,-13.4704,27.1846,20.8833
0.0762,-0.6779,0.0961,-4.6623,-5.5651,-57.0939,75.4733,60.3630,99.1558,-276.1528,-69.2904,-264.6639,-346.3405,4275.8286,3681.5099,4579.1657,3694.7486,289.5300,310.0099,-489.8237,-430.1154,25.7502,-4.9262,27.7558,2.6928,-15.7147,-13.5794,26.4662,21.0330
0.0781,-0.6584,-0.0140,-4.5757,-5.5896,-59.1564,75.7473,58.9442,98.3689,-272.0309,-70.9579,-258.5700,-343.9764,4275.9975,3686.3137,4572.0365,3695.1800,290.6581,309.9528,-487.2274,-429.5249,26.3301,-4.9168,28.1843,2.7577,-15.2071,-13.6328,26.4984,21.0808
0.0801,-0.7269,-0.0375,-4.5859,-5.5182,-56.5650,76.5451,61.3283,98.7480,-274.2050,-69.7557,-255.4093,-342.5139,4281.6591,3687.8901,4570.1616,3691.5617,290.5052,310.4841,-486.2697,-428.6743,25.7233,-5.0339,27.6161,2.7737,-15.8268,-13.6196,27.4154,21.1383
0.0820,-0.6900,-0.0110,-4.6372,-5.6026,-55.1586,76.7391,62.9498,99.2674,-278.3565,-72.6504,-255.9024,-344.0212,4277.5638,3685.3799,4575.0747,3694.7877,289.1065,309.3817,-486.6866,-429.4056,25.3733,-5.0928,27.5312,2.6618,-16.5110,-13.6557,27.8919,21.3142
0.0840,-0.6113,-0.0750,-4.6135,-5.7470,-56.3963,76.6638,63.4204,98.8875,-277.1090,-78.6325,-248.4810,-344.5892,4271.5487,3685.9555,4575.0910,3700.4387,289.2236,307.6499,-484.0835,-430.2477,25.7347,-5.0967,27.8818,2.6134,-16.6917,-13.8574,28.4068,21.4738
0.0859,-0.6814,-0.0564,-4.5953,-5.6147,-57.3836,76.8010,64.6235,98.5899,-267.0535,-76.8726,-243.3401,-346.7609,4278.3031,3686.2106,4572.5026,3695.9011,293.0544,308.1745,-482.1822,-430.4889,25.5721,-5.0898,27.5521,2.7266,-15.7185,-13.6966,28.6976,21.2666
0.0879,-0.6904,-0.0701,-4.5540,-5.5647,-59.2369,76.6002,62.1141,98.1779,-264.2652,-74.3364,-246.2831,-345.6317,4280.0189,3687.9207,4569.2329,3694.0358,293.8539,309.1326,-482.8714,-429.9472,26.0022,-5.0192,27.8792,2.8044,-14.9810,-13.5842,27.8591,21.1133
0.0898,-0.7018,-0.0719,-4.5431,-5.5328,-59.9273,76.4889,60.4871,98.1812,-265.0617,-72.3237,-249.5993,-344.6172,4281.3289,3688.6753,4568.0741,3692.6369,293.5777,309.8261,-483.8857,-429.4719,26.2230,-4.9894,28.1122,2.8461,-14.7709,-13.4912,27.3911,21.0551
0.0918,-0.8084,0.0448,-4.5942,-5.3618,-58.7563,76.2125,65.0256,98.7056,-254.4355,-69.6258,-244.2919,-349.6330,4288.9854,3684.3820,4571.2126,3687.6307,297.8094,310.1233,-482.4842,-430.5582,25.3841,-4.9954,26.9614,2.8890,-14.1542,-13.4216,28.1666,20.7745
0.0938,-0.7870,0.0801,-4.6107,-5.3875,-59.4444,75.7628,65.1300,98.8022,-252.8932,-70.6013,-244.7976,-351.4822,4286.8091,3682.2782,4573.7939,3689.3097,298.1419,309.5822,-482.7714,-431.3124,25.4775,-4.9468,27.0253,2.8821,-13.9496,-13.4549,28.0468,20.7469
0.0957,-0.7274,0.0987,-4.6216,-5.4551,-60.5111,75.4493,62.2526,98.8117,-257.1889,-70.8699,-252.9711,-351.4287,4281.9401,3681.3245,4576.0183,3691.9179,296.2071,309.4161,-485.4653,-431.4654,25.8597,-4.8865,27.6851,2.8672,-13.8444,-13.3702,27.1150,20.8154
0.0977,-0.6832,0.0216,-4.6136,-5.5742,-59.5692,75.7363,62.8411,98.8256,-264.1976,-74.3665,-249.3884,-348.8351,4278.0915,3683.2241,4575.5921,3695.6954,293.7428,308.5632,-484.3603,-431.1342,25.9573,-4.9481,27.8629,2.8030,-14.8621,-13.5864,27.8160,21.0778
0.0996,-0.6596,0.0372,-4.6134,-5.6066,-60.0817,75.3899,62.5386,98.7624,-263.9843,-74.4513,-250.4919,-349.1254,4275.4488,3682.2185,4576.8974,3697.4092,293.5384,308.4357,-484.8495,-431.4461,26.1208,-4.9022,27.8705,2.7629,-14.7921,-13.6773,27.5215,21.0229
0.1016,-0.6238,0.0275,-4.5888,-5.6380,-61.5731,75.1331,60.7208,98.4677,-261.9709,-74.6694,-251.8377,-349.0522,4272.8218,3682.5499,4576.0349,3698.7417,293.8384,308.4010,-485.1317,-431.5625,26.5169,-4.8445,28.2106,2.7607,-14.3527,-13.6731,26.8901,20.9752
0.1035,-0.6318,0.0675,-4.6336,-5.6402,-59.3999,75.2399,61.5569,98.9112,-267.1514,-73.6543,-255.7665,-348.8720,4272.4378,3680.7605,4579.3592,3698.5833,292.2182,308.5886,-486.7874,-431.4003,26.1007,-4.8742,27.8799,2.7045,-15.0309,-13.7121,26.8976,20.9887
0.1055,-0.6618,0.0789,-4.6618,-5.6177,-57.0567,75.5674,62.9348,99.1891,-271.9111,-72.5658,-257.0332,-347.7733,4274.3398,3680.4912,4580.5349,3697.2442,290.9261,308.9465,-487.4736,-430.8822,25.6388,-4.9233,27.4542,2.6891,-15.7496,-13.7658,27.2439,21.0088
0.1074,-0.6297,0.0686,-4.6638,-5.6629,-56.8067,75.6592,61.7242,99.0943,-276.0689,-72.9990,-260.9605,-346.7081,4271.9454,3680.9232,4581.0575,3698.6048,289.3694,308.9113,-488.7179,-430.6354,25.6900,-4.9186,27.7149,2.6736,-15.9889,-13.7352,26.9007,21.0933
0.1094,-0.7142,0.1359,-4.7304,-5.5512,-52.9926,76.1408,64.3706,99.8062,-280.4091,-69.6179,-264.3745,-347.0593,4277.9908,3679.1865,4583.9241,3694.0692,288.6185,309.8018,-490.2643,-430.1516,24.6912,-5.0120,26.8740,2.6744,-16.7005,-13.6244,27.4203,21.0668
0.1113,-0.7379,0.2737,-4.8440,-5.5256,-49.5792,75.9932,66.3700,100.8535,-287.0206,-67.3143,-273.0160,-349.7003,4277.5510,3673.3319,4593.0668,3693.6321,286.6934,309.9580,-493.8268,-430.7089,23.8236,-5.0461,26.2604,2.5685,-17.5436,-13.5568,27.3967,21.0628
0.1133,-0.7200,0.2969,-4.8664,-5.5540,-48.8813,75.9539,66.1388,101.0217,-290.5429,-67.1902,-276.7404,-349.6025,4275.3669,3672.2611,4595.2369,3694.7380,285.3924,309.8721,-495.1515,-430.7142,23.7240,-5.0479,26.2700,2.5170,-17.8299,-13.5545,27.1695,21.1171
0.1152,-0.7008,0.3205,-4.8564,-5.5577,-50.3179,75.5621,64.2853,100.8117,-289.5434,-65.6899,-280.9265,-349.5678,4273.4369,3671.6786,4595.6210,3695.3038,285.3736,310.2393,-496.4660,-430.7422,24.0918,-4.9655,26.5499,2.5071,-17.3907,-13.5373,26.3796,21.0213
0.1172,-0.7165,0.2337,-4.8159,-5.5634,-49.5812,75.9127,64.9838,100.5811,-290.4769,-66.5474,-274.6174,-346.4986,4275.3943,3675.3511,4590.8997,3694.7182,285.1829,310.3377,-494.2039,-429.8270,24.1168,-5.0221,26.4454,2.5259,-17.8277,-13.6843,27.0106,21.1045
0.1191,-0.7187,0.0986,-4.7607,-5.6066,-49.4191,76.4451,65.9239,100.2628,-290.6444,-70.0355,-263.3473,-343.3603,4277.1270,3680.3314,4584.9145,3695.1417,285.3557,309.7466,-490.1385,-429.0603,24.2783,-5.1112,26.6211,2.5695,-18.3324,-13.8055,28.2138,21.3310
0.1211,-0.7516,0.1407,-4.7678,-5.5283,-50.0208,76.2439,65.9568,100.3186,-285.1039,-68.4974,-263.6894,-345.2925,4280.1207,3679.3329,4585.0117,3692.6814,287.3301,310.0604,-490.1714,-429.4173,24.1651,-5.0922,26.5418,2.6197,-17.6571,-13.6174,28.0433,21.2205
0.1230,-0.7293,0.2162,-4.7615,-5.5017,-53.1656,75.3495,64.5390,100.0261,-274.7749,-67.8677,-265.6056,-349.3377,4278.1895,3676.4295,4586.7930,3693.3717,290.3672,309.8897,-490.6377,-430.7954,24.5449,-4.9587,26.7888,2.6406,-16.2204,-13.4715,27.1051,20.9953
0.1250,-0.7027,0.2794,-4.8009,-5.5377,-52.9717,74.8347,63.8529,100.3389,-277.9676,-67.1933,-271.5500,-350.3818,4274.7041,3673.4151,4591.3325,3695.3318,289.0793,309.8418,-492.9196,-431.2796,24.5790,-4.9060,26.8352,2.5711,-16.4597,-13.5154,26.5581,20.9430
0.1270,-0.6923,0.2545,-4.7688,-5.5363,-54.0164,74.6568,62.3952,100.0166,-275.8580,-66.9672,-271.1193,-349.6688,4274.5546,3674.7173,4588.7270,3695.2965,289.6380,310.0726,-492.5832,-431.0785,24.8984,-4.8660,27.0474,2.6084,-16.1543,-13.5373,26.1569,20.8629
0.1289,-0.6391,0.1424,-4.7385,-5.6556,-53.6738,75.1204,60.8753,99.8689,-284.3531,-70.2010,-269.2974,-345.6418,4271.1187,3678.4954,4585.6612,3698.3713,286.6975,309.5493,-491.8063,-430.1672,25.2577,-4.9281,27.6305,2.5847,-17.1239,-13.6625,26.4718,21.1379
0.1309,-0.6105,0.0669,-4.7079,-5.7163,-54.0896,75.4580,60.1230,99.6180,-286.2918,-72.4200,-265.6920,-343.6229,4269.6398,3681.1651,4582.8558,3699.8983,286.0326,309.1776,-490.3978,-429.7400,25.5010,-4.9663,27.9886,2.5769,-17.4141,-13.7092,26.7453,21.2949
0.1328,-0.6206,0.1046,-4.6867,-5.6387,-56.9144,75.1947,58.6249,99.2034,-275.5515,-71.4222,-265.3463,-346.9372,4271.7016,3680.4164,4581.4527,3697.8192,289.5676,309.3567,-489.9358,-430.5128,25.7779,-4.8929,28.2688,2.6708,-15.9387,-13.4627,26.1113,21.1156
0.1348,-0.6062,0.1184,-4.6964,-5.6555,-57.2757,75.1856,58.3366,99.2269,-275.3647,-71.8526,-266.0174,-347.7980,4270.3602,3679.6270,4582.6236,3698.6933,289.5788,309.1569,-490.1584,-430.8260,25.8329,-4.8863,28.3872,2.6512,-15.8940,-13.4510,26.0015,21.1427
0.1367,-0.5609,0.0574,-4.6826,-5.7597,-57.0117,75.3108,57.9459,99.1226,-281.2186,-74.0457,-264.3907,-345.3164,4266.4185,3681.1571,4582.2349,3702.1005,287.4527,308.6883,-489.6396,-430.4402,26.0981,-4.8989,28.6355,2.5912,-16.6786,-13.6687,26.2149,21.3110
0.1387,-0.5812,0.1039,-4.7122,-5.7289,-55.9402,75.3109,59.3276,99.3563,-280.1820,-73.3514,-264.6947,-346.8870,4267.4819,3679.2504,4584.4984,3701.3562,287.9741,308.6985,-489.9085,-430.7939,25.7378,-4.9047,28.2342,2.5710,-16.7356,-13.6826,26.3291,21.2571
0.1406,-0.6097,0.0138,-4.6555,-5.7020,-56.2545,75.8142,60.3353,98.9134,-275.7024,-74.6364,-255.1520,-345.2746,4271.3340,3683.1565,4578.5476,3699.6821,289.7448,308.6215,-486.3638,-430.2324,25.8007,-4.9457,28.1573,2.6493,-16.5629,-13.7397,27.1167,21.3100
0.1426,-0.5598,-0.1216,-4.5886,-5.8086,-57.5987,76.1870,60.1280,98.3526,-274.7399,-79.7975,-245.2092,-343.1261,4268.9303,3687.5648,4573.3221,3702.9117,289.9015,307.4224,-482.6056,-430.0501,26.2936,-4.9845,28.6646,2.6728,-16.6658,-13.8869,27.8693,21.5538
0.1445,-0.5881,-0.1144,-4.5846,-5.7647,-58.2601,76.2660,61.2455,98.3580,-269.1459,-79.6008,-240.5871,-344.5454,4271.3998,3687.3443,4572.7879,3701.5248,291.9639,307.3745,-481.0257,-430.4220,26.2553,-4.9916,28.5411,2.6896,-16.2164,-13.8460,28.2639,21.5109
0.1465,-0.6586,-0.1061,-4.5757,-5.6522,-58.0395,76.4414,62.0412,98.5096,-265.2941,-76.3938,-238.4803,-344.2738,4277.2634,3688.1777,4570.4577,3697.2111,293.5971,308.3811,-480.3539,-429.9537,26.1150,-5.0120,28.1977,2.7377,-15.9068,-13.7967,28.4534,21.3654
0.1484,-0.6602,-0.1969,-4.5190,-5.6678,-58.8726,76.5141,60.8202,98.2952,-266.3726,-76.0725,-234.5399,-340.5942,4278.0822,3692.1270,4565.3636,3697.0231,293.1722,308.8718,-478.8933,-428.9420,26.6384,-5.0186,28.4781,2.7592,-16.0939,-13.9537,28.5338,21.3803
0.1504,-0.6607,-0.1000,-4.5640,-5.6300,-59.5608,76.0445,59.9036,98.7253,-263.8052,-74.1056,-240.7906,-343.9167,4277.5119,3688.4047,4569.8387,3696.3698,293.9607,309.0812,-481.1310,-429.8151,26.6178,-4.9742,28.5902,2.7374,-15.5590,-13.7661,27.8309,21.2611
0.1523,-0.7334,0.1032,-4.6823,-5.5011,-57.1046,75.5345,61.8542,99.8123,-264.7870,-68.0409,-251.5847,-348.1500,4280.5181,3680.9276,4579.4768,3692.7648,294.0124,310.2144,-485.5300,-430.5978,25.7818,-4.9462,27.7122,2.6587,-15.6812,-13.6417,27.3422,20.9744
0.1543,-0.7956,0.1571,-4.7134,-5.4153,-55.9116,75.5194,64.2879,100.0415,-261.7800,-66.1794,-249.3622,-349.8393,4284.8362,3679.1374,4581.1759,3689.8803,295.4887,310.5990,-485.0363,-430.8322,25.3223,-4.9594,27.0903,2.6648,-15.7075,-13.6375,27.8468,20.8402
0.1562,-0.8188,0.0683,-4.6637,-5.3983,-56.0524,75.8640,64.3401,99.5658,-260.7803,-66.8704,-242.9360,-347.3642,4288.1586,3683.1855,4575.6676,3688.3124,296.0668,310.8119,-482.5959,-429.9640,25.4932,-4.9919,27.1711,2.7441,-15.8132,-13.6805,28.3933,20.8832
0.1582,-0.8045,0.0376,-4.6247,-5.3874,-58.3538,75.8050,62.1916,98.9873,-256.1204,-67.3935,-242.4029,-347.8034,4288.5897,3684.9353,4572.5427,3687.7177,297.4711,310.8154,-481.9462,-429.9969,25.9537,-4.9497,27.7551,2.8317,-14.9933,-13.4927,27.9950,20.8726
