Time,Dis_Dmp_LF,Dis_Dmp_LR,Dis_Dmp_RF,Dis_Dmp_RR,WFT_Fx_LF,WFT_Fx_LR,WFT_Fx_RF,WFT_Fx_RR,WFT_Fy_LF,WFT_Fy_LR,WFT_Fy_RF,WFT_Fy_RR,WFT_Fz_LF,WFT_Fz_LR,WFT_Fz_RF,WFT_Fz_RR,WFT_Mx_LF,WFT_Mx_LR,WFT_Mx_RF,WFT_Mx_RR,WFT_My_LF,WFT_My_LR,WFT_My_RF,WFT_My_RR,WFT_Mz_LF,WFT_Mz_LR,WFT_Mz_RF,WFT_Mz_RR
0.0195,-0.7965,0.0235,-4.6578,-5.4274,-48.6591,77.0061,63.5204,99.9892,-277.4071,-60.8672,-259.6173,-337.3003,4284.1910,3687.3118,4572.4871,3687.3519,289.8959,313.4564,-487.9443,-426.3117,24.0279,-5.1782,26.1091,2.4228,-17.4686,-13.7336,26.8321,21.0550
0.0215,-0.7848,-0.0236,-4.6015,-5.4239,-51.0722,77.0533,62.7568,99.3491,-270.1126,-62.2950,-254.2104,-337.7854,4284.6462,3689.3649,4568.4622,3687.4021,292.2251,313.1648,-485.6900,-426.5557,24.4458,-5.1435,26.4227,2.4879,-16.5934,-13.6900,26.8468,21.0297
0.0234,-0.7582,-0.0567,-4.5587,-5.4427,-53.6514,76.9900,62.0867,98.8122,-262.6825,-64.6152,-249.1648,-339.3387,4283.7157,3690.4194,4565.9825,3688.4837,294.5322,312.4966,-483.5807,-427.2139,24.8583,-5.1060,26.8133,2.5361,-15.6953,-13.6194,26.8690,21.0392
0.0254,-0.7455,-0.0669,-4.5487,-5.4592,-54.7584,76.9268,61.7784,98.6947,-260.6358,-65.7539,-247.2589,-340.2024,4283.0780,3690.4412,4565.7214,3689.2042,295.1651,312.1299,-482.8411,-427.5641,25.0896,-5.0891,27.0431,2.5592,-15.4476,-13.6011,26.9521,21.0526
0.0273,-0.7810,-0.0685,-4.5457,-5.4157,-54.8282,77.0642,63.5460,98.7287,-256.5334,-65.9415,-241.6931,-341.2207,4286.0636,3690.3921,4565.0209,3687.6696,296.8358,312.0247,-481.0077,-427.7810,24.9607,-5.1084,26.7734,2.5921,-15.3018,-13.6150,27.6080,21.0096
0.0293,-0.7899,-0.0665,-4.5427,-5.4025,-55.4849,77.0627,64.5328,98.7098,-252.4612,-66.8762,-237.6203,-342.6458,4287.0008,3689.9645,4564.9821,3687.4379,298.3102,311.6591,-479.6225,-428.2392,24.9636,-5.1087,26.7182,2.6153,-15.0251,-13.6085,27.9917,20.9935
0.0312,-0.7665,-0.0705,-4.5312,-5.4259,-57.0711,76.8433,64.0839,98.5338,-248.7514,-68.3505,-235.5434,-344.0326,4285.5874,3689.6379,4565.0558,3688.6861,299.4148,311.1575,-478.8068,-428.8190,25.2406,-5.0739,27.0092,2.6395,-14.5909,-13.5827,27.9521,20.9980
0.0332,-0.7407,-0.0643,-4.5238,-5.4499,-58.5842,76.5697,64.2095,98.3536,-243.6200,-70.3401,-232.6650,-346.2800,4283.8723,3688.7700,4565.6615,3690.2169,300.9923,310.4289,-477.7185,-429.7053,25.3987,-5.0438,27.1885,2.6533,-14.0437,-13.5366,27.9843,21.0035
0.0352,-0.7522,-0.0846,-4.4927,-5.4244,-59.8198,76.3837,64.5311,98.0704,-238.3240,-70.5513,-228.0932,-346.6873,4285.3648,3689.6614,4563.4074,3689.5536,302.7916,310.4137,-476.0652,-429.8577,25.5740,-5.0156,27.1623,2.7090,-13.5503,-13.5463,28.1301,20.9253
0.0371,-0.7917,-0.0669,-4.5028,-5.3759,-59.1926,76.2884,66.5191,98.2663,-235.9542,-69.9611,-224.4137,-347.5273,4288.1951,3688.8391,4563.7795,3687.9844,303.8895,310.4830,-475.0267,-430.0111,25.3132,-5.0295,26.7151,2.7307,-13.5837,-13.5887,28.6381,20.8508
0.0391,-0.8245,-0.0563,-4.4967,-5.3253,-59.3396,76.1614,68.2892,98.2373,-231.0433,-69.8718,-219.7869,-348.7131,4290.8396,3688.4094,4563.0175,3686.5074,305.7368,310.4125,-473.5135,-430.3115,25.1461,-5.0284,26.3278,2.7698,-13.2534,-13.6163,29.0479,20.7578
0.0410,-0.7699,-0.0248,-4.4997,-5.3790,-60.9797,75.5714,65.2515,98.1895,-234.3120,-68.9783,-228.7427,-348.5411,4286.0101,3687.0924,4565.2416,3688.8689,304.0938,310.5878,-476.5044,-430.4453,25.6549,-4.9285,26.9035,2.7510,-12.9915,-13.5853,27.8566,20.7158
0.0430,-0.7124,-0.0179,-4.5232,-5.4630,-60.9513,75.3912,62.7536,98.4137,-242.4053,-69.3493,-237.3832,-347.5298,4281.1104,3686.4291,4568.0309,3691.6558,301.0043,310.4938,-479.4668,-430.2891,25.9113,-4.9101,27.4897,2.7101,-13.4465,-13.5500,27.1198,20.8397
0.0449,-0.7896,-0.0387,-4.5143,-5.3676,-59.3581,75.6949,64.2618,98.5578,-242.8337,-66.3164,-234.5956,-345.3089,4287.3801,3688.3241,4565.2640,3687.5267,301.3184,311.6387,-478.6930,-429.2317,25.6147,-4.9559,26.9583,2.7601,-13.8183,-13.6199,27.6356,20.7424
0.0469,-0.8061,0.0156,-4.5615,-5.3541,-57.8889,75.5443,64.2489,99.1234,-248.5858,-63.8725,-240.6905,-345.0271,4287.4534,3686.1848,4569.0591,3686.9924,299.4700,312.2357,-481.1648,-429.0014,25.4380,-4.9525,26.7873,2.7174,-14.4194,-13.6545,27.3884,20.6886
0.0488,-0.8004,0.0280,-4.5692,-5.3610,-57.6612,75.4647,62.2965,99.2903,-254.4625,-61.3256,-247.7763,-343.0327,4286.4201,3686.1432,4569.9008,3686.8867,297.3387,313.0707,-483.6889,-428.3005,25.6585,-4.9209,27.0034,2.6936,-14.7658,-13.6799,26.6918,20.6446
0.0508,-0.8058,0.1075,-4.5970,-5.3152,-58.0941,75.1992,60.4491,99.4666,-254.8227,-57.9314,-256.7734,-344.2925,4286.2900,3683.7411,4572.6705,3685.5637,297.0557,313.8941,-486.8068,-428.4138,25.7181,-4.8558,27.1414,2.6910,-14.3634,-13.5279,25.6832,20.4906
0.0527,-0.7985,-0.0140,-4.5714,-5.3852,-56.0896,76.0974,61.5131,99.3740,-262.1410,-61.3586,-250.4937,-340.4573,4286.6742,3688.1048,4568.6494,3686.5715,294.8474,313.3263,-484.6195,-427.3593,25.5788,-4.9919,27.1808,2.6943,-15.5202,-13.6675,26.8137,20.7921
0.0547,-0.8828,-0.0257,-4.5654,-5.2752,-54.3889,76.6941,64.7282,99.3623,-258.2605,-60.2204,-243.6031,-340.3828,4293.8280,3689.4170,4565.8650,3682.2035,296.7677,313.7622,-482.3478,-426.9529,24.9494,-5.0773,26.4012,2.7501,-15.5273,-13.6424,27.8411,20.7372
0.0566,-0.8444,-0.0181,-4.5963,-5.3578,-53.4055,76.6696,64.3193,99.5910,-266.0591,-61.1385,-247.6930,-339.4849,4289.7364,3688.2987,4569.2240,3685.1027,294.0115,313.4326,-483.9673,-426.8978,24.9513,-5.0899,26.5518,2.6672,-16.3003,-13.7268,27.7547,20.8655
0.0586,-0.8709,0.1350,-4.6637,-5.2641,-53.6303,76.2333,62.6978,99.9888,-265.5828,-55.8622,-260.8158,-342.7686,4290.6804,3683.2222,4575.4005,3682.4708,294.1461,314.5439,-488.6026,-427.4063,24.7774,-5.0017,26.5468,2.6575,-15.6544,-13.4377,26.4906,20.6376
0.0605,-0.8198,0.1762,-4.7082,-5.3331,-53.2203,76.2322,59.7174,100.3140,-275.2982,-54.7201,-273.3642,-341.9494,4285.6801,3681.5363,4579.7972,3684.5981,290.5433,314.7931,-492.8887,-427.1378,24.9298,-4.9831,27.1487,2.5720,-16.1214,-13.3102,25.4723,20.7635
0.0625,-0.8039,0.0932,-4.6590,-5.3667,-54.5156,76.5189,59.0655,99.8194,-272.8531,-56.8449,-267.1586,-340.5843,4285.5617,3684.6880,4575.5555,3685.3380,291.3041,314.4431,-490.4528,-426.8502,25.3234,-4.9998,27.5365,2.6069,-15.9761,-13.3439,25.8223,20.8565
0.0645,-0.8286,0.0585,-4.6537,-5.3651,-53.6551,76.8088,61.5366,99.8195,-271.4242,-58.4398,-259.1005,-340.3384,4287.3986,3685.5446,4574.3734,3685.1571,292.0978,314.0373,-487.8303,-426.8587,25.1164,-5.0632,27.1719,2.5955,-16.3891,-13.4825,26.8723,20.9024
0.0664,-0.7940,0.0704,-4.6701,-5.4184,-53.6573,76.6962,60.7924,99.9016,-274.8192,-59.3379,-262.4954,-340.4061,4284.1134,3684.5878,4576.4695,3687.2550,290.7744,313.7003,-489.0145,-427.0638,25.1988,-5.0559,27.3790,2.5491,-16.6343,-13.4788,26.6217,20.9620
0.0684,-0.7735,0.1398,-4.7135,-5.4255,-53.3989,76.3918,59.8256,100.1799,-276.9987,-58.7422,-269.9238,-342.2505,4281.8710,3681.7084,4580.5788,3687.9930,289.8955,313.6217,-491.6203,-427.5889,25.0875,-5.0294,27.4899,2.5277,-16.5922,-13.3491,25.9857,20.9379
0.0703,-0.8012,0.1879,-4.7345,-5.3763,-53.1750,76.2219,61.3105,100.2809,-273.6029,-58.2312,-268.8828,-344.3306,4283.5822,3679.8600,4582.2052,3686.8180,291.2147,313.5490,-491.3875,-428.1572,24.8147,-5.0219,27.1308,2.5433,-16.3510,-13.3068,26.2119,20.8477
0.0723,-0.7688,0.1801,-4.7189,-5.4183,-54.6763,75.8988,61.2576,100.0274,-269.9482,-60.3988,-265.8637,-345.5410,4281.0326,3679.5513,4582.1811,3688.9800,292.2181,312.8001,-490.2463,-428.8603,25.0650,-4.9845,27.3136,2.5384,-15.9456,-13.3329,26.2538,20.8594
0.0742,-0.7313,0.1473,-4.6763,-5.4657,-57.2230,75.3979,60.5952,99.5443,-264.1176,-62.6423,-260.5944,-346.2217,4278.4333,3680.2248,4580.3848,3691.4406,293.8390,312.1285,-488.2839,-429.4861,25.6264,-4.9131,27.6307,2.5531,-15.3309,-13.4384,26.2061,20.8172
0.0762,-0.7147,0.1045,-4.6536,-5.4986,-57.8371,75.3323,60.4744,99.4206,-262.8529,-64.3758,-256.4229,-345.7221,4277.6385,3681.5049,4578.5998,3692.5542,294.1895,311.7049,-486.7919,-429.5227,25.8403,-4.9208,27.7936,2.5593,-15.3347,-13.5188,26.4557,20.8747
0.0781,-0.7747,0.1881,-4.7060,-5.4073,-56.0016,75.2762,63.1508,100.0291,-260.3511,-62.3001,-256.3394,-348.2133,4281.4237,3678.4139,4581.8663,3689.7173,295.4111,311.9922,-487.1381,-429.9833,25.1662,-4.9555,27.0401,2.5380,-15.3914,-13.4946,26.8402,20.7593
0.0801,-0.8224,0.2255,-4.7233,-5.3351,-55.3834,75.2533,66.2100,100.2119,-253.0600,-62.7313,-249.6700,-351.2190,4285.2052,3676.7691,4582.5438,3687.6609,298.2168,311.6077,-485.0120,-430.7617,24.6887,-4.9847,26.4353,2.5678,-15.0724,-13.4838,27.6335,20.6905
0.0820,-0.7773,0.1158,-4.6661,-5.4281,-56.1203,75.3550,65.4830,99.7501,-255.0396,-65.9808,-244.0461,-348.1980,4282.4670,3680.5722,4578.2147,3690.5255,297.2995,310.9808,-482.8589,-430.2494,25.1387,-4.9965,26.8124,2.5775,-15.4011,-13.6670,27.9525,20.8651
0.0840,-0.6303,0.0580,-4.6258,-5.6400,-58.9243,74.6374,60.3557,99.1898,-262.5092,-69.1516,-251.4383,-345.6542,4270.6177,3681.6740,4578.6992,3698.5063,293.6783,310.1859,-485.0993,-430.2907,26.2944,-4.8704,28.0534,2.5096,-15.5282,-13.8264,26.5458,21.0123
0.0859,-0.6712,0.0492,-4.6219,-5.5782,-57.7741,74.8881,60.1472,99.2306,-264.9573,-66.9303,-253.4155,-344.1158,4274.3563,3682.9703,4576.7269,3695.5759,293.0972,311.0102,-485.7633,-429.4731,26.1296,-4.8947,27.8638,2.5664,-15.7340,-13.7916,26.4900,20.9584
0.0879,-0.7020,0.0669,-4.6195,-5.5187,-57.3469,75.0234,60.0497,99.2398,-264.8447,-64.6296,-256.0887,-343.5987,4276.7998,3683.1451,4575.7997,3693.1728,293.2300,311.7182,-486.6324,-429.0591,25.9759,-4.8875,27.6515,2.5905,-15.5728,-13.7293,26.2441,20.8577
0.0898,-0.7485,0.0135,-4.6024,-5.4760,-55.8148,75.6894,61.3435,99.2862,-266.9886,-64.0667,-252.3465,-341.0703,4281.0744,3685.9162,4572.2438,3690.4990,292.9317,312.1715,-485.3396,-428.0568,25.6804,-4.9676,27.3399,2.6197,-16.0366,-13.7594,26.9492,20.9153
0.0918,-0.7345,-0.0706,-4.5682,-5.5221,-55.1885,76.0863,60.4350,99.1488,-273.1522,-64.7433,-251.9406,-337.0881,4280.5444,3689.5098,4568.6096,3691.1325,290.8317,312.3892,-485.1085,-426.9375,25.8418,-5.0117,27.5197,2.6143,-16.6702,-13.8816,27.0554,21.0378
0.0938,-0.6977,-0.0519,-4.5654,-5.5520,-56.7181,75.8388,58.7740,99.0116,-271.6208,-65.1130,-254.9091,-338.3343,4277.7510,3688.6862,4569.6507,3692.6669,291.0702,312.2202,-485.9961,-427.4469,26.1297,-4.9642,27.9085,2.5948,-16.2150,-13.8064,26.4551,21.0182
0.0957,-0.7633,-0.0293,-4.5636,-5.4362,-57.0245,76.1192,61.0999,98.9493,-261.1314,-64.9511,-247.1789,-341.8177,4283.9995,3688.3042,4568.0229,3688.7950,295.1246,312.1680,-483.2825,-428.1315,25.7475,-5.0079,27.4701,2.6754,-15.4295,-13.6431,27.1851,20.9116
0.0977,-0.7455,0.0086,-4.5830,-5.4454,-57.5968,76.1001,61.0652,98.9897,-258.7258,-65.8149,-248.3753,-344.2864,4282.4827,3686.4437,4570.2834,3689.5835,295.8680,311.6947,-483.6256,-428.8763,25.6669,-4.9992,27.5749,2.6605,-15.0605,-13.4983,27.0238,20.9367
0.0996,-0.7693,-0.0401,-4.5580,-5.4272,-56.8900,76.4555,61.6782,98.8309,-260.2837,-65.5946,-245.4703,-342.1386,4284.8314,3688.7105,4567.1688,3688.3134,295.5210,311.9911,-482.6026,-428.0931,25.6011,-5.0314,27.3882,2.7023,-15.3619,-13.5689,27.3958,20.9591
0.1016,-0.7078,-0.0487,-4.5633,-5.5274,-57.2775,76.3324,61.0627,98.7673,-263.6920,-68.0384,-247.2836,-342.0516,4279.5284,3688.0471,4569.1650,3692.1620,294.0301,311.2061,-483.1880,-428.4254,25.7793,-5.0104,27.7105,2.6490,-15.6185,-13.6245,27.2367,21.0915
0.1035,-0.6918,-0.1210,-4.5165,-5.5575,-57.7383,76.4503,60.2639,98.3117,-264.8584,-69.0140,-245.3279,-339.5414,4279.1507,3691.1505,4565.1885,3692.8726,293.4678,311.2496,-482.3023,-427.7792,26.0562,-5.0076,27.8873,2.6935,-15.6844,-13.7268,27.2314,21.1277
0.1055,-0.7744,-0.0290,-4.5693,-5.4240,-55.8840,76.5838,63.4799,98.7899,-260.3378,-66.5989,-245.0225,-342.9013,4285.2335,3688.1674,4567.9607,3688.5597,295.5362,311.6567,-482.4668,-428.3302,25.2176,-5.0517,27.0234,2.7252,-15.4503,-13.5920,27.7504,20.9712
0.1074,-0.7842,-0.0219,-4.5717,-5.4101,-55.7190,76.6199,63.9956,98.8397,-259.6965,-66.2672,-244.7632,-343.0909,4285.8081,3687.9950,4568.1169,3688.1854,295.7866,311.7248,-482.3950,-428.3706,25.1302,-5.0570,26.8984,2.7218,-15.4102,-13.5950,27.8446,20.9464
0.1094,-0.7717,0.0056,-4.5910,-5.4368,-55.7119,76.5242,64.3554,99.0454,-260.9718,-66.3111,-246.2696,-343.6755,4283.7751,3686.4470,4570.6762,3689.5004,295.2769,311.5403,-483.0427,-428.7085,25.1185,-5.0459,26.8701,2.6558,-15.5510,-13.6364,27.8330,20.9552
0.1113,-0.7614,0.0310,-4.5885,-5.4231,-56.8297,76.3095,63.1122,99.0053,-258.0481,-65.6429,-248.7518,-344.9323,4283.1564,3685.5794,4571.0312,3689.2967,296.0748,311.6341,-483.7557,-429.0331,25.3057,-5.0032,27.0816,2.6698,-15.0210,-13.5467,27.2884,20.8763
0.1133,-0.7410,0.0225,-4.5783,-5.4481,-57.4427,76.2187,63.0391,98.9233,-255.8063,-66.9308,-246.9869,-345.6046,4281.6537,3685.4854,4570.7412,3690.4444,296.6612,311.2158,-483.0878,-429.3918,25.4289,-4.9963,27.1702,2.6633,-14.8396,-13.5782,27.2757,20.8799
0.1152,-0.7500,-0.0492,-4.5373,-5.4494,-57.4864,76.5050,63.4304,98.6780,-254.7610,-67.9952,-241.3404,-343.6915,4283.2930,3688.4436,4566.5500,3689.9355,297.0916,311.1750,-481.0404,-428.8639,25.5220,-5.0354,27.1497,2.7046,-14.9302,-13.6549,27.7546,20.9268
0.1172,-0.7325,-0.0741,-4.5182,-5.4736,-57.8930,76.3520,61.5006,98.5777,-258.7601,-66.9026,-245.3035,-341.2403,4281.9524,3689.7857,4565.3531,3690.5321,295.4983,311.6832,-482.3918,-428.2090,25.8518,-5.0022,27.4159,2.7115,-15.0815,-13.7059,27.2085,20.9059
0.1191,-0.6923,0.0337,-4.5682,-5.4863,-59.1217,75.6772,59.0357,98.8354,-259.1222,-65.4987,-256.4816,-344.4476,4278.0478,3685.3424,4571.3651,3691.9247,294.9708,311.6820,-486.3039,-429.2026,26.0070,-4.9058,27.8275,2.6885,-14.4911,-13.4950,25.9333,20.8098
0.1211,-0.7215,0.1101,-4.5667,-5.3923,-61.2884,75.1626,59.1143,98.6082,-247.5194,-63.5854,-255.5853,-348.5293,4280.4718,3682.8005,4572.2186,3689.7412,298.8305,311.9442,-485.9644,-430.2768,26.0867,-4.8103,27.6779,2.7504,-13.1214,-13.3612,25.4853,20.5294
0.1230,-0.7684,0.1401,-4.5896,-5.3333,-60.1100,75.3289,60.9744,98.8889,-246.5337,-62.2647,-253.7835,-349.3084,4283.6100,3681.8243,4573.1084,3687.6254,299.5113,312.2507,-485.5961,-430.3119,25.7240,-4.8407,27.1843,2.7482,-13.2863,-13.3945,25.9220,20.4543
0.1250,-0.7296,0.0761,-4.6015,-5.4541,-58.4918,75.7381,61.1600,99.1574,-257.9933,-64.6763,-253.2702,-345.9667,4279.6908,3683.2726,4574.0041,3691.0266,295.7131,311.7421,-485.6456,-429.6358,25.8011,-4.9115,27.3848,2.6514,-14.7464,-13.6170,26.4998,20.7216
0.1270,-0.7395,0.1260,-4.6595,-5.4579,-56.6738,75.8955,61.5523,99.7261,-265.1440,-63.3310,-258.6921,-346.0125,4279.3378,3681.1385,4578.3686,3690.8463,293.5691,311.9951,-487.8113,-429.4966,25.4875,-4.9442,27.2663,2.5849,-15.5089,-13.5917,26.5131,20.7818
0.1289,-0.7276,0.0522,-4.6021,-5.4659,-58.5391,76.0302,59.8040,99.1192,-262.6877,-64.0981,-255.3661,-344.4666,4279.9872,3684.5094,4573.5571,3690.6274,294.3295,312.0724,-486.2613,-429.0152,26.0004,-4.9235,27.7614,2.6579,-15.0634,-13.5541,26.3835,20.8169
0.1309,-0.7807,0.0571,-4.5820,-5.3657,-59.2627,76.1235,60.7562,98.8972,-254.9711,-62.8412,-250.9214,-345.8981,4285.2175,3685.1818,4570.9285,3687.1263,297.2191,312.4453,-484.5563,-429.1133,25.8976,-4.9244,27.5282,2.7453,-14.3028,-13.4330,26.6488,20.6998
0.1328,-0.7673,0.0671,-4.6242,-5.4063,-57.4689,76.2809,59.9283,99.4284,-265.2291,-62.2658,-258.0711,-344.3031,4283.6368,3684.6078,4573.8504,3687.8617,293.8003,312.6121,-487.1606,-428.5314,25.7663,-4.9654,27.7405,2.7064,-15.2295,-13.3877,26.5154,20.8647
0.1348,-0.7777,0.0543,-4.6437,-5.4286,-55.6575,76.4635,61.7803,99.7618,-269.3479,-62.9853,-256.0932,-343.2185,4283.7825,3684.6102,4574.9190,3688.3789,292.5819,312.3955,-486.7210,-428.2633,25.4576,-5.0282,27.4404,2.6603,-16.0032,-13.5018,27.1835,20.9773
0.1367,-0.7687,0.0969,-4.6441,-5.4114,-56.9358,75.9685,61.4756,99.6702,-263.7830,-62.7911,-256.9959,-345.5200,4282.9758,3682.8641,4576.0332,3688.6922,294.1923,312.2414,-486.9685,-429.0075,25.5684,-4.9694,27.4676,2.6733,-15.2766,-13.4473,26.7528,20.8569
0.1387,-0.7444,0.1409,-4.6585,-5.4381,-57.7978,75.4706,62.1053,99.6995,-259.4599,-63.9390,-256.0026,-348.1840,4280.2065,3680.3185,4578.8493,3690.7941,295.3870,311.6278,-486.7413,-430.0837,25.6267,-4.9282,27.4105,2.6241,-14.9425,-13.5099,26.6646,20.7873
0.1406,-0.7206,0.1428,-4.6638,-5.4588,-57.7978,75.4069,59.3661,99.8187,-264.9464,-62.4712,-264.0202,-346.6374,4278.3423,3680.6771,4579.1907,3691.1322,293.2826,312.1857,-489.4085,-429.5259,25.8678,-4.9140,27.8513,2.6169,-15.1479,-13.4367,25.8152,20.7961
0.1426,-0.7257,0.1798,-4.6906,-5.4604,-57.4313,75.3292,61.0646,100.0415,-262.6554,-63.2791,-261.6699,-348.6871,4277.8793,3678.5363,4581.8390,3691.7659,294.1550,311.7220,-488.8180,-430.2666,25.6285,-4.9306,27.5674,2.5648,-15.1930,-13.4654,26.1908,20.7695
0.1445,-0.7293,0.0954,-4.6496,-5.4777,-57.5029,75.7664,60.7308,99.7797,-264.3944,-64.1430,-257.4187,-345.6510,4278.9971,3682.0663,4577.5344,3691.4412,293.7011,311.8197,-487.1923,-429.3896,25.7972,-4.9752,27.7377,2.5844,-15.4835,-13.5026,26.5846,20.8724
0.1465,-0.7587,0.1896,-4.6813,-5.4012,-58.2031,75.4264,62.4265,99.8852,-255.0300,-63.4554,-255.8560,-350.4098,4280.9254,3678.2962,4580.6717,3689.8467,297.0239,311.5880,-486.7339,-430.7072,25.4354,-4.9409,27.3451,2.5856,-14.5596,-13.3317,26.5956,20.7118
0.1484,-0.7654,0.1664,-4.6448,-5.3717,-59.5639,75.2675,61.5504,99.4717,-250.6710,-62.9014,-253.7823,-349.9963,4282.2954,3679.7986,4577.5819,3688.8242,298.4323,311.8925,-485.7972,-430.5293,25.6756,-4.9016,27.4719,2.6403,-13.9905,-13.2980,26.3522,20.6399
0.1504,-0.7615,0.1636,-4.6121,-5.3406,-61.7470,74.9363,60.5897,99.0075,-242.8189,-63.2073,-251.2565,-351.6555,4283.0368,3680.2948,4575.2238,3688.2659,300.9141,311.8040,-484.6308,-431.0179,25.9619,-4.8456,27.6828,2.7102,-12.9742,-13.1999,26.0132,20.5433
0.1523,-0.7635,0.1476,-4.6098,-5.3555,-61.5730,74.9801,61.6803,99.0078,-242.4285,-64.1955,-247.4955,-351.5783,4282.8920,3680.6100,4574.9150,3688.9210,301.1235,311.5204,-483.4146,-431.1225,25.8990,-4.8695,27.5401,2.6822,-13.1491,-13.2886,26.4576,20.5938
0.1543,-0.6876,0.1216,-4.5881,-5.4550,-63.7109,74.6132,58.6901,98.6868,-244.0707,-66.0602,-250.5594,-351.1845,4277.1193,3681.0204,4574.9712,3692.7417,300.0196,311.0080,-484.2465,-431.3578,26.5750,-4.7977,28.3164,2.6657,-12.9325,-13.3123,25.7035,20.6654
0.1562,-0.6566,0.0502,-4.5229,-5.4813,-66.3677,74.6408,56.6531,98.0076,-239.0373,-67.6413,-246.7331,-350.4413,4276.1952,3684.0138,4570.1364,3693.5408,301.4257,310.7822,-482.4713,-431.2684,27.2009,-4.7524,28.8932,2.7331,-12.1931,-13.2940,25.4313,20.6787
0.1582,-0.6728,0.0082,-4.5447,-5.5060,-63.6581,75.3249,57.3774,98.4819,-249.1194,-67.5096,-247.8385,-347.1766,4277.1842,3685.6215,4570.0862,3693.0921,298.3809,311.0388,-483.0602,-430.1648,26.8859,-4.8528,28.7689,2.7002,-13.4821,-13.3815,26.0152,20.8704
