Time,Dis_Dmp_LF,Dis_Dmp_LR,Dis_Dmp_RF,Dis_Dmp_RR,WFT_Fx_LF,WFT_Fx_LR,WFT_Fx_RF,WFT_Fx_RR,WFT_Fy_LF,WFT_Fy_LR,WFT_Fy_RF,WFT_Fy_RR,WFT_Fz_LF,WFT_Fz_LR,WFT_Fz_RF,WFT_Fz_RR,WFT_Mx_LF,WFT_Mx_LR,WFT_Mx_RF,WFT_Mx_RR,WFT_My_LF,WFT_My_LR,WFT_My_RF,WFT_My_RR,WFT_Mz_LF,WFT_Mz_LR,WFT_Mz_RF,WFT_Mz_RR
0.0469,-0.7755,0.0419,-4.5937,-5.3736,-55.7273,76.7124,62.6019,98.8714,-257.0301,-63.8713,-253.1937,-344.6129,4285.4825,3686.2488,4570.2436,3686.5295,296.5540,312.3277,-485.0373,-428.5073,24.8316,-5.0276,26.9866,2.6897,-14.6672,-13.2783,26.7540,20.9176
0.0488,-0.7659,0.0278,-4.6275,-5.4374,-53.6665,77.0464,64.6434,99.2756,-263.5733,-66.0666,-251.3489,-343.9061,4283.8157,3685.7615,4572.7029,3688.5493,294.5901,311.6694,-484.7470,-428.4886,24.4558,-5.1122,26.7254,2.6100,-15.7268,-13.4118,27.5691,21.0918
0.0508,-0.7951,0.0512,-4.6081,-5.3639,-54.9183,76.7393,64.0102,99.0522,-258.6403,-63.5516,-252.0213,-344.4464,4286.4280,3685.6814,4571.3333,3686.4012,296.2558,312.4155,-484.9512,-428.4558,24.6076,-5.0461,26.6119,2.6704,-15.0139,-13.3791,27.0880,20.8596
0.0527,-0.8067,0.0022,-4.5699,-5.3423,-55.7600,76.7576,62.8854,98.8253,-257.7863,-62.9373,-250.3748,-342.7548,4288.4291,3688.1021,4567.6931,3685.2526,296.5640,312.8314,-484.2371,-427.8446,24.9079,-5.0317,26.7963,2.7446,-14.8221,-13.3994,26.9710,20.8101
0.0547,-0.7098,-0.0262,-4.5562,-5.4709,-57.9619,76.4286,58.5592,98.6995,-263.3427,-64.6681,-257.8878,-341.5132,4281.0158,3688.5471,4568.6693,3689.8093,293.9984,312.3515,-486.5120,-427.8588,25.6915,-4.9633,27.9189,2.7186,-14.7295,-13.3244,25.8725,20.9657
0.0566,-0.6992,-0.0066,-4.5655,-5.4871,-58.1977,76.0950,58.0752,98.8906,-264.6539,-64.0070,-260.0680,-341.4208,4279.4922,3687.4773,4570.2758,3690.7245,293.3749,312.4343,-487.3863,-427.9517,25.8438,-4.9267,27.9973,2.6982,-14.7999,-13.3824,25.5967,20.9331
0.0586,-0.6514,-0.0592,-4.5464,-5.5795,-58.7125,76.0019,57.7143,98.8297,-266.7668,-66.9152,-257.1906,-340.2793,4275.7578,3688.5745,4569.6166,3694.0551,292.3868,311.6390,-486.3745,-428.0457,26.1677,-4.9319,28.3194,2.6728,-15.1199,-13.5267,25.8217,21.0788
0.0605,-0.6153,0.0260,-4.5725,-5.5966,-60.4226,75.2864,55.4989,98.9724,-266.1379,-65.0876,-265.6484,-342.3068,4271.8800,3685.0912,4574.1152,3695.6990,292.1373,311.8276,-489.3555,-428.8168,26.5149,-4.8167,28.6994,2.6336,-14.5508,-13.4412,24.6968,20.9634
0.0625,-0.5397,0.0919,-4.5994,-5.6745,-63.0433,74.6817,52.4577,99.0117,-265.5831,-65.7636,-273.1558,-345.2440,4265.3397,3681.6610,4579.1834,3699.4636,291.7557,311.2632,-491.9081,-430.0382,27.0893,-4.7112,29.5344,2.5835,-13.9414,-13.3018,23.6363,20.9729
0.0645,-0.5496,0.0456,-4.5942,-5.6954,-62.6104,75.0622,53.4085,99.0552,-266.7848,-67.0879,-267.6301,-344.3258,4266.3279,3683.0121,4578.0644,3699.6796,291.6027,310.9951,-490.1932,-429.8419,27.1161,-4.7667,29.5278,2.5771,-14.4156,-13.4083,24.3859,21.0678
0.0664,-0.5381,0.0639,-4.6166,-5.7196,-62.8233,74.9932,53.0569,99.2158,-267.7762,-67.5458,-268.1596,-345.3561,4265.1235,3681.6341,4580.3727,3700.6197,291.3009,310.7437,-490.5908,-430.2107,27.2510,-4.7571,29.6851,2.5602,-14.5657,-13.4327,24.3361,21.0573
0.0684,-0.5652,-0.0806,-4.5394,-5.7235,-63.3895,75.6346,53.4697,98.6576,-267.0433,-68.9699,-256.4733,-341.1910,4268.8238,3687.5094,4572.6279,3699.4228,291.8979,310.8897,-486.4302,-428.9929,27.6606,-4.8130,29.7880,2.6306,-14.9011,-13.6351,25.3020,21.1297
0.0703,-0.5902,0.0073,-4.5927,-5.6710,-62.8302,75.5522,54.1954,99.0509,-265.8391,-67.3365,-260.0848,-344.1376,4270.1732,3684.0492,4577.0065,3697.8598,292.5640,311.0387,-487.8262,-429.6413,27.3238,-4.8092,29.5616,2.6074,-14.7213,-13.4925,25.1249,21.0482
0.0723,-0.5822,0.0736,-4.6297,-5.6646,-62.8269,75.3485,54.0315,99.2020,-265.8567,-66.8226,-264.6813,-346.4495,4269.0495,3681.3310,4580.7181,3698.1125,292.5417,310.9282,-489.4122,-430.2856,27.2010,-4.7848,29.5685,2.5774,-14.5265,-13.3914,24.7157,21.0145
0.0742,-0.6636,0.1100,-4.6370,-5.5263,-61.5430,75.4820,54.4543,99.3213,-265.3645,-61.9605,-267.8143,-345.7624,4275.7592,3681.6272,4579.4162,3692.7413,293.1210,312.4470,-490.4958,-429.4590,26.8537,-4.7890,29.0867,2.6395,-14.4287,-13.3062,24.5335,20.8260
0.0762,-0.7527,0.0858,-4.5863,-5.3658,-62.0588,75.7398,55.8429,98.9259,-254.8170,-59.7178,-260.6196,-346.1870,4284.6113,3684.2989,4573.0182,3686.7654,297.0865,313.2944,-487.7040,-429.0668,26.6736,-4.8073,28.6164,2.7834,-13.4716,-13.1978,24.9779,20.6290
0.0781,-0.7766,0.0652,-4.5529,-5.3108,-62.9951,75.7333,55.0533,98.7632,-251.4426,-58.3020,-259.9243,-345.5770,4287.3777,3685.9813,4569.6234,3684.5759,298.1989,313.8400,-487.2367,-428.6920,26.8762,-4.7905,28.7111,2.8522,-12.9892,-13.1376,24.8306,20.5448
0.0801,-0.8171,0.0738,-4.5915,-5.2850,-60.2764,76.0984,57.5928,99.4139,-255.2458,-58.2664,-258.3217,-345.3263,4290.0026,3685.4253,4571.0092,3683.1222,297.3216,313.7889,-487.0144,-428.4536,26.2786,-4.8911,28.1917,2.8263,-13.8152,-13.1817,25.6907,20.6275
0.0820,-0.8021,0.0972,-4.6323,-5.3328,-58.7438,76.0406,58.0684,99.9351,-261.7207,-58.4699,-261.8469,-344.7725,4287.5444,3683.8342,4574.5860,3684.7200,295.1008,313.6067,-488.5552,-428.4188,26.0837,-4.9168,28.1122,2.7496,-14.5959,-13.2542,25.7682,20.7084
0.0840,-0.7859,0.1644,-4.6739,-5.3650,-58.5502,75.4929,59.2539,100.2021,-261.3054,-58.9753,-262.5396,-347.0827,4284.6647,3680.1648,4579.6621,3686.9216,295.1243,313.1180,-489.2067,-429.3877,25.9797,-4.8756,27.8825,2.6743,-14.7436,-13.3623,25.7838,20.6334
0.0859,-0.8277,0.0899,-4.6522,-5.3391,-56.8307,76.0555,61.2750,100.0794,-261.8560,-60.1172,-254.5213,-344.9700,4288.9950,3683.3244,4575.6807,3685.0299,295.4184,313.1090,-486.4789,-428.6023,25.6395,-4.9750,27.5241,2.7197,-15.3069,-13.4224,26.8719,20.7351
0.0879,-0.7907,0.1709,-4.6590,-5.3328,-59.4976,75.2835,60.0957,99.7007,-252.1394,-60.7538,-256.6877,-349.9124,4286.1579,3679.8724,4578.5180,3686.4039,298.2659,312.5337,-486.9961,-430.2105,25.8445,-4.8640,27.7772,2.7326,-13.9304,-13.2129,25.9921,20.5807
0.0898,-0.8198,0.3097,-4.7130,-5.2408,-59.1200,74.6093,59.2927,99.9356,-250.9572,-55.9586,-267.2060,-352.6982,4287.1941,3675.2513,4583.5214,3684.1107,298.5822,313.5859,-490.8088,-430.6492,25.5938,-4.7679,27.4563,2.7341,-13.4710,-13.0725,24.8425,20.2864
0.0918,-0.8604,0.2789,-4.7047,-5.1906,-57.5785,75.1000,59.8346,99.8771,-253.2479,-54.8264,-266.3187,-350.7298,4290.8976,3677.3461,4580.7060,3681.4388,298.1201,314.1685,-490.4163,-429.7116,25.3111,-4.8288,27.2160,2.7751,-13.8488,-13.0476,25.1820,20.3169
0.0938,-0.8744,0.2322,-4.6730,-5.1663,-57.5431,75.4903,59.3681,99.5743,-253.3199,-54.5069,-265.1694,-348.8367,4292.7872,3680.0303,4576.8318,3679.9336,298.1649,314.5318,-489.7315,-428.9751,25.3210,-4.8566,27.2782,2.8191,-13.7845,-12.9927,25.2645,20.3600
0.0957,-0.7896,0.1649,-4.6533,-5.3201,-57.9151,75.4495,57.9205,99.3444,-260.1160,-58.1250,-265.6112,-346.4113,4285.7566,3681.5564,4576.6474,3685.3625,295.4220,313.6494,-489.7914,-428.8166,25.7475,-4.8533,27.8083,2.7452,-14.4560,-13.1922,25.1887,20.5737
0.0977,-0.8441,0.1776,-4.6798,-5.2597,-55.6903,75.9073,59.8050,99.7194,-262.6852,-56.5503,-265.0532,-345.7634,4289.6762,3681.5836,4576.8775,3682.7046,295.0490,314.1552,-489.8069,-428.3243,25.1874,-4.9299,27.2844,2.7348,-14.9893,-13.1911,25.7862,20.5848
0.0996,-0.8599,0.2036,-4.7050,-5.2449,-54.8867,76.0994,61.7978,99.9862,-260.3574,-57.3297,-262.0126,-347.4988,4290.4868,3680.2205,4578.5682,3682.4201,296.0792,313.7439,-488.8727,-428.8371,24.7721,-4.9743,26.9534,2.6959,-15.0104,-13.1519,26.3516,20.6266
0.1016,-0.8503,0.0849,-4.6259,-5.2681,-56.0832,76.4821,61.2907,99.4133,-257.4871,-59.3317,-254.0822,-344.5593,4291.2412,3685.2021,4571.4248,3682.6076,296.9706,313.5776,-485.7410,-428.0947,25.1352,-5.0021,27.1945,2.7472,-14.8085,-13.2232,26.7513,20.7210
0.1035,-0.7589,0.0446,-4.6167,-5.4257,-56.7950,76.2537,61.5961,99.2772,-257.9134,-64.8281,-249.8335,-345.1042,4283.5609,3684.8474,4572.9291,3688.9314,296.3395,311.8476,-484.2332,-428.9913,25.3588,-5.0025,27.4837,2.6488,-15.0503,-13.3954,26.9956,20.9307
0.1055,-0.7458,0.0987,-4.6441,-5.4295,-56.8172,75.9864,62.2218,99.4020,-255.5459,-65.4382,-251.2422,-347.6325,4282.0027,3682.2706,4575.9955,3689.8509,297.0101,311.3728,-484.7728,-429.8354,25.1712,-4.9820,27.3553,2.6261,-14.7887,-13.3385,26.8538,20.9081
0.1074,-0.6603,0.1096,-4.6342,-5.5297,-58.8927,75.4335,59.2179,99.0985,-257.2676,-66.6349,-257.8430,-347.7845,4274.8663,3681.3427,4577.8657,3694.1317,295.6895,310.9199,-486.8198,-430.2992,25.7564,-4.8799,28.0517,2.5860,-14.4427,-13.3224,25.7688,20.9436
0.1094,-0.7040,0.0624,-4.6047,-5.4673,-57.8163,75.7782,59.2009,98.9891,-258.9482,-64.7455,-257.2532,-344.9144,4279.1603,3684.4446,4573.3860,3691.0527,295.3147,311.8096,-486.5114,-429.1275,25.6342,-4.9202,27.8191,2.6557,-14.6513,-13.3439,25.8956,20.9159
0.1113,-0.6152,0.1138,-4.6295,-5.5726,-59.0744,75.0584,56.0865,99.0993,-263.4065,-65.3700,-267.5823,-345.9649,4271.1345,3681.6175,4578.0957,3695.7154,293.0843,311.3808,-490.0656,-429.8388,26.1038,-4.8235,28.4376,2.5854,-14.5880,-13.3588,24.6122,20.9152
0.1133,-0.5659,0.0887,-4.5919,-5.6340,-61.5299,74.7146,54.6494,98.6524,-259.4253,-66.9383,-265.4287,-346.3065,4267.3775,3682.0701,4577.0193,3698.5172,294.0160,310.9310,-489.1550,-430.3392,26.7085,-4.7483,28.8648,2.5723,-14.0686,-13.4661,24.2585,20.8709
0.1152,-0.6102,0.0407,-4.5589,-5.5783,-61.9169,75.2687,55.9277,98.4756,-254.4280,-67.1837,-257.6885,-346.0123,4271.8761,3684.4338,4572.9104,3695.9525,296.1052,311.0335,-486.3736,-430.1100,26.6600,-4.7992,28.6963,2.6222,-13.7936,-13.4518,25.0324,20.8585
0.1172,-0.5967,-0.0626,-4.5014,-5.6135,-63.2401,75.6258,55.4836,98.0632,-251.6731,-70.1210,-249.3232,-344.5989,4272.5439,3688.1824,4567.7196,3696.4880,297.1092,310.4892,-483.2463,-429.8414,27.0646,-4.8290,29.0725,2.6871,-13.6603,-13.5028,25.5788,20.9594
0.1191,-0.6398,-0.1975,-4.4334,-5.5933,-62.7432,76.3443,56.9142,97.7584,-250.9454,-71.2787,-237.6687,-340.5868,4277.5477,3693.8816,4560.0966,3694.4034,297.8063,310.6927,-479.1520,-428.5837,27.1197,-4.9186,28.8830,2.7582,-14.0723,-13.6703,26.7263,21.0472
0.1211,-0.7088,-0.1014,-4.4903,-5.4873,-61.0999,76.2191,58.9453,98.4189,-250.1410,-67.7037,-240.2798,-342.6335,4282.0500,3690.5425,4564.0798,3690.8993,298.5422,311.4456,-480.4766,-428.8159,26.5340,-4.9235,28.2053,2.7538,-14.1344,-13.6045,26.8339,20.8816
0.1230,-0.7709,-0.0365,-4.5283,-5.3962,-59.6801,76.2585,61.5904,98.8517,-247.5337,-65.7031,-239.2272,-344.5968,4286.4058,3688.3667,4566.3689,3687.8958,299.8595,311.7956,-480.3782,-429.1069,25.9294,-4.9520,27.5243,2.7499,-14.0831,-13.5447,27.2678,20.7934
0.1250,-0.7928,0.0205,-4.5495,-5.3386,-59.9137,76.1283,62.4710,98.9708,-242.7694,-65.0545,-239.6740,-347.5189,4288.2479,3686.4187,4568.0462,3686.3782,301.5554,311.7341,-480.4952,-429.7871,25.6723,-4.9454,27.3340,2.7704,-13.4889,-13.3838,27.2248,20.7377
0.1270,-0.8064,0.0291,-4.5027,-5.2612,-63.0749,75.8357,61.2686,98.3661,-231.1240,-64.0605,-237.4801,-349.8445,4290.7027,3687.0581,4564.7160,3684.2577,305.2699,311.9961,-479.2717,-430.2936,26.0712,-4.8666,27.6011,2.8761,-11.9070,-13.1870,26.7088,20.5702
0.1289,-0.7663,-0.0151,-4.4765,-5.3383,-64.1253,75.6986,62.3338,98.0136,-227.8711,-67.9069,-230.4091,-350.6138,4287.5697,3687.6277,4563.8090,3687.5607,306.1185,310.8565,-476.7593,-430.9487,26.3218,-4.8668,27.7012,2.8528,-11.8388,-13.3569,27.2341,20.6579
0.1309,-0.7623,-0.0199,-4.4993,-5.3635,-62.5300,75.9558,61.0201,98.3376,-238.6063,-66.0209,-238.4133,-347.6574,4286.5624,3688.1075,4564.9514,3687.5242,302.4972,311.5814,-479.6189,-429.8851,26.3244,-4.8978,27.8776,2.8138,-12.7760,-13.3770,26.9025,20.7409
0.1328,-0.7575,0.0143,-4.5272,-5.3643,-61.9842,75.9344,59.8735,98.5887,-243.2649,-64.4464,-245.4359,-347.4125,4285.6883,3686.8601,4567.2034,3687.2869,300.8790,312.0169,-482.1065,-429.6462,26.3245,-4.8896,28.0358,2.8004,-13.0577,-13.3101,26.4233,20.7193
0.1348,-0.7301,0.0129,-4.5508,-5.4182,-60.9372,76.0367,59.2239,98.7894,-249.7378,-65.2254,-249.6877,-346.6060,4283.1533,3686.3973,4569.0728,3688.8327,298.6322,311.8392,-483.6735,-429.4537,26.2811,-4.9199,28.2013,2.7679,-13.7044,-13.3274,26.2898,20.8043
0.1367,-0.7538,0.0312,-4.5911,-5.4158,-58.5148,76.3758,60.7859,99.2045,-256.3241,-64.4013,-251.8675,-345.5333,4283.9335,3685.5613,4571.4938,3688.3273,296.7291,312.0928,-484.7765,-429.0463,25.7953,-4.9895,27.7846,2.7109,-14.6256,-13.3799,26.7115,20.8462
0.1387,-0.7678,0.1215,-4.6387,-5.3645,-58.2549,76.1939,60.6214,99.4762,-255.2586,-62.5490,-258.0838,-348.2389,4284.6148,3682.2616,4575.5305,3686.9787,297.1683,312.3513,-487.0194,-429.6216,25.4708,-4.9669,27.6646,2.7137,-14.2687,-13.1565,26.2122,20.7380
0.1406,-0.8143,0.2253,-4.6795,-5.2661,-57.7056,75.7703,61.4109,99.7230,-252.1481,-59.1129,-262.5572,-350.7825,4287.3480,3678.7839,4578.8165,3684.3682,298.3348,313.0605,-488.8363,-430.0827,25.0898,-4.9181,27.1204,2.7298,-13.8468,-13.0732,25.7499,20.4762
0.1426,-0.8970,0.2061,-4.6898,-5.1775,-54.8222,76.2433,63.7522,100.0645,-255.6939,-56.8240,-259.4598,-348.4009,4293.8445,3680.3552,4576.7927,3680.2910,297.7604,313.9252,-488.0713,-428.9514,24.5145,-5.0087,26.4061,2.7670,-14.6348,-13.1549,26.5897,20.4608
0.1445,-0.9098,0.2861,-4.7353,-5.1543,-54.3617,75.8833,65.4257,100.4101,-253.5849,-56.4745,-260.0633,-351.2867,4293.6006,3676.7860,4581.1306,3680.4215,298.5214,313.6157,-488.5633,-429.8564,24.1788,-4.9916,26.0316,2.7236,-14.5063,-13.1439,26.7202,20.4018
0.1465,-0.8950,0.3441,-4.7493,-5.1491,-55.5715,75.3313,64.6618,100.3879,-250.3355,-55.6671,-262.8860,-353.3493,4291.7720,3674.4635,4583.5757,3681.1807,299.3361,313.5749,-489.5316,-430.5498,24.3334,-4.9173,26.1537,2.7030,-13.9356,-13.0977,26.1652,20.3168
0.1484,-0.8501,0.2963,-4.7364,-5.2407,-55.9007,75.3008,64.3340,100.2444,-252.6880,-58.2735,-260.0351,-352.2390,4287.9740,3675.5452,4583.2578,3684.4640,298.2996,312.8700,-488.5158,-430.5881,24.6160,-4.9272,26.4706,2.6454,-14.3148,-13.2443,26.4206,20.4863
0.1504,-0.8644,0.2938,-4.7529,-5.2332,-54.9382,75.5800,64.2542,100.4418,-256.3583,-57.4630,-261.6777,-351.2414,4288.9054,3675.9364,4583.6335,3683.6241,297.2135,313.1306,-489.1013,-430.1432,24.4994,-4.9629,26.5341,2.6310,-14.7165,-13.1889,26.6083,20.5866
0.1523,-0.7366,0.2698,-4.7613,-5.4353,-55.9959,75.3375,60.5972,100.3894,-266.9624,-60.4433,-270.4506,-349.3191,4277.6831,3675.5982,4587.0459,3690.8390,292.8243,312.2221,-491.9694,-430.2280,25.1701,-4.9139,27.5863,2.4947,-15.3470,-13.2386,25.7211,20.8649
0.1543,-0.6945,0.1645,-4.7028,-5.5157,-57.2121,75.5778,59.5319,99.7987,-267.2976,-63.6114,-265.0774,-346.8256,4275.3759,3679.3787,4582.4472,3693.0869,292.4867,311.6080,-489.7961,-429.8099,25.6511,-4.9249,28.0640,2.5086,-15.4316,-13.3302,25.9957,21.0235
0.1562,-0.7858,0.1308,-4.6649,-5.3885,-56.5385,75.8387,62.3114,99.5209,-260.0551,-62.0559,-255.3922,-346.1724,4283.3759,3681.7224,4577.1724,3688.1666,295.4788,312.2701,-486.4996,-429.2886,25.3203,-4.9623,27.2756,2.6017,-15.1801,-13.4136,26.8981,20.8436
0.1582,-0.7958,0.0963,-4.6546,-5.4022,-55.5157,75.8914,62.9825,99.5324,-263.8072,-61.9027,-253.7327,-343.8045,4283.7753,3683.0884,4575.8698,3688.1937,294.3571,312.5062,-486.0648,-428.6642,25.2685,-4.9847,27.0273,2.5715,-15.7849,-13.5911,27.1795,20.8452
