Time,Dis_Dmp_LF,Dis_Dmp_LR,Dis_Dmp_RF,Dis_Dmp_RR,WFT_Fx_LF,WFT_Fx_LR,WFT_Fx_RF,WFT_Fx_RR,WFT_Fy_LF,WFT_Fy_LR,WFT_Fy_RF,WFT_Fy_RR,WFT_Fz_LF,WFT_Fz_LR,WFT_Fz_RF,WFT_Fz_RR,WFT_Mx_LF,WFT_Mx_LR,WFT_Mx_RF,WFT_Mx_RR,WFT_My_LF,WFT_My_LR,WFT_My_RF,WFT_My_RR,WFT_Mz_LF,WFT_Mz_LR,WFT_Mz_RF,WFT_Mz_RR
0.0195,-0.6462,0.3588,-4.7425,-5.4868,-62.3405,74.5761,54.4408,100.5157,-267.3015,-57.3032,-287.4640,-351.8022,4269.0819,3671.7424,4591.2327,3694.1573,291.5778,312.9404,-497.8941,-431.3005,26.6770,-4.7114,28.7105,2.4806,-13.7852,-13.1838,23.2325,20.4633
0.0215,-0.7011,0.3287,-4.7126,-5.4111,-62.2026,74.6735,55.4336,100.3574,-264.0392,-55.8091,-282.4328,-350.5265,4274.0297,3673.8167,4587.5105,3691.1384,292.9851,313.5274,-496.1262,-430.7430,26.6229,-4.7170,28.3906,2.5458,-13.6600,-13.2238,23.6634,20.3762
0.0234,-0.6928,0.3583,-4.7466,-5.4326,-61.5136,74.5623,56.5232,100.6569,-264.2069,-57.2891,-281.6645,-352.3043,4273.0368,3671.9465,4590.4437,3692.1698,293.0173,312.8393,-495.9730,-431.3920,26.3833,-4.7351,28.3158,2.5142,-13.8509,-13.1906,23.9806,20.4649
0.0254,-0.6616,0.3244,-4.7150,-5.4646,-62.8452,74.3730,54.7920,100.3010,-262.8928,-58.1565,-281.6197,-351.6016,4271.3804,3673.3833,4588.4011,3693.2754,293.1703,312.6870,-495.6761,-431.3134,26.7727,-4.6949,28.7471,2.5423,-13.5251,-13.1672,23.5780,20.5025
0.0273,-0.7167,0.3366,-4.7432,-5.4110,-60.1273,74.5773,56.5484,100.7159,-267.2355,-55.8956,-281.8534,-350.0574,4275.1503,3673.3923,4588.9982,3690.7864,292.1225,313.4102,-496.0874,-430.5655,26.2773,-4.7490,28.1769,2.5307,-14.3477,-13.2586,24.0321,20.4895
0.0293,-0.7262,0.3289,-4.7412,-5.4001,-59.7402,74.6817,57.2514,100.6694,-265.7843,-56.3581,-279.5819,-350.2407,4276.2058,3673.7842,4588.3459,3690.2980,292.7133,313.2951,-495.2733,-430.5830,26.1335,-4.7695,28.0584,2.5361,-14.3558,-13.2474,24.2865,20.5119
0.0312,-0.7544,0.3390,-4.7618,-5.3747,-58.1789,74.9052,59.2688,100.8384,-265.4590,-56.6811,-276.7350,-350.8523,4278.3128,3673.2946,4589.0651,3689.2604,293.1436,313.1538,-494.4380,-430.6473,25.6795,-4.8223,27.6352,2.5231,-14.6788,-13.2567,24.8814,20.5394
0.0332,-0.7442,0.2951,-4.7290,-5.3838,-58.6948,74.9865,58.3721,100.4489,-264.2811,-57.2610,-275.1758,-349.7151,4278.4135,3675.2914,4586.1567,3689.2630,293.4716,313.1977,-493.6435,-430.2849,25.8545,-4.8163,27.8170,2.5548,-14.5409,-13.2494,24.7545,20.5524
0.0352,-0.7711,0.2305,-4.6808,-5.3470,-58.8807,75.2440,58.4091,99.9937,-261.6848,-57.0183,-270.2420,-347.7612,4281.7347,3678.5385,4581.0899,3687.3232,294.5272,313.6101,-491.6945,-429.5345,25.9381,-4.8289,27.7513,2.6232,-14.4348,-13.2792,25.0181,20.5177
0.0371,-0.7916,0.1827,-4.6490,-5.3213,-58.9143,75.5094,59.0994,99.6802,-258.7338,-57.8020,-264.9359,-347.0690,4284.3420,3680.7299,4577.4726,3686.0116,295.7327,313.5923,-489.6572,-429.2332,25.8951,-4.8595,27.6395,2.6734,-14.3304,-13.2803,25.4591,20.5212
0.0391,-0.7865,0.1475,-4.6357,-5.3355,-58.9361,75.6859,59.5305,99.5160,-257.1044,-59.6600,-260.9419,-347.1149,4284.7144,3681.8539,4575.9124,3686.2798,296.3995,313.1578,-488.1098,-429.2674,25.8624,-4.8908,27.7022,2.6963,-14.3538,-13.2619,25.8410,20.5965
0.0410,-0.8089,0.1796,-4.6565,-5.2926,-58.2914,75.7741,60.2757,99.6639,-255.7299,-59.1105,-261.6726,-348.3998,4286.6258,3680.8260,4576.9173,3684.7995,297.0711,313.2341,-488.3584,-429.4371,25.5353,-4.9110,27.5008,2.7137,-14.2467,-13.1475,25.9400,20.5781
0.0430,-0.8644,0.1950,-4.6666,-5.2225,-56.8082,76.0116,63.1447,99.8340,-253.0201,-58.2876,-257.3460,-348.8901,4290.6974,3680.5895,4576.4971,3682.3968,298.3784,313.4413,-487.0454,-429.3866,24.9671,-4.9645,26.7838,2.7099,-14.3331,-13.1810,26.6508,20.5294
0.0449,-0.8760,0.1948,-4.6815,-5.2296,-55.7671,76.0716,66.0179,99.9874,-250.3926,-60.5301,-250.5227,-350.3411,4291.3787,3679.8176,4577.4221,3683.0337,299.4866,312.6571,-484.9093,-429.9393,24.5572,-5.0149,26.3272,2.6837,-14.5500,-13.2762,27.5660,20.5935
0.0469,-0.8819,0.2181,-4.7019,-5.2086,-55.3083,75.9934,65.4403,100.2047,-251.3659,-59.7952,-253.3642,-350.9277,4292.0990,3679.0712,4578.4386,3682.2408,299.1886,312.8154,-485.9149,-429.9059,24.4543,-5.0164,26.4070,2.7152,-14.5638,-13.1748,27.3627,20.6012
0.0488,-0.7611,0.2060,-4.7337,-5.4233,-55.0072,75.5960,64.3206,100.3844,-261.1469,-64.4189,-257.2135,-350.2475,4280.9505,3677.2988,4583.7962,3690.4614,295.2357,311.2875,-487.4260,-430.4787,24.7496,-4.9990,26.9796,2.5641,-15.5902,-13.3793,27.1422,20.8878
0.0508,-0.7534,0.1752,-4.7360,-5.4756,-53.8243,75.6752,65.2880,100.3959,-266.5542,-65.1570,-255.5488,-347.9594,4279.3613,3678.0401,4584.1092,3692.1693,293.4175,311.1456,-487.0657,-430.0213,24.7017,-5.0212,26.8269,2.5082,-16.4186,-13.5774,27.5964,20.9857
0.0527,-0.7432,0.1977,-4.7279,-5.4712,-54.9584,75.2112,64.4901,100.1203,-263.6345,-64.6549,-256.5975,-348.7630,4278.3827,3677.2049,4584.4480,3692.6200,294.1727,311.1825,-487.3586,-430.3458,24.9278,-4.9467,26.9226,2.5262,-15.9603,-13.5796,27.1562,20.8809
0.0547,-0.7662,0.1376,-4.6877,-5.4451,-54.8885,75.3843,64.8985,99.7412,-261.6883,-65.0376,-251.4068,-347.0815,4281.1719,3680.0490,4579.9880,3691.1878,294.9564,311.3096,-485.3893,-429.7829,24.9657,-4.9665,26.8225,2.5926,-15.9169,-13.6323,27.5625,20.8872
0.0566,-0.7610,0.1661,-4.7186,-5.4626,-53.6013,75.3386,64.6209,100.0429,-267.7185,-63.9690,-256.9086,-346.2371,4279.7778,3678.9675,4582.4756,3691.6501,292.9016,311.5413,-487.4239,-429.5461,24.8023,-4.9728,26.7706,2.5365,-16.4392,-13.6424,27.3459,20.9296
0.0586,-0.7071,0.1511,-4.7026,-5.5337,-54.7633,75.0809,63.0172,99.7712,-268.1029,-65.4446,-258.5064,-345.9781,4275.4748,3679.1884,4582.5184,3694.4545,292.3664,311.1049,-487.8002,-429.7978,25.1494,-4.9302,27.1784,2.4986,-16.2600,-13.6654,26.8812,20.9758
0.0605,-0.6974,0.0980,-4.6572,-5.5362,-56.2610,75.1766,61.9668,99.3046,-263.9012,-66.5012,-254.5983,-345.4589,4275.9500,3681.5489,4578.6235,3694.2818,293.6880,310.9817,-486.1574,-429.7022,25.4733,-4.9209,27.4830,2.5453,-15.7520,-13.6307,26.8682,20.9789
0.0625,-0.7687,0.0146,-4.6035,-5.4410,-56.1093,75.8047,63.2700,99.0077,-258.3502,-66.0792,-244.5916,-343.6771,4283.4877,3685.8253,4571.5366,3689.7672,296.0909,311.4824,-482.5436,-428.8226,25.3613,-4.9918,27.2092,2.6612,-15.5332,-13.6113,27.7937,20.9564
0.0645,-0.7977,0.0557,-4.6077,-5.3877,-56.5900,75.5694,65.1381,99.0366,-250.7258,-65.7155,-239.9861,-346.1852,4285.4268,3684.0838,4572.3026,3688.6108,298.7970,311.3683,-481.1017,-429.5857,25.1694,-4.9651,26.7611,2.6627,-14.9832,-13.6312,28.0706,20.8066
0.0664,-0.7113,-0.0965,-4.5069,-5.5230,-60.0886,75.6026,62.4994,98.0720,-248.3950,-70.9278,-232.0554,-343.5226,4280.5631,3689.3480,4565.5342,3693.0098,299.0787,310.2894,-477.8022,-429.4001,26.2042,-4.9288,27.7513,2.7045,-14.6018,-13.7502,28.0926,20.9983
0.0684,-0.7272,-0.1134,-4.4754,-5.4697,-61.3037,75.6781,60.0703,97.8375,-248.2736,-68.3210,-236.0398,-342.0192,4282.8763,3691.3701,4562.3434,3690.5012,299.1052,311.2983,-478.8802,-428.6566,26.5186,-4.8945,28.0788,2.7776,-14.1226,-13.6051,27.3986,20.9242
0.0703,-0.7088,-0.0940,-4.5118,-5.5136,-60.1307,75.6610,59.8635,98.2518,-254.8074,-68.4347,-240.2245,-341.7612,4280.7408,3690.0637,4565.5361,3691.8922,296.9411,311.2095,-480.5294,-428.6186,26.4172,-4.9141,28.1204,2.7239,-14.8118,-13.6586,27.2883,21.0093
0.0723,-0.7303,-0.0408,-4.5343,-5.4667,-59.9505,75.5775,60.1997,98.4302,-253.4489,-66.6281,-242.7576,-343.2496,4282.0559,3688.2348,4567.4547,3690.5136,297.5307,311.5947,-481.4786,-428.8513,26.2456,-4.8947,27.9032,2.7219,-14.6062,-13.6140,27.0314,20.9043
0.0742,-0.7334,-0.1133,-4.5033,-5.4911,-59.6219,76.0091,60.3187,98.2739,-256.9191,-67.3435,-239.6226,-340.4756,4282.7851,3691.1573,4564.2260,3690.5727,296.5007,311.6970,-480.3238,-428.0235,26.3830,-4.9333,27.9498,2.7319,-15.0781,-13.7485,27.4292,20.9980
0.0762,-0.7631,-0.2070,-4.4593,-5.4721,-59.2186,76.6771,60.6323,98.0955,-258.1367,-67.6516,-234.1212,-337.4855,4286.4857,3695.4123,4558.7679,3688.6273,296.4085,312.0336,-478.2436,-426.9182,26.4430,-5.0060,27.9680,2.7894,-15.3641,-13.7998,28.0530,21.0946
0.0781,-0.7690,-0.2630,-4.4360,-5.4796,-59.2329,77.0131,61.2089,97.9975,-257.2900,-69.0839,-229.1468,-336.6848,4287.8884,3697.4807,4556.1719,3688.3343,296.8368,311.7917,-476.4144,-426.6410,26.4747,-5.0519,28.0355,2.8233,-15.4316,-13.8149,28.5806,21.1873
0.0801,-0.6857,-0.2570,-4.4552,-5.6048,-60.1043,76.7368,59.5959,98.0703,-261.3924,-72.0606,-233.3706,-337.6919,4280.9057,3695.8659,4559.7887,3693.2292,294.9535,310.7593,-477.8636,-427.3456,26.8183,-5.0265,28.6481,2.7621,-15.5875,-13.8193,28.1261,21.3295
0.0820,-0.6754,-0.2047,-4.5176,-5.6453,-58.0461,76.7002,60.5714,98.6492,-268.4108,-71.8832,-238.0380,-338.1645,4278.5500,3692.9164,4565.3235,3694.8285,292.6055,310.5945,-479.9354,-427.5263,26.4789,-5.0601,28.4392,2.6745,-16.4561,-13.8919,28.1914,21.3831
0.0840,-0.6688,-0.1800,-4.5284,-5.6308,-58.2701,76.6381,59.3496,98.6644,-268.4536,-71.1556,-242.2634,-338.9452,4278.3940,3692.1120,4566.1967,3694.3426,292.4538,310.7559,-481.3446,-427.5905,26.5158,-5.0486,28.6511,2.7125,-16.2055,-13.7499,27.6979,21.3522
0.0859,-0.6880,-0.1332,-4.5262,-5.5638,-58.7961,76.2919,57.7393,98.6294,-267.4251,-67.3497,-248.8964,-338.8154,4279.7050,3691.2728,4566.2633,3692.2677,292.5882,311.8490,-483.6398,-427.2920,26.6396,-4.9825,28.6364,2.7591,-15.7320,-13.6718,26.7588,21.1376
0.0879,-0.6430,-0.1002,-4.5392,-5.6165,-59.1310,75.9837,55.5894,98.7632,-272.7927,-66.1080,-258.3419,-337.8890,4275.0339,3689.9863,4568.8905,3694.5017,290.2862,312.1306,-486.9116,-427.2203,26.8545,-4.9324,28.9334,2.6914,-15.8218,-13.6561,25.7728,21.1270
0.0898,-0.6433,0.0401,-4.6372,-5.6231,-57.0451,75.6155,57.1153,99.6745,-278.2620,-64.0714,-267.5248,-340.5004,4272.1058,3683.7823,4578.1912,3695.7598,288.4443,312.1675,-490.6931,-428.1015,26.2662,-4.9265,28.4113,2.5376,-16.3953,-13.6710,25.4934,21.0528
0.0918,-0.7495,0.1129,-4.6662,-5.4518,-55.6378,75.8266,59.5428,100.0392,-273.1312,-59.8190,-266.6766,-342.2948,4280.3205,3682.2135,4578.4851,3689.6767,290.8270,313.2564,-490.6408,-428.0516,25.5916,-4.9591,27.5766,2.5843,-16.0448,-13.5372,25.8664,20.8175
0.0938,-0.7806,0.1545,-4.7174,-5.4298,-53.3009,76.0716,61.6145,100.6193,-276.6171,-59.1774,-267.3424,-342.8591,4281.7878,3680.3663,4581.6649,3688.7619,290.0433,313.2710,-491.2050,-428.1016,24.9951,-5.0283,27.0928,2.5199,-16.6956,-13.5430,26.3799,20.8601
0.0957,-0.8084,0.1949,-4.7577,-5.3994,-51.9530,76.1757,63.0331,100.9809,-277.5426,-58.6151,-267.4973,-344.0401,4283.4865,3678.6646,4584.2568,3687.6404,290.0618,313.2518,-491.4596,-428.3079,24.5803,-5.0645,26.8003,2.4949,-16.9740,-13.4876,26.7347,20.8851
0.0977,-0.8390,0.2459,-4.7722,-5.3317,-51.9549,75.9838,63.0036,101.0282,-274.7827,-56.0768,-269.9730,-345.0999,4285.6455,3677.3934,4585.2620,3685.4919,291.0759,313.8606,-492.2890,-428.3757,24.4296,-5.0300,26.6256,2.5044,-16.5864,-13.3731,26.3937,20.7722
0.0996,-0.8050,0.2263,-4.7578,-5.3821,-53.1514,75.7710,62.5115,100.7374,-272.6603,-58.0463,-267.4433,-345.6024,4283.1367,3677.6522,4585.0799,3687.5754,291.5686,313.2425,-491.2456,-428.7802,24.7144,-4.9989,26.9361,2.4912,-16.3783,-13.3833,26.4065,20.8462
0.1016,-0.7997,0.2075,-4.7492,-5.4031,-53.2124,75.7307,63.6450,100.5240,-270.3587,-59.7938,-262.4945,-345.9986,4282.6843,3677.9842,4584.5337,3688.5292,292.3303,312.7039,-489.5124,-429.0624,24.6916,-5.0079,26.8293,2.4739,-16.3942,-13.4567,26.8593,20.8988
0.1035,-0.7988,0.2387,-4.7619,-5.3869,-53.5085,75.5618,63.4931,100.4543,-267.8040,-59.8183,-263.2921,-347.6994,4282.7215,3676.7609,4585.6120,3688.2611,293.1377,312.5560,-489.7253,-429.4964,24.6584,-4.9892,26.8663,2.4867,-16.0852,-13.3771,26.6994,20.8695
0.1055,-0.8482,0.2926,-4.7799,-5.2929,-53.2181,75.4954,64.6835,100.4967,-262.5916,-58.1424,-262.4845,-350.0227,4286.6061,3675.2184,4586.0948,3685.2765,295.1293,312.8861,-489.5094,-429.8741,24.3618,-4.9870,26.4724,2.5314,-15.6461,-13.2976,26.8030,20.7159
0.1074,-0.8592,0.1988,-4.7264,-5.3072,-53.4389,75.7692,66.5868,100.0029,-258.1458,-61.0804,-250.1811,-348.7690,4288.2548,3678.5780,4580.8968,3685.5281,296.7984,312.3099,-485.1705,-429.6988,24.4461,-5.0373,26.2687,2.5597,-15.7444,-13.5070,27.8709,20.7668
0.1094,-0.8230,0.0806,-4.6621,-5.3782,-54.5818,76.0312,65.6214,99.4269,-257.8490,-64.4943,-243.4356,-346.2363,4286.7479,3682.9514,4575.3491,3687.3847,296.7808,311.7206,-482.4863,-429.2208,24.9077,-5.0676,26.7137,2.5914,-15.8274,-13.6057,28.2319,20.9116
0.1113,-0.7637,0.0999,-4.6548,-5.4351,-56.9232,75.5386,62.6420,99.1924,-257.6983,-64.8386,-249.0047,-347.0454,4281.8636,3681.9404,4576.7294,3689.9268,296.3589,311.5364,-484.1841,-429.7111,25.4810,-4.9779,27.3673,2.5704,-15.3039,-13.5261,27.2263,20.8722
0.1133,-0.7062,0.0781,-4.6310,-5.5003,-59.2030,75.2784,60.4263,98.8161,-255.9431,-67.0416,-249.5253,-347.7160,4277.9393,3682.2774,4576.1322,3692.5056,296.5854,310.9055,-484.0822,-430.1902,26.0245,-4.9226,28.0119,2.5866,-14.8240,-13.4725,26.7399,20.9037
0.1152,-0.7301,0.0439,-4.6132,-5.4706,-59.4963,75.4927,61.2369,98.6727,-252.6890,-67.9747,-243.7162,-347.7939,4280.8233,3683.6430,4573.6770,3691.0853,297.9635,310.7435,-482.0349,-430.1225,26.0046,-4.9468,27.9748,2.6578,-14.6956,-13.4473,27.3231,20.9185
0.1172,-0.7206,0.0162,-4.5979,-5.4819,-60.2787,75.5208,61.5327,98.5263,-249.6146,-70.1550,-239.3817,-348.5562,4281.0084,3684.3940,4572.2521,3691.5425,299.0266,310.1279,-480.4474,-430.4470,26.0704,-4.9547,28.1183,2.7146,-14.4405,-13.4029,27.6775,20.9877
0.1191,-0.6777,-0.0590,-4.5228,-5.5191,-63.4386,75.1499,58.6103,97.8462,-246.0017,-71.3885,-237.4615,-347.0371,4279.2010,3687.6192,4567.1309,3693.0489,299.7623,310.0539,-479.3990,-430.2393,26.9107,-4.8708,28.8170,2.8161,-13.6930,-13.4236,27.0996,20.9697
0.1211,-0.6156,-0.0835,-4.5119,-5.6246,-64.1804,74.7344,57.2650,97.8536,-250.6994,-72.8381,-239.6464,-345.5444,4273.6039,3687.7918,4568.1210,3697.2555,297.7174,309.6555,-480.2469,-430.2786,27.3303,-4.8249,29.1569,2.7604,-14.0425,-13.6085,26.7209,21.0523
0.1230,-0.6571,0.0095,-4.5692,-5.5601,-62.3656,74.5342,57.6386,98.6073,-255.6309,-68.3318,-248.1559,-345.7655,4275.2423,3684.7435,4572.5545,3695.1794,296.2200,310.7417,-483.6099,-430.0494,26.9338,-4.8065,28.6815,2.7166,-14.4342,-13.6143,26.2486,20.9105
0.1250,-0.5640,-0.0039,-4.5742,-5.7090,-63.0907,74.3136,55.5053,98.7147,-262.3303,-70.6687,-253.1814,-344.8229,4267.0195,3684.0479,4575.3021,3700.7384,293.3875,309.9780,-485.3211,-430.2902,27.3840,-4.7667,29.2858,2.6085,-14.8525,-13.7412,25.6124,21.0691
0.1270,-0.5843,-0.0836,-4.5753,-5.7412,-59.8925,75.2836,56.5955,99.1173,-273.5030,-70.6335,-252.1191,-339.8922,4268.4901,3687.3366,4573.1980,3700.1888,290.0163,310.3624,-485.1085,-428.6972,27.0388,-4.9006,29.0567,2.5510,-16.3530,-13.9119,26.3843,21.3022
0.1289,-0.5825,-0.2035,-4.5335,-5.7942,-58.6697,76.0433,57.1514,99.0015,-278.7509,-72.4426,-245.8807,-335.4491,4269.1923,3691.9858,4568.4598,3700.7138,288.4517,310.2938,-482.8636,-427.4556,27.0828,-4.9974,29.1161,2.5337,-17.2459,-14.0907,27.1828,21.5233
0.1309,-0.6021,-0.1719,-4.5435,-5.7511,-58.6316,76.0747,57.6090,99.0548,-275.8594,-71.5132,-246.2806,-336.8714,4271.0125,3691.0588,4569.2115,3699.3197,289.5490,310.4565,-482.9698,-427.7160,26.9123,-4.9930,28.9958,2.5449,-16.9089,-13.9861,27.1363,21.4711
0.1328,-0.6737,-0.1516,-4.5620,-5.6490,-56.3566,76.5158,60.0698,99.3121,-274.0859,-69.6339,-244.2494,-337.2897,4277.0646,3691.1182,4568.6173,3695.2738,290.6596,311.0154,-482.3644,-427.3830,26.2129,-5.0695,28.3120,2.5758,-17.0323,-13.8989,27.7224,21.4275
0.1348,-0.7068,-0.0299,-4.6370,-5.5848,-54.6751,76.3624,62.1574,99.8491,-272.2350,-67.9506,-248.5673,-341.2797,4278.6134,3686.2417,4574.8510,3693.7477,291.4966,311.0153,-484.1522,-428.3176,25.4986,-5.0737,27.7532,2.5400,-16.9165,-13.7343,27.7345,21.3371
0.1367,-0.7563,0.0691,-4.6878,-5.4968,-53.1151,76.2420,64.1309,100.1524,-269.8980,-65.2903,-251.8056,-343.8713,4281.5289,3682.7503,4578.6802,3691.2179,292.4862,311.4601,-485.5432,-428.7686,24.8795,-5.0682,27.0766,2.5263,-16.7637,-13.6538,27.7030,21.1709
0.1387,-0.7644,0.0330,-4.6515,-5.4727,-54.0476,76.4111,64.3226,99.6257,-264.3868,-66.3498,-247.2665,-344.1589,4283.3820,3684.4634,4575.3287,3690.2246,294.3379,311.2572,-483.6913,-428.7954,24.9469,-5.0685,27.1335,2.5933,-16.2020,-13.5794,27.9380,21.1621
0.1406,-0.8686,0.0297,-4.6526,-5.3482,-51.6193,76.7785,68.3415,99.6930,-261.7307,-64.2127,-239.8886,-343.4451,4291.4385,3685.3597,4573.0026,3685.3561,295.9297,311.9911,-481.4672,-428.1931,24.2637,-5.1412,26.0694,2.6358,-16.5729,-13.7039,29.1177,21.0223
0.1426,-0.9041,0.0641,-4.6717,-5.2873,-50.5028,76.6762,68.1384,99.8713,-264.1334,-61.5437,-244.4240,-343.0398,4293.9843,3684.7328,4573.5393,3682.9347,295.2872,312.7950,-483.1366,-427.7617,24.0645,-5.1403,25.8247,2.6585,-16.7501,-13.6707,28.8368,20.8963
0.1445,-0.8695,0.0943,-4.6886,-5.3265,-50.9243,76.3233,66.4604,99.8701,-267.3947,-61.3191,-250.5465,-343.2790,4290.6689,3683.3603,4575.9469,3684.5762,293.9425,312.7806,-485.2180,-427.9520,24.2620,-5.0949,26.1248,2.6232,-16.8080,-13.6413,28.1860,20.8726
0.1465,-0.9094,0.1270,-4.6945,-5.2517,-50.8300,76.2696,66.4328,99.8289,-265.8841,-58.9410,-252.5246,-343.6482,4293.7982,3682.9144,4575.7261,3681.8619,294.6587,313.4690,-485.8822,-427.7864,24.1353,-5.0767,25.9268,2.6588,-16.5599,-13.5538,28.0226,20.7316
0.1484,-0.9120,0.1154,-4.6507,-5.1985,-53.5567,76.1146,64.7332,99.2022,-256.6946,-59.1022,-250.4898,-345.3284,4295.7605,3684.0856,4572.1097,3680.1222,297.6509,313.4773,-484.6809,-428.1492,24.4988,-5.0164,26.3252,2.7788,-15.2662,-13.3249,27.6241,20.6244
0.1504,-0.8807,0.0678,-4.6087,-5.2314,-55.5870,75.9588,62.7106,98.7434,-254.6937,-60.3273,-249.2594,-344.5619,4294.2431,3685.9445,4569.2414,3681.1806,298.0500,313.2899,-483.9627,-428.0725,25.0370,-4.9671,26.8781,2.8369,-14.8331,-13.2909,27.3318,20.6460
0.1523,-0.8729,0.0160,-4.5883,-5.2662,-55.7832,76.1469,64.3070,98.5832,-251.7603,-63.4688,-240.9166,-344.6217,4294.0393,3687.2647,4567.4149,3682.3414,299.1251,312.4406,-481.0701,-428.3331,24.9959,-5.0060,26.8236,2.8450,-14.9012,-13.3543,28.2035,20.7708
0.1543,-0.8615,-0.0382,-4.5564,-5.3039,-56.5801,76.1598,65.1460,98.3340,-249.7421,-65.6823,-233.8897,-343.8629,4293.2845,3688.8723,4565.1622,3683.7352,299.7744,311.9121,-478.6845,-428.3921,25.1890,-5.0116,26.8320,2.8482,-14.9370,-13.4958,28.7813,20.8330
0.1562,-0.8798,-0.0184,-4.5412,-5.2528,-58.0643,75.9904,65.9024,98.1733,-241.4187,-65.5986,-229.6131,-346.1611,4294.9702,3688.3080,4564.1851,3682.5905,302.6021,311.8208,-477.1611,-429.0494,25.2115,-4.9856,26.6603,2.8793,-14.0811,-13.4534,28.8516,20.7183
0.1582,-0.8506,0.0172,-4.5536,-5.2856,-58.4823,75.5691,64.7386,98.2995,-244.0826,-64.6992,-234.8926,-346.3348,4291.5907,3686.7560,4566.5106,3684.3955,301.3787,311.9848,-479.1192,-429.2338,25.4200,-4.9296,26.7259,2.8265,-14.1128,-13.5624,28.1332,20.6420
