Time,Dis_Dmp_LF,Dis_Dmp_LR,Dis_Dmp_RF,Dis_Dmp_RR,WFT_Fx_LF,WFT_Fx_LR,WFT_Fx_RF,WFT_Fx_RR,WFT_Fy_LF,WFT_Fy_LR,WFT_Fy_RF,WFT_Fy_RR,WFT_Fz_LF,WFT_Fz_LR,WFT_Fz_RF,WFT_Fz_RR,WFT_Mx_LF,WFT_Mx_LR,WFT_Mx_RF,WFT_Mx_RR,WFT_My_LF,WFT_My_LR,WFT_My_RF,WFT_My_RR,WFT_Mz_LF,WFT_Mz_LR,WFT_Mz_RF,WFT_Mz_RR
0.0195,-1.4014,9.1580,-4.3191,4.5712,-206.1098,58.3570,-74.4223,107.3894,373.8871,340.2932,-816.7879,-674.8966,4154.3755,3359.5138,4410.7067,3304.5201,475.5461,402.1641,-646.0925,-486.6067,21.4626,-12.0599,18.6955,-7.6332,66.4885,8.3996,-51.1498,1.1009
0.0215,-1.3356,8.3601,-4.3178,3.7197,-191.2735,61.0441,-61.2381,108.9326,311.1544,304.6743,-763.7570,-643.5923,4166.5722,3388.0385,4423.9563,3335.6886,457.7970,394.0667,-631.1671,-480.6576,21.2505,-11.3630,18.8811,-6.7141,59.1171,6.0978,-44.6160,3.0861
0.0234,-1.2196,7.5192,-4.3142,2.7651,-177.3943,63.6448,-49.3496,110.1427,248.8416,266.2226,-710.9042,-612.6637,4175.0544,3418.0578,4438.2058,3371.7814,439.5297,385.2307,-615.7948,-475.2184,21.6342,-10.6361,19.8488,-5.7947,51.8249,3.7535,-38.3162,5.2231
0.0254,-1.1262,6.6544,-4.3371,1.7858,-162.2043,66.3909,-36.8949,111.3752,184.0083,227.9725,-658.3732,-580.6531,4184.6576,3448.8130,4453.8461,3408.8043,420.2443,376.5698,-600.3093,-469.4314,22.1062,-9.9320,20.9083,-4.8805,43.7806,1.3357,-31.5385,7.3927
0.0273,-0.9787,5.7289,-4.3389,0.7060,-149.1343,68.7715,-27.4919,111.8348,119.0588,187.6937,-608.2026,-547.4369,4190.8798,3481.3669,4469.2684,3449.5269,400.3587,367.5372,-585.0927,-463.5934,23.4288,-9.1590,22.9391,-3.9259,35.7212,-0.9947,-25.0214,9.5808
0.0293,-0.9191,4.8377,-4.3981,-0.3028,-132.9231,71.2643,-12.8532,112.2385,56.0079,147.4121,-552.9965,-515.5018,4203.5687,3512.5976,4488.0689,3488.2241,381.9970,358.4344,-568.6491,-458.0325,23.8142,-8.4843,23.9002,-2.9677,26.9447,-3.2487,-16.8026,11.6596
0.0312,-0.8308,3.9147,-4.4295,-1.3489,-118.1009,73.1668,0.9359,111.4311,-4.2641,105.2420,-498.2975,-483.1656,4215.1689,3545.5876,4505.7767,3529.2087,364.6038,349.0203,-552.4258,-452.7081,24.4711,-7.7651,25.1203,-1.9455,18.6578,-5.3188,-8.6926,13.6311
0.0332,-0.8268,2.9797,-4.4599,-2.3012,-100.9323,74.9462,17.9034,109.8889,-64.5082,64.9811,-440.0036,-448.8363,4233.3836,3580.4282,4521.3326,3567.0377,348.1045,340.4478,-535.7255,-446.6319,24.4306,-7.1060,25.3239,-0.8668,10.1149,-7.3840,0.2253,15.4062
0.0352,-0.8427,2.1156,-4.5819,-3.2690,-80.6478,76.2682,37.7965,108.2250,-131.0979,23.8548,-382.9845,-416.1173,4251.3073,3611.5310,4543.4772,3605.8162,330.1758,331.2839,-520.6338,-441.0904,23.4069,-6.5159,24.7431,0.1520,0.7784,-9.4208,9.7222,17.2144
0.0371,-0.8390,1.1686,-4.6490,-4.2774,-64.0338,76.8173,53.9484,104.8623,-197.2252,-18.3937,-322.0204,-381.4036,4268.8724,3645.6484,4561.4846,3645.5212,312.4397,322.0071,-504.4847,-435.0746,23.2016,-5.8322,24.8528,1.3058,-7.8632,-11.4695,18.6868,18.9867
0.0391,-0.8047,0.1013,-4.6365,-5.3475,-53.5861,76.4278,64.5226,99.4754,-259.9844,-62.6817,-253.5407,-345.0034,4286.2977,3683.7582,4574.2406,3686.6160,295.7532,312.3725,-485.7425,-428.7297,24.4758,-5.0082,26.2886,2.6481,-15.4112,-13.5240,27.0588,20.7554
0.0410,-0.8023,0.0531,-4.5999,-5.3561,-54.2734,76.3704,64.4955,99.1860,-257.0615,-63.3442,-248.8298,-344.0332,4286.6590,3685.6599,4571.2948,3686.8400,296.6770,312.3377,-483.9321,-428.5224,24.6964,-5.0015,26.3473,2.6613,-15.2538,-13.6119,27.1991,20.7514
0.0430,-0.8667,0.0655,-4.6258,-5.2921,-51.8463,76.6564,68.4416,99.5889,-254.3606,-63.0745,-241.7304,-344.8255,4291.4027,3685.0477,4571.8045,3684.3594,298.1641,312.3302,-481.7378,-428.5483,23.9724,-5.0881,25.5333,2.6382,-15.6699,-13.6764,28.3521,20.7585
0.0449,-0.8602,0.0052,-4.5914,-5.3077,-51.9654,76.8001,68.5817,99.3556,-252.0644,-64.4574,-236.7431,-343.5730,4291.8667,3687.4345,4568.4604,3684.4894,298.9173,312.1290,-479.7793,-428.2170,24.0273,-5.1193,25.6272,2.6535,-15.6171,-13.6921,28.6584,20.8499
0.0469,-0.9058,0.0170,-4.5774,-5.2123,-51.9688,76.7952,69.2781,99.2564,-244.9459,-62.6500,-234.2109,-344.4151,4296.3249,3687.8866,4566.1547,3681.0932,301.4772,312.6825,-478.7462,-428.1271,23.7584,-5.1279,25.3388,2.7159,-14.9555,-13.5451,28.6854,20.7512
0.0488,-0.9039,0.0863,-4.6211,-5.2149,-51.1125,76.3559,69.4484,99.6805,-247.5333,-60.7084,-239.4611,-345.0809,4294.6157,3684.8778,4570.5875,3681.7331,300.4978,313.0153,-480.8961,-428.3492,23.5787,-5.0972,25.1484,2.6427,-15.2349,-13.5741,28.3121,20.6935
0.0508,-0.8659,0.0746,-4.6118,-5.2604,-52.1545,76.0808,67.4300,99.5754,-248.2285,-61.0275,-241.7035,-344.6759,4291.7534,3685.0110,4570.6002,3683.3634,299.9510,312.9714,-481.5854,-428.3415,23.9538,-5.0616,25.6141,2.6365,-15.1429,-13.5568,27.7728,20.7155
0.0527,-0.8483,0.0580,-4.6057,-5.2940,-52.6121,76.0618,66.9958,99.5281,-248.6557,-61.6788,-240.7580,-344.2554,4290.0738,3685.2397,4570.4609,3684.4835,299.7105,312.8240,-481.2740,-428.3401,24.1388,-5.0631,25.7792,2.6098,-15.2517,-13.5987,27.7592,20.7409
0.0547,-0.8373,0.0920,-4.6336,-5.3115,-52.6274,76.0136,65.9856,99.7141,-252.9134,-60.8008,-246.1888,-344.3128,4288.3218,3683.8295,4573.1378,3685.0616,298.2356,313.0004,-483.2587,-428.3556,24.2234,-5.0435,25.9586,2.5731,-15.4661,-13.5546,27.3877,20.7345
0.0566,-0.7735,0.0811,-4.6311,-5.4094,-54.1454,75.7971,64.4615,99.4667,-255.0086,-63.3235,-247.6240,-344.6550,4282.9519,3683.3800,4574.6271,3688.8889,297.1952,312.2325,-483.6658,-428.8558,24.6821,-4.9983,26.5002,2.5329,-15.4806,-13.5984,27.0991,20.8118
0.0586,-0.7789,0.0554,-4.5749,-5.3608,-57.1342,75.6023,62.4124,98.7247,-247.5233,-62.7740,-245.7532,-345.1772,4284.8957,3685.3489,4570.1552,3687.3867,299.5900,312.5920,-482.5918,-428.9065,25.2615,-4.9183,26.8992,2.6506,-14.3562,-13.5055,26.6154,20.6452
0.0605,-0.7781,0.0197,-4.5387,-5.3382,-58.6139,75.6379,60.2234,98.3714,-245.5853,-62.1154,-246.2644,-344.3642,4286.1860,3687.4998,4566.6735,3686.1859,300.1842,313.0363,-482.4283,-428.4852,25.6498,-4.8922,27.3311,2.7255,-13.8630,-13.4092,26.1809,20.6088
0.0625,-0.7999,-0.0166,-4.5186,-5.3055,-58.6954,75.9167,59.3555,98.3655,-246.7314,-61.0788,-246.1705,-342.7534,4288.7627,3689.5730,4563.8086,3684.3099,299.9555,313.5689,-482.2775,-427.7704,25.7649,-4.9146,27.4803,2.7836,-13.8885,-13.3620,26.2124,20.6228
0.0645,-0.7700,-0.0388,-4.5308,-5.3765,-58.2936,76.0482,59.5519,98.6561,-250.9226,-63.2263,-245.3636,-342.3116,4286.0283,3689.4613,4565.0961,3686.7046,298.5072,312.9065,-482.1350,-427.8710,25.8139,-4.9545,27.6510,2.7392,-14.4271,-13.4434,26.5382,20.7841
0.0664,-0.8130,-0.0131,-4.5638,-5.3395,-56.4838,76.3724,62.3998,99.1724,-252.2969,-62.9755,-242.9594,-342.9047,4288.6001,3688.2447,4566.8175,3685.3654,298.4511,312.8126,-481.6549,-427.9555,25.2771,-5.0227,27.0682,2.7171,-14.8800,-13.4881,27.3603,20.8197
0.0684,-0.7860,-0.1015,-4.5278,-5.4246,-56.3609,76.6789,62.8535,99.0741,-257.6494,-65.3246,-238.8357,-339.4801,4286.2729,3691.2043,4564.1386,3687.9611,296.5488,312.3628,-480.2704,-427.3332,25.5110,-5.0649,27.1635,2.6777,-15.5566,-13.7193,27.9379,21.0021
0.0703,-0.7740,-0.0442,-4.5558,-5.4312,-56.6998,76.2736,62.1088,99.3706,-259.5069,-64.0699,-244.5672,-340.6064,4284.4078,3688.8557,4567.5488,3688.8358,295.7260,312.5037,-482.4142,-427.7397,25.6206,-5.0144,27.2337,2.6457,-15.4717,-13.7192,27.3854,20.9274
0.0723,-0.6803,-0.0596,-4.5567,-5.5809,-58.2325,75.8912,60.8101,99.2538,-261.6870,-68.0789,-245.1603,-341.4659,4276.5330,3687.8356,4570.3383,3694.8604,294.4277,311.1768,-482.5728,-428.6320,26.1383,-4.9728,27.8628,2.5615,-15.5573,-13.8257,27.1180,21.0795
0.0742,-0.6965,-0.0760,-4.5635,-5.5741,-57.4625,76.1566,61.4173,99.3120,-263.0879,-68.2577,-243.3813,-341.0375,4278.0565,3688.4323,4570.1024,3694.1619,294.1605,311.1796,-482.0013,-428.3924,26.0334,-5.0163,27.8198,2.5687,-15.8639,-13.8249,27.4921,21.1383
0.0762,-0.7406,0.0739,-4.6346,-5.4733,-57.0156,75.7273,61.9861,99.7488,-260.7292,-64.1706,-251.4180,-345.0619,4280.1581,3682.9707,4576.4421,3691.4827,295.0733,311.8628,-485.0754,-429.2162,25.6552,-4.9523,27.4231,2.5610,-15.4095,-13.6560,26.8822,20.8895
0.0781,-0.7739,0.1268,-4.6580,-5.4103,-56.3297,75.7333,62.3869,99.8464,-260.5360,-61.8672,-255.0067,-345.9296,4282.3911,3681.5019,4577.8771,3689.3010,295.2574,312.4204,-486.4015,-429.1942,25.4104,-4.9396,27.1570,2.5725,-15.3097,-13.5856,26.6866,20.7798
0.0801,-0.7816,0.0426,-4.6262,-5.4311,-55.6330,76.2323,63.2249,99.5963,-262.4231,-63.8057,-249.0094,-343.6309,4283.8723,3684.8091,4573.9500,3689.2223,294.8031,312.1794,-484.2746,-428.5543,25.4300,-5.0134,27.1410,2.5992,-15.8202,-13.7015,27.4748,20.9062
0.0820,-0.7507,-0.0314,-4.5703,-5.4665,-57.4878,76.3524,61.4017,98.9819,-260.7004,-65.5817,-246.8619,-342.2606,4282.8475,3688.0010,4569.5491,3690.1751,295.1402,311.9455,-483.1415,-428.3073,25.9272,-5.0044,27.6751,2.6531,-15.4189,-13.6596,27.3282,20.9644
0.0840,-0.8593,0.0848,-4.6138,-5.2738,-56.1826,76.2046,63.2483,99.3660,-256.0489,-59.8589,-250.5863,-344.8547,4290.7313,3684.9977,4571.4538,3683.7835,297.2151,313.3713,-484.7564,-428.4255,25.2885,-4.9939,26.7713,2.7162,-14.9420,-13.5145,27.1991,20.6036
0.0859,-0.8816,0.1268,-4.6599,-5.2637,-54.7854,76.2352,65.4396,99.7752,-257.1345,-60.3243,-249.1934,-346.5149,4291.5454,3682.6583,4574.8509,3683.6008,297.1660,312.9914,-484.6310,-428.9181,24.8794,-5.0350,26.3733,2.6827,-15.3796,-13.5443,27.8090,20.6055
0.0879,-0.8723,0.1148,-4.6588,-5.2870,-55.4135,76.1824,66.0520,99.6183,-254.8789,-62.3555,-244.9498,-347.5514,4291.0296,3682.4156,4575.0519,3684.5163,297.9912,312.3269,-483.1746,-429.3700,24.9623,-5.0336,26.4689,2.6989,-15.3074,-13.5589,28.2024,20.6430
0.0898,-0.8637,0.1222,-4.6485,-5.2728,-56.9589,76.0058,64.3818,99.3575,-252.3548,-61.8201,-246.9232,-348.1722,4290.9500,3682.4863,4574.5063,3684.0268,298.7124,312.4856,-483.6241,-429.4726,25.2437,-4.9846,26.8529,2.7467,-14.7337,-13.4130,27.6993,20.6083
0.0918,-0.8557,0.0858,-4.6321,-5.3003,-56.8655,75.9816,63.3999,99.2430,-257.0349,-61.0360,-248.5662,-345.2868,4290.0711,3684.2455,4573.2020,3684.5665,297.0253,312.9420,-484.1874,-428.6780,25.4622,-4.9719,27.0057,2.7297,-15.1536,-13.5051,27.5348,20.6528
0.0938,-0.8750,0.0983,-4.6392,-5.2704,-56.2427,75.8772,63.1138,99.3768,-259.0017,-59.1384,-251.2133,-344.3774,4291.3601,3684.3003,4573.2916,3683.3140,296.4079,313.5467,-485.1725,-428.2415,25.3766,-4.9646,26.8828,2.7282,-15.2991,-13.4999,27.3198,20.6113
0.0957,-0.8659,0.0874,-4.6085,-5.2560,-57.6957,75.6430,61.1424,99.1138,-257.2080,-58.1223,-253.3307,-343.8197,4291.2538,3685.3147,4571.1054,3682.8014,296.7631,313.9349,-485.6602,-428.0125,25.7324,-4.9097,27.1879,2.7710,-14.7779,-13.4397,26.7033,20.5450
0.0977,-0.8016,0.1186,-4.6317,-5.3420,-58.2371,75.3028,60.1151,99.2853,-258.7298,-60.1709,-256.9522,-345.5277,4285.4876,3682.9761,4574.7118,3686.4714,295.8389,313.0881,-486.9115,-428.8326,25.8744,-4.8795,27.5283,2.7016,-14.7794,-13.4392,26.2531,20.6290
0.0996,-0.7380,0.0580,-4.6307,-5.4689,-57.7243,75.6408,60.1686,99.3319,-263.7793,-64.7747,-254.3546,-344.6584,4280.4913,3683.9596,4574.9511,3690.5977,293.9721,311.8141,-485.9760,-428.9659,25.9447,-4.9469,27.8751,2.6427,-15.4842,-13.5394,26.7363,20.9166
0.1016,-0.6861,-0.0158,-4.6087,-5.5795,-57.6950,75.8897,59.6227,99.1895,-269.5183,-67.6635,-252.5726,-342.0808,4276.2429,3686.0271,4573.6897,3694.0851,291.8421,311.1908,-485.3251,-428.5814,26.2216,-4.9774,28.2121,2.5944,-16.1627,-13.7040,27.0021,21.1153
0.1035,-0.6823,-0.1025,-4.5530,-5.5983,-58.4526,76.1720,58.8193,98.7983,-269.9298,-68.1099,-248.7672,-338.9415,4276.7761,3689.8209,4568.7478,3694.1240,291.6860,311.4535,-483.7897,-427.7246,26.5542,-4.9865,28.4165,2.6258,-16.2159,-13.7877,27.1572,21.1623
0.1055,-0.6775,-0.0536,-4.5888,-5.6130,-57.9205,76.0085,59.8749,99.1452,-270.3959,-68.1231,-250.0301,-340.4173,4275.3106,3687.3526,4572.4928,3695.2159,291.5750,311.2194,-484.4459,-428.2862,26.3225,-4.9811,28.1921,2.5569,-16.3624,-13.8069,27.2280,21.1533
0.1074,-0.6986,0.0794,-4.6765,-5.5679,-56.6610,75.7221,62.1150,99.8463,-267.6660,-67.5625,-253.0005,-345.7018,4275.7604,3681.4605,4580.0522,3694.6618,292.7598,310.7911,-485.8465,-429.7101,25.6509,-4.9817,27.6956,2.5081,-16.2169,-13.6645,27.3288,21.0757
0.1094,-0.7105,0.0510,-4.6605,-5.5462,-57.0053,75.8885,62.2912,99.6662,-264.6782,-68.4533,-249.0851,-346.0271,4277.8238,3682.6775,4577.9483,3693.6489,293.9163,310.6058,-484.3517,-429.6725,25.6654,-5.0014,27.7750,2.5750,-15.9745,-13.6008,27.6192,21.1088
0.1113,-0.7030,0.0106,-4.6357,-5.5582,-57.3551,75.9520,61.1143,99.4792,-266.7034,-68.1294,-249.7164,-343.9819,4277.6991,3684.6182,4575.7287,3693.7048,293.1319,310.8868,-484.4100,-429.0417,25.8973,-4.9955,28.0329,2.6009,-16.0406,-13.6009,27.4431,21.1608
0.1133,-0.6784,-0.0234,-4.6049,-5.6002,-58.2045,75.7178,61.1773,99.1939,-264.9778,-69.4720,-246.4006,-343.3075,4275.6860,3685.5921,4574.2375,3695.6521,293.4607,310.5370,-483.1810,-429.1469,26.1442,-4.9708,28.0927,2.5841,-15.9306,-13.7286,27.4983,21.1802
0.1152,-0.6537,-0.0090,-4.5902,-5.6110,-59.3940,75.2745,59.8405,99.0364,-262.8557,-68.9920,-249.1667,-343.6928,4273.6772,3685.1688,4574.1928,3696.6213,293.8127,310.6138,-483.9649,-429.3874,26.4098,-4.9052,28.2826,2.5827,-15.4562,-13.7125,26.8426,21.1052
0.1172,-0.7045,0.0513,-4.6340,-5.5454,-57.1492,75.2835,62.0070,99.6114,-264.1704,-66.7428,-250.8081,-344.4124,4276.5946,3683.1014,4576.7584,3694.4111,293.6884,311.0822,-484.8609,-429.3776,25.8178,-4.9407,27.6006,2.5505,-15.8515,-13.7414,27.1399,21.0172
0.1191,-0.6787,0.0213,-4.6007,-5.5671,-59.0485,75.1932,60.8632,99.2728,-259.9178,-68.3070,-248.4537,-344.9177,4275.5161,3684.1705,4574.6531,3695.3075,294.9068,310.6550,-483.7694,-429.6943,26.2013,-4.9086,28.0151,2.5925,-15.2646,-13.6902,27.0185,21.0234
0.1211,-0.6822,0.0268,-4.5883,-5.5469,-60.2056,75.1461,61.4030,99.0539,-253.3478,-69.1347,-244.6040,-346.7484,4276.3247,3683.8615,4574.0066,3694.9914,297.1262,310.3178,-482.3438,-430.3015,26.2263,-4.8894,28.0211,2.6239,-14.6356,-13.6247,27.1856,20.9709
0.1230,-0.6382,-0.0667,-4.5563,-5.6524,-60.0855,75.2901,60.9186,98.7930,-258.3907,-72.0830,-240.6533,-343.6540,4273.2176,3686.6679,4571.7061,3698.2081,295.2835,309.7692,-481.0214,-429.7725,26.5565,-4.9166,28.3130,2.5995,-15.3815,-13.8553,27.5299,21.1293
0.1250,-0.6960,-0.0824,-4.5482,-5.5675,-59.1182,75.7445,61.3542,98.8036,-258.4589,-69.8078,-239.9983,-342.2561,4278.5764,3688.3809,4569.0818,3694.2734,295.6833,310.6391,-480.7807,-428.9491,26.2766,-4.9653,28.0496,2.6552,-15.4173,-13.7505,27.7359,21.0926
0.1270,-0.7335,0.0601,-4.6246,-5.4833,-57.9692,75.4515,63.2603,99.3673,-254.8217,-67.4858,-244.8354,-346.9792,4280.2424,3682.8192,4575.5644,3692.2366,297.1339,310.7709,-482.7774,-430.0958,25.5694,-4.9530,27.4078,2.6123,-15.0253,-13.5706,27.4796,20.9313
0.1289,-0.6982,0.1102,-4.6381,-5.5045,-58.9343,74.9966,61.6747,99.2783,-254.4218,-67.0718,-250.4937,-348.5375,4277.0959,3680.6948,4578.1203,3693.6355,296.9167,310.7095,-484.6923,-430.6330,25.7596,-4.8813,27.6262,2.5954,-14.6503,-13.5289,26.5923,20.8547
0.1309,-0.6482,0.0726,-4.6133,-5.5795,-59.7848,74.9143,60.3549,98.8583,-256.2651,-68.7843,-250.9658,-347.4423,4273.3568,3681.8004,4577.1637,3696.3924,295.9458,310.3414,-484.7060,-430.5790,26.1233,-4.8504,27.9591,2.5794,-14.7209,-13.6468,26.2604,20.9115
0.1328,-0.6848,0.0357,-4.5917,-5.5274,-59.5463,75.4192,60.9501,98.6263,-254.3228,-68.4420,-247.1778,-346.7360,4277.3493,3683.9311,4573.8343,3693.8818,296.9157,310.6510,-483.2443,-430.0995,26.0080,-4.8952,27.8529,2.6414,-14.6254,-13.6021,26.6881,20.9273
0.1348,-0.6985,0.0439,-4.6131,-5.5133,-58.5890,75.7054,60.4130,98.8783,-259.4401,-67.2379,-251.3429,-345.9393,4278.4400,3683.9367,4574.6379,3692.7552,295.3593,311.0469,-484.7433,-429.6334,25.9149,-4.9210,27.9403,2.6548,-15.0324,-13.5374,26.6421,20.9748
0.1367,-0.6712,-0.0891,-4.5447,-5.5723,-59.4758,76.2131,58.3989,98.4106,-262.7179,-69.1434,-247.8878,-341.6441,4277.9610,3689.4285,4568.2015,3693.5429,294.1360,311.0089,-483.1605,-428.4426,26.4555,-4.9533,28.5722,2.7148,-15.2817,-13.5812,26.8060,21.1583
0.1387,-0.6303,-0.1443,-4.5004,-5.6296,-61.1033,76.0800,55.7103,98.0984,-265.4099,-69.1836,-250.3393,-338.9471,4275.0199,3691.7522,4565.5925,3695.3232,292.8071,311.2267,-483.8088,-427.8632,27.1010,-4.9006,29.1316,2.7225,-15.2179,-13.6563,26.1996,21.1678
0.1406,-0.5448,-0.0919,-4.5244,-5.7331,-62.7664,75.4639,53.2812,98.2009,-267.1006,-70.4008,-257.9734,-340.8394,4267.2573,3688.6276,4570.4970,3699.9717,291.5825,310.5579,-486.4493,-428.8746,27.5170,-4.8147,29.7108,2.6332,-14.9413,-13.6357,25.1424,21.1710
0.1426,-0.5487,-0.0786,-4.5336,-5.7252,-62.4976,75.6163,54.0852,98.3318,-265.2020,-70.7435,-256.8013,-341.8482,4267.4867,3687.9495,4571.1329,3699.7588,292.2934,310.3708,-486.0911,-429.1830,27.3026,-4.8437,29.5543,2.6031,-14.8222,-13.5953,25.2984,21.1739
0.1445,-0.6008,-0.1200,-4.5352,-5.6797,-60.3378,76.3211,56.6484,98.6328,-265.6919,-71.1000,-250.2251,-340.6878,4272.1884,3689.7551,4568.8653,3697.1833,292.7073,310.4365,-483.9619,-428.6066,26.7505,-4.9695,29.0638,2.6128,-15.3670,-13.6002,26.3939,21.2791
0.1465,-0.6483,-0.0912,-4.5349,-5.5911,-60.4554,76.3237,58.0112,98.7326,-259.1861,-69.7949,-246.9368,-342.4472,4276.3579,3689.1311,4568.1468,3694.2569,295.1864,310.7074,-482.8430,-428.8972,26.4714,-4.9792,28.6941,2.6574,-14.7872,-13.4877,26.6322,21.1746
0.1484,-0.6640,0.0333,-4.5635,-5.5148,-62.3179,75.5380,58.3590,98.8597,-249.1945,-67.4240,-249.2843,-347.5270,4276.7009,3684.3886,4572.3695,3693.2410,298.4319,310.8780,-483.7193,-430.3711,26.4347,-4.8711,28.4771,2.6489,-13.5317,-13.3399,25.9757,20.9122
0.1504,-0.6793,0.1173,-4.6254,-5.5024,-60.6215,75.1945,59.3549,99.4701,-253.4688,-65.2979,-254.8564,-348.6057,4276.1953,3680.8626,4577.8706,3693.3043,297.1008,311.2128,-486.0464,-430.6259,26.0853,-4.8522,28.0820,2.5771,-14.0482,-13.4011,25.7909,20.8437
0.1523,-0.6580,0.1039,-4.6259,-5.5397,-60.5285,75.1419,58.2492,99.4641,-257.1678,-65.4370,-257.6087,-347.5483,4274.6023,3681.3091,4578.1797,3694.4135,295.7455,311.2405,-486.9196,-430.3475,26.2490,-4.8379,28.3291,2.5648,-14.2917,-13.4230,25.5060,20.8962
0.1543,-0.7003,0.0873,-4.6191,-5.4867,-59.8582,75.4852,60.3525,99.4015,-252.9760,-65.9481,-251.3806,-348.2321,4278.6190,3682.1765,4576.3244,3692.2931,297.5316,311.1254,-484.7196,-430.3642,25.9302,-4.8918,27.9581,2.5990,-14.1717,-13.4042,26.2552,20.8970
0.1562,-0.6849,-0.0167,-4.5608,-5.5274,-60.5836,75.7595,59.0909,98.9183,-254.9874,-67.3051,-247.7658,-344.8321,4278.6674,3686.4210,4571.0860,3692.8198,296.7759,311.1456,-483.1948,-429.4298,26.3830,-4.9094,28.3572,2.6408,-14.3534,-13.5024,26.4209,21.0009
0.1582,-0.7436,0.0500,-4.5823,-5.4077,-60.1377,75.7213,58.9095,99.1266,-252.8480,-63.1874,-252.7804,-345.9919,4283.3716,3685.0176,4571.6855,3688.4396,297.7304,312.2576,-484.9281,-429.2436,26.1129,-4.8977,28.0988,2.6890,-13.9004,-13.3134,25.9913,20.8207
